,lemma,pos,freq
92911,Tatenval,PROPN,1
92912,sneeuwballenoorlog,NOUN,1
92913,sneeuwengelen,NOUN,1
92914,Supertoine,PROPN,1
92915,Aqjan,PROPN,1
92916,Legoblokken,NOUN,1
92917,passten,VERB,1
92918,Marlotje,PROPN,1
92919,magrietje,PROPN,1
92920,Margrietje,PROPN,1
92921,Magrietje,PROPN,1
92922,luieren,NOUN,1
92923,graag,NOUN,1
92924,jullyd,ADJ,1
92925,kamine,NOUN,1
92926,omdraade,NOUN,1
92927,toverzeppelin,NOUN,1
92928,goedwerken,VERB,1
92929,Dwervelwind,PROPN,3
92930,uitstappen,NOUN,2
92931,ookal,PROPN,1
92932,swag,ADJ,1
92933,swag,NOUN,1
92934,HBJ,PROPN,1
92935,Verkorte,VERB,1
92936,vidn,VERB,1
92937,Ayesha,PROPN,1
92938,Yen-Pel,NOUN,1
92939,Meha,PROPN,1
92940,Cejnene,PROPN,1
92941,Rahdja,PROPN,1
92942,Azranu,PROPN,1
92943,Alisa,PROPN,1
92944,Laris,NOUN,1
92945,Wen-lin,SYM,1
92946,stiefoma,PROPN,1
92947,fietstour,NOUN,1
92948,bananenslagspel,NOUN,1
92949,lelle,VERB,1
92950,kwlen,VERB,1
92951,Loensend,PROPN,1
92952,Shef,PROPN,1
92953,panblusser,NOUN,1
92954,kg-700,ADJ,1
92955,brootje,NOUN,1
92956,ps,SYM,1
92957,handoek,NOUN,2
92958,overneem,NOUN,1
92959,8wacht,NOUN,1
92960,studentenhuis,NOUN,2
92961,Kwartbroek,NOUN,1
92962,hd,NOUN,1
92963,Noort,PROPN,1
92964,schommelspel,NOUN,1
92965,kletspoot,NOUN,1
92966,Verteld,VERB,1
92967,Tempel,PROPN,1
92968,Fu,PROPN,1
92969,Hex,PROPN,2
92970,Naan,PROPN,1
92971,Zzzzzz,PROPN,2
92972,jampper,NOUN,1
92973,Vieva,PROPN,1
92974,frozen,PROPN,1
92975,stelle,NOUN,1
92976,kinderfeestverpester,NOUN,1
92977,Bockie,PROPN,1
92978,Zij/hij,PROPN,1
92979,bakkaart,VERB,1
92980,maud,NOUN,1
92981,seksueel,ADJ,1
92982,gelet,VERB,2
92983,vecht/roofdieren,ADJ,1
92984,WP,PROPN,1
92985,Cwtf,VERB,1
92986,evve,PROPN,1
92987,gotta,VERB,1
92988,pray,VERB,1
92989,Franks,PROPN,1
92990,Fleurt,PROPN,1
92991,kraslot,NOUN,2
92992,krasen,VERB,2
92993,prijzengeld,NOUN,1
92994,regenbogen,VERB,2
92995,Keft,VERB,1
92996,kef,VERB,2
92997,helikopterpiloot,NOUN,1
92998,soldat,NOUN,2
92999,rookgranaat,NOUN,1
93000,nierziekte,NOUN,1
93001,sin,VERB,1
93002,lator,NOUN,2
93003,ministallen,VERB,1
93004,s.v.,SYM,1
93005,Courtias,PROPN,1
93006,maandelijks,ADJ,1
93007,controleur,NOUN,3
93008,vliektuig,NOUN,1
93009,IJmkje,SYM,1
93010,Sisa,PROPN,3
93011,knikkerput,NOUN,1
93012,sapbar,NOUN,1
93013,Gemma,PROPN,2
93014,trof,VERB,1
93015,kersboom,NOUN,4
93016,reuzenbal,NOUN,1
93017,Ajaxsjaal,NOUN,1
93018,familiesoort,NOUN,1
93019,omwegget,NOUN,1
93020,Sjedoo,PROPN,3
93021,Nihad,PROPN,2
93022,beleeffen,VERB,1
93023,Yoo-gi-oh,NOUN,1
93024,schaduwmonsters,NOUN,1
93025,oorgat,NOUN,1
93026,xxxxxx,PROPN,1
93027,dooroefen,ADJ,1
93028,Vliegendebrilskeets,PROPN,1
93029,toverflaporen,VERB,1
93030,hoornt,NOUN,1
93031,reuzegroot,ADJ,1
93032,gekleurde,VERB,2
93033,doktersassistente,NOUN,1
93034,kladder,NOUN,1
93035,Kingballen,VERB,1
93036,ijsbad,NOUN,1
93037,Gilze,PROPN,1
93038,waren,AUX,1
93039,jeen,NOUN,1
93040,white,SYM,2
93041,board,SYM,2
93042,rolluik,NOUN,2
93043,kelecie,NOUN,1
93044,neav,NOUN,1
93045,meéééést,ADJ,1
93046,dubbelfris,PROPN,1
93047,zaterdag,NOUN,1
93048,Waalre,PROPN,1
93049,serviesgooi,NOUN,1
93050,treinhokk,NOUN,1
93051,superspeler,PROPN,1
93052,landstitel,NOUN,1
93053,Cech,PROPN,1
93054,Courtois,PROPN,2
93055,Iniësta,PROPN,3
93056,Affelay,PROPN,2
93057,derby,NOUN,1
93058,Kun,PROPN,1
93059,Agüero,PROPN,1
93060,timmren,VERB,1
93061,fotorolle,NOUN,1
93062,bruistablet,NOUN,1
93063,volgeladen,VERB,2
93064,afgetrokken,VERB,1
93065,moederheren,NOUN,1
93066,zoonhert,NOUN,1
93067,mamahert,NOUN,1
93068,moederhert,PROPN,1
93069,vaderhert,NOUN,2
93070,hert,VERB,3
93071,moederheren,VERB,1
93072,-rozijnen-suiker,ADJ,1
93073,175c,ADV,2
93074,decibel,PROPN,1
93075,Rusemoes,PROPN,1
93076,Lastig,ADJ,1
93077,Marcs,PROPN,1
93078,onderverdelen,VERB,1
93079,max,DET,1
93080,hink,NOUN,1
93081,hink,ADJ,1
93082,hink,VERB,1
93083,try,NOUN,2
93084,ruck,NOUN,1
93085,rugbyveld,NOUN,1
93086,turven,NOUN,1
93087,Cups,NOUN,1
93088,Junioren,NOUN,1
93089,Colts,PROPN,1
93090,Senioren,PROPN,1
93091,Nations,PROPN,1
93092,Wales-Engeland-Schotland,PROPN,1
93093,Ierland-Frankrijk-Italië,PROPN,1
93094,krimp,NOUN,1
93095,-appel,SYM,2
93096,-kaneel,SYM,2
93097,-rozijnen,SYM,2
93098,-suiker,SYM,2
93099,-bladerdeeg,PROPN,1
93100,schil,PROPN,1
93101,gebonsd,VERB,2
93102,Jeop,PROPN,1
93103,prombeel,NOUN,1
93104,laalan,VERB,1
93105,naatisut,PROPN,1
93106,Lien,SYM,1
93107,schoooke,NOUN,1
93108,ijtispllen,NOUN,1
93109,Laataa,NOUN,1
93110,bbij,ADJ,2
93111,Grie,PROPN,1
93112,noobe,PROPN,1
93113,zooten,VERB,1
93114,kootfsj,NOUN,1
93115,po,VERB,4
93116,Jufs,ADJ,1
93117,kinderwereldtaal,NOUN,1
93118,we/om,SYM,1
93119,je/een,ADJ,1
93120,dierenlokker,ADJ,1
93121,klassenpagina,NOUN,1
93122,Mediamasters,NOUN,1
93123,15:45,SYM,1
93124,speelgoedvogel,NOUN,1
93125,Romaissa,PROPN,1
93126,Ouissams,PROPN,1
93127,borstplaat,NOUN,1
93128,zwarte-pietenspel,NOUN,1
93129,snoepjessurprise,NOUN,1
93130,geurtjessurprise,NOUN,1
93131,want,SYM,2
93132,Snowman,SYM,1
93133,"10,9,8",NUM,2
93134,boerderijpret,NOUN,1
93135,Elianne,PROPN,3
93136,pieten,PROPN,1
93137,onderzoe,NOUN,1
93138,foutgereken,VERB,1
93139,spellingscores,NOUN,1
93140,Julianatoreb,PROPN,1
93141,Regenboogelfje,PROPN,3
93142,Zoekelfjes,NOUN,1
93143,Regenboogelfje,SYM,1
93144,teruggegooid,VERB,1
93145,jambet,NOUN,1
93146,wedstrijt,NOUN,1
93147,17-12-14,PUNCT,1
93148,kerstspullet,NOUN,1
93149,buro,NOUN,1
93150,eennabeste,NOUN,1
93151,weesij,NOUN,1
93152,traien,NOUN,1
93153,kunts,NOUN,1
93154,kon.,SYM,1
93155,kidzpet,NOUN,1
93156,cheen,ADJ,1
93157,beiza,PROPN,1
93158,Chjiemene,PROPN,1
93159,Aijaan,PROPN,1
93160,anders,CCONJ,1
93161,richbacken,VERB,1
93162,Persia,SYM,1
93163,Mota,PROPN,3
93164,Qadiz,PROPN,1
93165,Kip,PROPN,2
93166,Toos,NOUN,1
93167,Djoowie,PROPN,1
93168,Laana,PROPN,1
93169,Lings,ADJ,1
93170,frieten,NOUN,1
93171,curry,ADV,1
93172,Wangja,PROPN,1
93173,Binja,PROPN,1
93174,Minda,PROPN,1
93175,mariocard,NOUN,1
93176,speeie,NOUN,1
93177,strazoo,NOUN,1
93178,muizenholletje,NOUN,1
93179,reuzenmensen,VERB,1
93180,westrijdzwemmem,ADV,1
93181,puppy't,NOUN,1
93182,nf,SYM,1
93183,urf,NOUN,1
93184,voorachterdeur,NOUN,1
93185,nn,ADP,1
93186,Mi2,PROPN,3
93187,Hof,PROPN,2
93188,waterbed,PROPN,2
93189,Jassier,PROPN,1
93190,mami,NOUN,1
93191,Jufi,VERB,1
93192,jufs,PROPN,1
93193,Midan,PROPN,1
93194,bovenruimte,NOUN,1
93195,vissersboot,NOUN,2
93196,Koopjungle,NOUN,1
93197,Lodge,PROPN,1
93198,Hawaïs,ADJ,1
93199,nudem,SYM,1
93200,omen,VERB,2
93201,vermaakken,VERB,2
93202,duikringen,NOUN,1
93203,kely,NOUN,1
93204,Ibtisam,PROPN,1
93205,Eldrin,PROPN,1
93206,nieuwjaarsfeest,VERB,1
93207,vrouwtjeskat,NOUN,1
93208,mannetjespoes,NOUN,1
93209,bewegings-,SYM,1
93210,paaren,NOUN,1
93211,Futy,PROPN,1
93212,buitendouche,NOUN,1
93213,blank,NOUN,1
93214,westItalië,NOUN,1
93215,couwboy,ADJ,1
93216,oyen,NOUN,1
93217,bith,PROPN,1
93218,Huisje,NOUN,1
93219,boompje,NOUN,1
93220,Rece,PROPN,1
93221,Wiicontroller,SYM,2
93222,toetjes,NOUN,1
93223,mo-mo-berg,NOUN,1
93224,Mo-mo-vallei,PROPN,2
93225,Arvin,PROPN,3
93226,Momo-vallei,PROPN,1
93227,mo-mo-monsters,ADV,1
93228,momotijger,NOUN,1
93229,mo-mo-dolfijn,NOUN,1
93230,momo-haai,NOUN,1
93231,mo-mo-aap,NOUN,2
93232,Mo-mo-berg,PROPN,1
93233,mo-mo,SYM,1
93234,doorgefietsen,VERB,3
93235,gpstocht,VERB,1
93236,Gotja,PROPN,1
93237,dierengeluidentocht,NOUN,1
93238,oorlogsherdenkingsplaats,NOUN,1
93239,berenpak,NOUN,1
93240,Anna-Sandra,PROPN,1
93241,Rietkamper,NOUN,1
93242,Lestemert,NOUN,2
93243,Scoutingclub,NOUN,1
93244,scoutgroep,NOUN,1
93245,weekendkamp,NOUN,1
93246,www.scoutingderietkampers.nl,SYM,1
93247,waarlangs,ADJ,1
93248,pappa,ADJ,1
93249,bFF'S,ADV,1
93250,ave,PROPN,1
93251,lievelingsspijkerbroek,NOUN,1
93252,scheuren,NOUN,1
93253,kauwgomfabriek,NOUN,1
93254,felgeel,ADJ,1
93255,pizzasmaak,NOUN,1
93256,Tedy,PROPN,1
93257,Abdu,PROPN,1
93258,wieeeeeeeeee,VERB,1
93259,haken-billen,NOUN,1
93260,Trinel,PROPN,1
93261,kniehef,NOUN,1
93262,Slakkenmenia,PROPN,1
93263,rans,ADJ,1
93264,gelach,ADJ,1
93265,"-0,75",PUNCT,1
93266,"-0,50",PUNCT,1
93267,brillenmaker,NOUN,1
93268,beweegspellen,VERB,1
93269,poeel,NOUN,1
93270,Nany,PROPN,1
93271,prikpennen,NOUN,1
93272,trouwbus,NOUN,1
93273,omgeschoppen,VERB,1
93274,gamefilmp,NOUN,1
93275,Dagelijkshaadee,PROPN,1
93276,Zuse,PROPN,1
93277,smaar,NOUN,1
93278,oostblokker,NOUN,1
93279,Kwebbelkop,PROPN,1
93280,DoeMaarGamen,SYM,1
93281,Spinnin,PROPN,1
93282,Tren,PROPN,2
93283,gekiek,VERB,1
93284,Mand,PROPN,1
93285,gathering,NOUN,1
93286,baby(,VERB,1
93287,slachtwezen,NOUN,1
93288,Juliejan,PROPN,2
93289,ballenmaker,NOUN,2
93290,nonzeren,VERB,1
93291,koorddanseress,NOUN,1
93292,ahead,PROPN,1
93293,12:30,SYM,1
93294,ziekerietes,PROPN,1
93295,bezorg-,SYM,1
93296,Vindce,PROPN,1
93297,tandheelkunde,VERB,1
93298,uittenue,NOUN,3
93299,boerigter,NOUN,1
93300,Elsher,CCONJ,1
93301,Serens,PROPN,1
93302,Shome,PROPN,1
93303,Nasim-Bren,VERB,1
93304,Rona,PROPN,1
93305,minimumtijd,NOUN,1
93306,mineur-,SYM,1
93307,septiemakkoorden,NOUN,1
93308,aZ,NOUN,1
93309,c7,PROPN,1
93310,dm,PROPN,1
93311,Cm,SYM,1
93312,Em,PROPN,1
93313,overleden,ADJ,1
93314,194,NUM,2
93315,Congres,PROPN,1
93316,apartheidsregime,NOUN,2
93317,1963,NUM,1
93318,levenlang,ADJ,3
93319,legaliseren,VERB,1
93320,F.W.,PROPN,1
93321,Klerk,PROPN,1
93322,1993,NUM,6
93323,Nobelprijs,PROPN,1
93324,inspanning,NOUN,1
93325,fundering,NOUN,2
93326,democratisch,ADJ,1
93327,raciaal,ADJ,1
93328,1994,NUM,2
93329,75jarig,ADJ,1
93330,Vaderlands,PROPN,1
93331,Mdiba,PROPN,1
93332,Thembu-Koningen,PROPN,1
93333,ik211,PROPN,1
93334,Jondar,NOUN,1
93335,dDeze,PROPN,1
93336,Glas,PROPN,1
93337,"5,4,6",ADJ,1
93338,padeeuwen,NOUN,1
93339,Chihuahua,SYM,1
93340,Bting,NOUN,1
93341,nt,PUNCT,1
93342,500.000.000.001,SYM,1
93343,pappa,SYM,1
93344,pluizigste,ADJ,1
93345,flappie,NOUN,2
93346,wachthonid,PROPN,1
93347,Sinterklaasspullen,NOUN,1
93348,vertelLen,PROPN,1
93349,sttt,VERB,1
93350,crobaslang,NOUN,1
93351,spreekwoorid,NOUN,2
93352,dont,NOUN,1
93353,Willie,SYM,2
93354,welschieter,NOUN,1
93355,Kulk,PROPN,1
93356,deegroller,NOUN,2
93357,dromedaris,NOUN,1
93358,Jantje,PRON,2
93359,Moven,SYM,1
93360,Anelies,PROPN,5
93361,ijskaar,NOUN,1
93362,Verlanglijstje,NOUN,2
93363,pl4,SYM,1
93364,Gemonin,PROPN,1
93365,Ja/neeen,INTJ,1
93366,Hooghe,PROPN,1
93367,Landt,PROPN,1
93368,Voetbalkamp,PROPN,1
93369,Schaapskooi,NOUN,2
93370,paalhangen,ADV,1
93371,probeer,NOUN,1
93372,succes,PRON,1
93373,Paps,NOUN,1
93374,Amsterdammerpoort,NOUN,1
93375,Amsterdamm,PROPN,1
93376,erpoort,PROPN,1
93377,Schoolje,PROPN,1
93378,webcam,PROPN,1
93379,Spooky,NOUN,1
93380,springding,NOUN,1
93381,Jeeeh,SYM,2
93382,MCL,PROPN,1
93383,werkschema,NOUN,1
93384,terugsmeren,VERB,1
93385,nau,VERB,2
93386,Midna,PROPN,8
93387,Link,PROPN,2
93388,mannetjesleeuw,ADJ,1
93389,bliksemstraal,NOUN,1
93390,Pietheinstraat,PROPN,1
93391,Brrrr,PROPN,3
93392,bneeee,VERB,1
93393,Bjaaaa,PROPN,2
93394,06:00,PROPN,1
93395,Kukelekuu,PROPN,1
93396,hardloopclub,NOUN,1
93397,Usain,PROPN,1
93398,vliegclub,NOUN,1
93399,vogelvlees,ADJ,2
93400,nagedacht,PROPN,1
93401,dring,NOUN,2
93402,Jaa,ADJ,1
93403,Nop,NOUN,1
93404,staven,VERB,2
93405,behangden,VERB,1
93406,tirtur,NOUN,1
93407,kinken,VERB,1
93408,Ronololo,PROPN,1
93409,Bubbelgupies,PROPN,1
93410,superbraaf,NOUN,1
93411,alarmbelal,NOUN,1
93412,regenboogmaon,VERB,1
93413,EENHOORN,NOUN,1
93414,Melsons,PROPN,1
93415,paardenhouderij,NOUN,1
93416,suuuperveel,NOUN,1
93417,Suupersnel,PROPN,1
93418,fotofinish,SYM,3
93419,aangewend,VERB,1
93420,triatlon,NOUN,1
93421,Laia,PROPN,1
93422,Gabia,PROPN,1
93423,Superlief,ADJ,1
93424,Geduld,NOUN,1
93425,schoten,NOUN,1
93426,uitveranderen,VERB,1
93427,carnavalspoes,NOUN,1
93428,deejesen,VERB,1
93429,Club,NOUN,2
93430,Hockeyclub,PROPN,3
93431,lievelingsboeken,NOUN,1
93432,steekpass,NOUN,2
93433,uitpassen,VERB,3
93434,Poepieknor,PROPN,1
93435,steen-papier-schaar,NOUN,1
93436,Lrak,PROPN,1
93437,Libanon,PROPN,2
93438,afgieten,VERB,1
93439,moetenspeel,NOUN,1
93440,verdedigster,NOUN,1
93441,kantinebaas,NOUN,1
93442,tekenwedstrijd,NOUN,2
93443,Etam,PROPN,1
93444,Willems,ADJ,1
93445,Afrekenen,VERB,1
93446,pupycursus,NOUN,1
93447,rondblaft,VERB,1
93448,vuurheks,NOUN,1
93449,lime,NOUN,1
93450,raast,VERB,3
93451,keikeiveel,NOUN,1
93452,Spl,PROPN,1
93453,eim,NOUN,1
93454,odurr,ADJ,1
93455,dor,VERB,1
93456,gaog,NOUN,1
93457,213,NUM,1
93458,Roebie,PROPN,1
93459,Erie,PROPN,1
93460,stuurs,ADJ,1
93461,Indigokinderen,PROPN,3
93462,Indigokind,PROPN,1
93463,10-10-2000,SYM,1
93464,E'to,PUNCT,2
93465,raakte,VERB,2
93466,krapet,ADJ,1
93467,gulukkig,PROPN,1
93468,1.36,NUM,1
93469,blauwpaars,ADJ,1
93470,beig,ADJ,1
93471,kastanjehouten,NOUN,1
93472,eikenhouten,ADJ,3
93473,geblèr,VERB,1
93474,dichthielden,NOUN,1
93475,voerster,NOUN,1
93476,Snuffels,PROPN,1
93477,waaaaa,PROPN,3
93478,Krijste,PROPN,2
93479,Svenpire,PROPN,4
93480,moedervampier,NOUN,1
93481,vampierenwereld,NOUN,1
93482,bullshit,PROPN,2
93483,Plutonius,PROPN,1
93484,Basbeer,PROPN,4
93485,Crypton,PROPN,1
93486,Badpoes,PROPN,1
93487,pizzaland,NOUN,1
93488,PIZZABURGER,PROPN,2
93489,deel,PROPN,1
93490,oogmannen,PROPN,1
93491,badbeer,PROPN,1
93492,Badbeer,PROPN,1
93493,Lightsalor,PROPN,1
93494,Svenpire,NOUN,3
93495,sabbel,VERB,2
93496,sabbelde,VERB,1
93497,Badbas,ADJ,1
93498,Regenboog,ADJ,1
93499,Nijgel,PROPN,1
93500,tenthuis,NOUN,1
93501,Juo,PROPN,1
93502,Jouks,PROPN,1
93503,Jacoen,PROPN,1
93504,Jouk,PROPN,3
93505,Arriva,PROPN,2
93506,zigzag,ADJ,1
93507,treinwie,NOUN,1
93508,Dimphna,PROPN,1
93509,Lizelotje,NOUN,1
93510,feestschoenen,NOUN,1
93511,wims,DET,1
93512,duitsedog,PROPN,1
93513,Kanekorso,PROPN,1
93514,Bras,SYM,1
93515,Raab,PROPN,1
93516,Ewait,PROPN,1
93517,Rampapapa,PROPN,1
93518,hebtt,NOUN,1
93519,heeeeeeeeel,ADV,2
93520,Groepie,PROPN,1
93521,knuffelkonijn,VERB,1
93522,discozwemmen,ADV,1
93523,dng,PROPN,1
93524,Eliam,PROPN,1
93525,Kus,PROPN,1
93526,6500,NUM,1
93527,3500,SYM,1
93528,ijszager,NOUN,9
93529,3651-014328,SYM,1
93530,ijszaagmachine,NOUN,1
93531,doorzaagt,NOUN,1
93532,Rrrrrrrrrrr,PROPN,1
93533,haksen,NOUN,1
93534,verstopertje,VERB,1
93535,schoolprestatie,NOUN,1
93536,opschepperig,ADJ,1
93537,teneg,NOUN,1
93538,viene,PROPN,1
93539,Mooiste,PROPN,2
93540,wegkwispelen,VERB,1
93541,Achterput,PROPN,3
93542,Lil,NOUN,6
93543,minisnoepje,NOUN,1
93544,miniraket,NOUN,1
93545,typeten,VERB,1
93546,goedemiddag,NOUN,1
93547,Pudi,PROPN,1
93548,".""Ik",NUM,1
93549,gehinkeld,NOUN,1
93550,kak,NOUN,2
93551,"""Toen",ADV,1
93552,WAT,DET,1
93553,WORDT,PROPN,3
93554,VERVOLGD,PROPN,1
93555,kwekken,VERB,2
93556,Barcolona,PROPN,2
93557,111.00000,NUM,1
93558,Barijen,PROPN,1
93559,pauze-uren,NOUN,1
93560,1-2-3-4-5-6-7-8,SYM,1
93561,stajer,SYM,1
93562,baden,VERB,1
93563,Actief,ADJ,1
93564,WVE,PROPN,1
93565,leersommen,ADJ,1
93566,egelijk,ADJ,1
93567,Noordin,PROPN,1
93568,zeikerd,NOUN,1
93569,hadd,VERB,3
93570,Appelflaprecept,PROPN,1
93571,minicomputer,NOUN,1
93572,verzonnen,DET,1
93573,wuifen,VERB,1
93574,Warren,VERB,1
93575,Trai,NOUN,1
93576,120.000,NUM,1
93577,chocomelkrivier,NOUN,1
93578,woor,NOUN,1
93579,kruimeltje,NOUN,1
93580,schoolwerk,PROPN,1
93581,G1,SYM,1
93582,AJB,PROPN,1
93583,Tys,PROPN,12
93584,Instappen,PROPN,1
93585,poppenkler,VERB,1
93586,Sepda,PROPN,1
93587,papengaai,NOUN,1
93588,x-rer,SYM,1
93589,reuzenvlinder-spinnen-kevers-mieren,PROPN,1
93590,Tandenpoetsen,NOUN,3
93591,belen,NOUN,1
93592,Amateurklasses,PROPN,1
93593,topklassen,NOUN,1
93594,Topklassse,PROPN,1
93595,Gronolaro,PROPN,1
93596,bestge,NOUN,1
93597,dikkerd,PROPN,1
93598,Penn,PROPN,1
93599,longeer,VERB,1
93600,viegur,NOUN,1
93601,Willeke,ADJ,1
93602,zeurnen,VERB,1
93603,Sponsbob,NOUN,2
93604,geelbruin,ADJ,2
93605,betekenissen,NOUN,1
93606,-grijs,SYM,1
93607,Sms,AUX,1
93608,PLZ,PROPN,1
93609,THS,PROPN,1
93610,Hyves,PRON,1
93611,vliegtuigplaats,NOUN,1
93612,vastgepakt,VERB,1
93613,inschoppen,VERB,1
93614,11-5-1984,NOUN,1
93615,Fuelealbilla,PROPN,1
93616,Yeeeeeeh,PROPN,1
93617,mogcht,VERB,1
93618,Wicked,PROPN,1
93619,hetgene,PROPN,2
93620,Yeeeeh,PROPN,1
93621,Vuureter,PROPN,1
93622,voervis,NOUN,1
93623,Plasvis,PROPN,1
93624,Haaikraaivis,PROPN,1
93625,Robdrolvis,PROPN,1
93626,wilbildrilvis,ADV,1
93627,Jacovis,PROPN,1
93628,afgeschaafd,ADJ,1
93629,opbblijven,VERB,1
93630,vrauwhof,NOUN,1
93631,boezemvriend,NOUN,1
93632,asmmbbdibelfeierrijgsdangienstsn,VERB,1
93633,rekenschrift,NOUN,1
93634,plussom,NOUN,1
93635,Hoi,VERB,2
93636,Neder-Rijn,PROPN,1
93637,Calabrië,PROPN,1
93638,Sijtje,PROPN,2
93639,Nijmegen-,SYM,1
93640,48,ADJ,1
93641,door,PROPN,1
93642,Veen,PROPN,1
93643,74,ADJ,1
93644,Bertine,PROPN,1
93645,Appels,PROPN,1
93646,Roerlepel,PROPN,2
93647,Mesje,SYM,1
93648,F.C,PROPN,4
93649,opnoe-,SYM,1
93650,Playstatin,PROPN,1
93651,kopsen,PROPN,1
93652,Mw3,SYM,1
93653,mw2,PROPN,1
93654,mw7,SYM,1
93655,Eredivisieschaal,PROPN,1
93656,Leagu,PROPN,1
93657,heeeeeeeeeeeel,NOUN,1
93658,mma,NOUN,1
93659,thaibok,VERB,1
93660,worstellen,VERB,2
93661,grafting,NOUN,1
93662,Rebbecca,PROPN,1
93663,aartsrivaol,NOUN,1
93664,tjouw,NOUN,1
93665,Teleporter,NOUN,1
93666,dan,PROPN,3
93667,benemen,VERB,1
93668,aanzettn,ADJ,1
93669,Sa,NOUN,2
93670,Doi,PROPN,1
93671,Micherl,PROPN,1
93672,Lyna,PROPN,1
93673,Ox,PROPN,1
93674,log,NOUN,1
93675,ri,PROPN,1
93676,zid,NOUN,1
93677,Kinderdijk,PROPN,5
93678,ZuidHolland,PROPN,2
93679,wolken,VERB,2
93680,chill-hoek,NOUN,1
93681,tuigoom,PROPN,1
93682,Rotweilers,PROPN,1
93683,othe,PROPN,1
93684,zodat,ADV,1
93685,Guh,PROPN,1
93686,verborg,NOUN,1
93687,Johny,PROPN,1
93688,R.A.M.B.O,PROPN,1
93689,Timmer,PROPN,1
93690,bergriviert,NOUN,1
93691,Ons,PROPN,2
93692,von,PROPN,2
93693,Hom,PROPN,1
93694,Joyson,PROPN,1
93695,lukkig,ADJ,2
93696,kiviet,PROPN,1
93697,turntraining,NOUN,1
93698,sinterklaasviering,NOUN,1
93699,pepernotenzak,NOUN,1
93700,Leef,PROPN,1
93701,Kerstfeest,PROPN,1
93702,Calippo,PROPN,1
93703,voetbalwedstijd,NOUN,1
93704,goal\goal,NOUN,1
93705,Plaswijkpark,PROPN,1
93706,Legend,NOUN,1
93707,theedrin,VERB,1
93708,Goudmaker,NOUN,1
93709,Vingino-fotoshoot,PROPN,1
93710,donderbus,NOUN,1
93711,uitvindpiet,NOUN,1
93712,moedpiet,NOUN,5
93713,sinterklaasverpakking,NOUN,1
93714,Grüpiotu,PROPN,1
93715,Tiaf,SYM,1
93716,marimbadans,NOUN,1
93717,Vmbobasis,ADJ,1
93718,allerspannends,PROPN,1
93719,Willemijns,PROPN,1
93720,Bijten,VERB,1
93721,M8e1,PROPN,1
93722,M6e1,NOUN,1
93723,msp,PROPN,1
93724,dreambear,NOUN,1
93725,saga,NOUN,1
93726,Jullia,SYM,1
93727,Pown,PROPN,1
93728,Storage,PROPN,1
93729,Restoration,PROPN,1
93730,geplaystationd,NOUN,1
93731,geskyped,VERB,1
93732,rozentakken,VERB,1
93733,playstationen,ADJ,1
93734,veeggen,VERB,1
93735,Zuzia,PROPN,2
93736,DVO,PROPN,1
93737,lievelingsattractie,NOUN,2
93738,winterefteling,NOUN,2
93739,Jojoën,NOUN,1
93740,AutoRAI,PROPN,1
93741,330,NUM,1
93742,Jaguar,NOUN,1
93743,Mercedes-,PROPN,1
93744,sls,NOUN,1
93745,Amg,PROPN,1
93746,onderkotsen,ADJ,1
93747,ondergekotst,ADJ,1
93748,gehandicaptenschool,NOUN,1
93749,dáár,PRON,1
93750,See,PROPN,1
93751,MC1,PROPN,1
93752,nephaar,NOUN,1
93753,padvinderij,NOUN,2
93754,twister,VERB,1
93755,Nama,PROPN,1
93756,inforatie,NOUN,1
93757,town,SYM,1
93758,long,SYM,1
93759,Belieber,PROPN,3
93760,Grammy,PROPN,1
93761,girlfans,PROPN,1
93762,boy-Beliebers,NOUN,1
93763,claustrofobie,NOUN,1
93764,Yolie,PROPN,1
93765,Dalca,PROPN,1
93766,heggen,VERB,4
93767,zogemaamd,ADJ,1
93768,stoosen,VERB,1
93769,hèhè,ADV,1
93770,toeor,VERB,1
93771,zoiwijler,NOUN,1
93772,boedok,NOUN,1
93773,roww,NOUN,1
93774,Elan,PROPN,1
93775,rekentijg,ADJ,1
93776,estafetteloper,NOUN,2
93777,maïsoogster,PROPN,1
93778,grasmaaier,PROPN,1
93779,Cleere,PROPN,1
93780,Deutz-Fahr,PROPN,1
93781,Iseki,PROPN,1
93782,Bobcat,PROPN,1
93783,maaimachine,NOUN,1
93784,houtversnipperaar,ADV,1
93785,bloter,ADJ,2
93786,-ploeg,SYM,1
93787,-frees,SYM,1
93788,rechtmaken,VERB,1
93789,pootmachine,NOUN,1
93790,oogstmachine,NOUN,1
93791,loonwerker,NOUN,3
93792,Aky,PROPN,1
93793,boong,ADJ,1
93794,orang-oetang,ADJ,1
93795,werkoverleg,NOUN,1
93796,Koorneef,PROPN,7
93797,megahuis,NOUN,1
93798,hoogwerker,PROPN,1
93799,Bliek,PROPN,1
93800,Schilders,PROPN,1
93801,borstzak,NOUN,1
93802,Rich,SYM,1
93803,mediamarkt,NOUN,1
93804,X-box,NOUN,2
93805,lek,NOUN,1
93806,4-jarig,NOUN,1
93807,relactent,NOUN,1
93808,slotdag,NOUN,2
93809,Takamie,NOUN,1
93810,Autodrones,NOUN,1
93811,verkeers-,SYM,1
93812,takamie,NOUN,1
93813,overgevlogen,VERB,1
93814,Probeert,VERB,1
93815,huel,NOUN,1
93816,thuiszijn,PROPN,1
