pos1,pos2,pos3,freq
ADV,SYM,ADV,278
SYM,ADV,DET,503
ADP,PROPN,VERB,5047
PROPN,VERB,INTJ,453
PRON,AUX,NOUN,2321
AUX,NOUN,AUX,186
ADP,VERB,ADV,2137
ADV,PUNCT,SYM,1245
SYM,VERB,ADJ,424
ADV,CCONJ,ADV,3380
ADV,ADV,SCONJ,3217
ADJ,ADV,ADP,3881
ADP,VERB,NOUN,1615
AUX,PRON,PROPN,807
PRON,PROPN,ADV,715
PROPN,ADV,VERB,1993
AUX,SCONJ,INTJ,598
SCONJ,INTJ,NOUN,672
PRON,ADV,AUX,3423
INTJ,VERB,DET,618
NOUN,INTJ,SYM,910
INTJ,SYM,VERB,461
INTJ,SCONJ,INTJ,921
ADV,NOUN,NOUN,724
NOUN,NOUN,ADV,1834
NOUN,ADV,INTJ,2447
SYM,CCONJ,ADP,179
VERB,ADV,CCONJ,1322
ADV,CCONJ,DET,496
INTJ,PRON,PROPN,295
PRON,PROPN,SYM,114
PROPN,SYM,CCONJ,141
SYM,CCONJ,SYM,89
CCONJ,SYM,ADV,107
SYM,ADV,PRON,496
VERB,CCONJ,DET,2253
NOUN,AUX,ADJ,3140
VERB,ADP,PROPN,4560
INTJ,ADV,PRON,6299
PRON,ADJ,ADP,5791
ADJ,ADP,VERB,4170
ADJ,VERB,ADP,3612
DET,VERB,INTJ,182
VERB,INTJ,DET,596
DET,INTJ,PROPN,508
PROPN,INTJ,PROPN,296
CCONJ,INTJ,SCONJ,596
VERB,SCONJ,PROPN,888
SCONJ,PROPN,CCONJ,289
PROPN,CCONJ,CCONJ,155
CCONJ,CCONJ,INTJ,393
ADV,AUX,PUNCT,1926
SYM,ADV,ADJ,1066
ADJ,ADP,PROPN,1624
PUNCT,SYM,ADJ,1278
SYM,ADJ,ADJ,383
ADJ,ADJ,ADJ,4755
ADJ,ADJ,SCONJ,973
NOUN,CCONJ,SCONJ,888
ADV,INTJ,SCONJ,989
SCONJ,PRON,SYM,334
PRON,SYM,ADV,153
ADJ,AUX,CCONJ,1127
AUX,CCONJ,SCONJ,473
ADV,INTJ,ADJ,2763
INTJ,ADJ,PRON,425
ADJ,PRON,AUX,862
AUX,ADJ,NOUN,1550
ADJ,NOUN,PRON,4051
NOUN,PRON,ADP,2938
PRON,ADP,ADJ,1500
SYM,NOUN,ADP,367
VERB,PUNCT,NOUN,379
PUNCT,NOUN,PUNCT,1657
INTJ,INTJ,SCONJ,590
PUNCT,SYM,SYM,643
SYM,SYM,DET,191
ADJ,PROPN,DET,155
PROPN,DET,ADJ,3646
PRON,ADP,ADV,1471
ADJ,ADV,ADV,5703
NOUN,ADP,PROPN,13174
PROPN,CCONJ,DET,1098
DET,DET,DET,1255
AUX,VERB,ADV,1798
ADV,PRON,NOUN,2947
NOUN,ADV,NUM,453
CCONJ,NUM,NOUN,1167
CCONJ,PROPN,AUX,1227
PROPN,AUX,ADP,1138
ADV,ADJ,INTJ,3096
ADJ,INTJ,PUNCT,3252
ADV,SCONJ,ADV,1016
SCONJ,ADV,DET,1792
ADJ,NOUN,ADJ,3065
ADJ,VERB,INTJ,860
VERB,INTJ,PUNCT,4147
VERB,ADP,VERB,3047
VERB,VERB,SCONJ,1345
ADV,ADP,PRON,9063
VERB,SCONJ,SCONJ,1102
SCONJ,SCONJ,PRON,1731
ADJ,AUX,PROPN,165
AUX,PROPN,SCONJ,37
PROPN,SCONJ,SCONJ,42
CCONJ,DET,CCONJ,74
DET,CCONJ,SCONJ,11
DET,ADJ,VERB,2234
VERB,CCONJ,PUNCT,780
CCONJ,PUNCT,INTJ,444
PUNCT,INTJ,PUNCT,1941
SYM,PROPN,DET,514
DET,ADJ,INTJ,955
SYM,INTJ,SCONJ,127
SCONJ,SCONJ,INTJ,400
ADP,PRON,ADP,6742
PRON,ADP,AUX,804
ADP,AUX,VERB,3318
SYM,SYM,PROPN,490
SYM,PROPN,ADV,75
ADP,INTJ,SYM,1197
PUNCT,SYM,ADP,768
SYM,ADP,ADP,129
ADP,ADP,PUNCT,1265
CCONJ,ADV,SCONJ,1058
SCONJ,ADV,ADV,2085
VERB,PUNCT,PROPN,523
PUNCT,PROPN,DET,115
VERB,ADP,NOUN,7518
ADV,NOUN,ADV,1581
SYM,VERB,SCONJ,520
SCONJ,PRON,NOUN,3127
PRON,NOUN,AUX,4017
ADJ,VERB,SCONJ,1797
VERB,PROPN,ADV,1109
AUX,ADJ,DET,2327
SYM,SYM,PUNCT,1894
ADJ,ADJ,ADV,1904
INTJ,PRON,ADP,888
PRON,CCONJ,CCONJ,77
CCONJ,CCONJ,PROPN,147
ADV,ADJ,ADP,10538
ADP,VERB,AUX,1869
VERB,AUX,ADJ,506
AUX,ADJ,PUNCT,3359
ADJ,PRON,ADV,814
PRON,ADJ,SYM,226
ADJ,SYM,PUNCT,477
NOUN,PUNCT,ADV,384
PUNCT,ADV,VERB,700
SYM,INTJ,ADV,1443
NOUN,VERB,INTJ,1985
ADV,DET,VERB,894
DET,VERB,CCONJ,471
ADP,NOUN,ADV,2791
NOUN,ADV,SCONJ,889
ADV,SCONJ,ADP,446
SCONJ,ADP,PRON,419
ADP,PRON,SCONJ,525
INTJ,PRON,ADJ,1218
PRON,ADJ,INTJ,1408
AUX,VERB,ADJ,341
VERB,ADJ,SCONJ,679
ADJ,SCONJ,DET,1293
ADV,AUX,SCONJ,730
AUX,SCONJ,ADP,263
SCONJ,ADP,DET,1522
ADP,CCONJ,PRON,1366
NOUN,ADJ,ADV,1770
ADP,PRON,ADJ,4154
ADV,CCONJ,SCONJ,420
CCONJ,SCONJ,VERB,38
SCONJ,INTJ,CCONJ,155
INTJ,CCONJ,DET,681
ADJ,NOUN,NOUN,2857
ADJ,ADP,PUNCT,2868
CCONJ,PROPN,DET,1196
NOUN,AUX,SCONJ,1058
PRON,ADP,ADP,2902
ADP,ADP,AUX,436
NOUN,VERB,VERB,6076
INTJ,X,AUX,6
X,AUX,ADV,13
CCONJ,AUX,ADV,532
SYM,AUX,PRON,979
PROPN,PUNCT,SYM,92
SYM,VERB,PRON,2699
ADP,PRON,CCONJ,1135
PRON,CCONJ,PRON,1417
CCONJ,PRON,NOUN,1822
PRON,NOUN,ADP,7289
PUNCT,CCONJ,ADP,196
ADP,INTJ,SCONJ,325
VERB,NOUN,ADV,1907
SCONJ,INTJ,VERB,956
INTJ,PUNCT,PRON,719
PUNCT,PRON,VERB,1735
INTJ,ADV,DET,1953
NOUN,ADJ,INTJ,613
ADJ,INTJ,ADP,763
PRON,CCONJ,INTJ,277
AUX,VERB,SCONJ,2882
VERB,SCONJ,ADV,2741
ADV,INTJ,DET,1808
NOUN,ADJ,NOUN,3348
NOUN,PROPN,VERB,1851
PROPN,ADP,PRON,1133
CCONJ,ADV,PRON,1709
ADV,PRON,NUM,179
NUM,NOUN,AUX,1408
AUX,VERB,PRON,1877
CCONJ,SCONJ,NOUN,362
SCONJ,NOUN,ADV,841
ADV,NOUN,PRON,1039
NOUN,PRON,DET,1569
NOUN,ADP,ADJ,4007
ADP,ADJ,ADP,1222
ADJ,ADP,ADJ,1075
AUX,ADP,VERB,498
PUNCT,SYM,PRON,1471
SYM,PRON,ADV,764
ADV,SCONJ,DET,1739
DET,INTJ,SCONJ,90
NOUN,INTJ,ADV,1489
ADJ,SYM,ADJ,90
SYM,ADJ,AUX,65
AUX,ADJ,ADP,2117
ADV,PROPN,AUX,366
PROPN,AUX,PRON,3132
ADJ,VERB,AUX,1703
VERB,AUX,SCONJ,1030
VERB,PROPN,PRON,459
DET,ADP,ADJ,60
ADP,ADJ,CCONJ,734
CCONJ,ADJ,NOUN,2447
ADP,VERB,X,22
VERB,X,PUNCT,15
PUNCT,CCONJ,VERB,179
NOUN,ADP,SCONJ,853
VERB,AUX,ADV,1487
AUX,ADV,SCONJ,681
PRON,DET,ADV,257
ADJ,VERB,NOUN,1282
PRON,PROPN,DET,184
VERB,VERB,CCONJ,2497
AUX,NOUN,ADJ,241
NOUN,ADJ,ADJ,1905
ADP,AUX,PRON,366
ADJ,PRON,NOUN,870
ADV,VERB,PROPN,1539
VERB,PROPN,CCONJ,452
CCONJ,PRON,ADP,943
NOUN,NOUN,ADP,4472
ADP,CCONJ,PROPN,121
PROPN,VERB,ADJ,1008
VERB,ADJ,VERB,637
ADJ,VERB,VERB,1920
VERB,ADP,ADP,2845
ADP,ADP,PRON,1687
VERB,INTJ,NOUN,749
INTJ,NOUN,NOUN,1246
AUX,ADJ,ADV,3999
AUX,INTJ,ADP,491
ADP,DET,SYM,1024
DET,SYM,NOUN,338
DET,SYM,INTJ,552
VERB,CCONJ,ADP,2119
DET,SYM,PROPN,102
SYM,PROPN,PUNCT,461
DET,PROPN,PRON,698
PROPN,PRON,DET,339
NOUN,PRON,VERB,5388
CCONJ,INTJ,VERB,767
ADV,INTJ,X,53
INTJ,X,SYM,13
X,SYM,PUNCT,14
CCONJ,ADV,SYM,264
ADV,SYM,VERB,157
DET,VERB,NOUN,6089
ADP,CCONJ,ADV,1703
PRON,AUX,CCONJ,408
AUX,CCONJ,ADV,1481
NOUN,X,NOUN,33
X,NOUN,PUNCT,140
CCONJ,DET,VERB,463
PRON,PROPN,VERB,973
PROPN,VERB,PRON,4543
VERB,PROPN,ADP,759
PROPN,ADP,ADP,536
VERB,ADP,CCONJ,449
ADV,AUX,AUX,691
AUX,AUX,PUNCT,1423
PUNCT,SYM,PROPN,146
ADP,INTJ,PRON,1243
PRON,PUNCT,INTJ,857
PUNCT,INTJ,CCONJ,113
AUX,CCONJ,PUNCT,123
SYM,PRON,AUX,833
VERB,VERB,NOUN,635
SCONJ,ADV,PRON,720
NOUN,SYM,SYM,962
SYM,CCONJ,ADV,861
AUX,INTJ,NOUN,351
PRON,VERB,CCONJ,3777
VERB,PRON,CCONJ,1021
PRON,CCONJ,SCONJ,146
NOUN,PRON,INTJ,1232
SYM,PROPN,INTJ,72
PROPN,INTJ,INTJ,243
ADJ,ADJ,VERB,3474
NOUN,ADP,AUX,1857
INTJ,ADJ,VERB,1377
PRON,PUNCT,PRON,695
PUNCT,PRON,AUX,1296
VERB,DET,DET,471
ADP,AUX,AUX,300
AUX,AUX,DET,202
AUX,ADJ,INTJ,1175
AUX,ADV,AUX,861
ADP,ADP,ADJ,535
ADJ,NOUN,CCONJ,6444
VERB,ADV,NUM,1536
INTJ,PROPN,VERB,1259
INTJ,DET,ADJ,2185
INTJ,PRON,ADV,1686
ADJ,ADP,ADV,1116
NUM,NOUN,NUM,823
NOUN,NUM,NOUN,1573
VERB,CCONJ,SCONJ,1840
ADV,SCONJ,ADJ,413
SCONJ,ADJ,VERB,241
SCONJ,INTJ,SYM,1137
ADJ,SCONJ,INTJ,471
SCONJ,INTJ,ADP,496
ADV,AUX,ADJ,1090
DET,PRON,PRON,413
CCONJ,SCONJ,PROPN,308
SCONJ,PROPN,PROPN,699
PROPN,PROPN,ADJ,636
PROPN,ADJ,ADV,400
PROPN,DET,INTJ,371
INTJ,X,INTJ,35
X,INTJ,PRON,35
AUX,AUX,ADJ,185
INTJ,PUNCT,ADJ,152
PUNCT,ADJ,ADV,61
NOUN,PUNCT,ADP,289
PUNCT,ADP,DET,567
INTJ,ADP,PUNCT,222
ADP,PUNCT,INTJ,186
PUNCT,INTJ,INTJ,400
INTJ,ADV,PUNCT,2826
DET,SYM,SYM,533
SYM,SYM,SCONJ,156
SYM,SCONJ,PRON,490
PRON,ADV,SYM,444
ADV,SYM,PUNCT,360
SYM,INTJ,ADJ,459
ADJ,INTJ,ADJ,1292
ADV,PRON,PUNCT,2185
ADP,ADV,ADJ,869
AUX,ADP,ADP,586
ADP,ADP,CCONJ,368
CCONJ,ADP,VERB,511
AUX,PRON,INTJ,1496
CCONJ,PROPN,ADV,545
PROPN,ADV,SCONJ,170
ADV,SCONJ,SCONJ,503
SCONJ,SCONJ,NOUN,194
SCONJ,NOUN,VERB,712
NOUN,PUNCT,PRON,383
ADP,PRON,DET,1359
INTJ,PROPN,SCONJ,129
PROPN,SCONJ,VERB,26
SCONJ,VERB,INTJ,25
VERB,INTJ,ADJ,458
CCONJ,SCONJ,DET,885
SCONJ,DET,ADJ,2341
DET,ADJ,ADV,1304
VERB,VERB,INTJ,438
SCONJ,PRON,PROPN,724
PROPN,ADV,NOUN,270
ADP,VERB,ADP,5199
VERB,NOUN,ADP,4064
CCONJ,INTJ,INTJ,2397
ADP,ADV,SCONJ,264
ADP,VERB,SYM,106
ADV,DET,SYM,352
PRON,CCONJ,DET,303
PRON,PROPN,ADJ,180
PROPN,ADJ,SCONJ,85
ADV,DET,ADP,72
ADP,INTJ,DET,1675
SYM,INTJ,AUX,135
INTJ,AUX,DET,454
PRON,NOUN,CCONJ,3000
NOUN,CCONJ,NOUN,6274
CCONJ,NOUN,PUNCT,2696
CCONJ,ADP,PUNCT,295
DET,VERB,ADJ,310
NOUN,INTJ,ADJ,892
ADV,PUNCT,PROPN,97
INTJ,NOUN,SYM,325
NOUN,SYM,CCONJ,408
NOUN,SCONJ,INTJ,830
SCONJ,NOUN,SCONJ,244
ADP,ADV,PUNCT,1579
ADJ,INTJ,VERB,723
SYM,VERB,INTJ,559
CCONJ,SYM,PRON,104
PROPN,DET,SYM,199
DET,SYM,ADV,154
NUM,PROPN,NUM,134
PROPN,NUM,NOUN,340
ADV,AUX,CCONJ,275
ADJ,INTJ,ADV,862
ADV,NUM,CCONJ,291
NUM,CCONJ,ADV,542
SYM,CCONJ,ADJ,210
CCONJ,ADJ,ADJ,756
NOUN,CCONJ,PUNCT,527
AUX,DET,INTJ,1011
NOUN,ADP,NUM,2823
ADP,NUM,CCONJ,415
NUM,CCONJ,NUM,782
CCONJ,NUM,PRON,43
NUM,PRON,ADV,74
PRON,ADP,NUM,1040
ADP,NUM,NOUN,5857
AUX,INTJ,ADJ,593
PUNCT,VERB,PUNCT,644
SYM,ADJ,PUNCT,420
DET,INTJ,AUX,109
SYM,AUX,ADV,882
AUX,ADV,NUM,1112
ADV,NUM,NUM,431
NUM,NOUN,PUNCT,4831
ADV,NOUN,CCONJ,1209
CCONJ,PUNCT,SYM,971
PRON,ADV,SCONJ,2115
SCONJ,ADJ,ADV,181
ADJ,INTJ,SCONJ,264
PROPN,VERB,PUNCT,4490
PROPN,PRON,ADV,1107
VERB,CCONJ,CCONJ,434
CCONJ,CCONJ,ADP,193
CCONJ,PROPN,ADP,379
ADV,PROPN,DET,1076
PRON,SCONJ,DET,1016
PROPN,ADP,NOUN,1295
ADP,NOUN,INTJ,1145
NOUN,PUNCT,PROPN,88
VERB,INTJ,ADV,1506
AUX,PUNCT,ADP,36
PUNCT,ADP,NOUN,117
ADV,PUNCT,CCONJ,626
PUNCT,CCONJ,ADV,947
NOUN,AUX,DET,3011
AUX,ADP,CCONJ,90
ADP,ADV,PRON,1297
CCONJ,ADJ,ADV,743
ADV,VERB,NUM,342
VERB,NUM,SYM,8
SYM,INTJ,SYM,476
INTJ,SYM,PUNCT,853
INTJ,NOUN,ADJ,590
CCONJ,SCONJ,ADJ,144
VERB,ADJ,NOUN,1773
SYM,CCONJ,SCONJ,131
PRON,INTJ,SCONJ,377
INTJ,SCONJ,ADV,316
PRON,ADJ,VERB,5687
CCONJ,INTJ,NUM,133
NOUN,INTJ,SCONJ,309
NOUN,ADV,NOUN,1303
ADP,PRON,SYM,299
PRON,SYM,SYM,567
SYM,PUNCT,PROPN,31
NOUN,NUM,PUNCT,756
SYM,NOUN,PRON,129
DET,ADV,DET,687
DET,ADV,PROPN,61
ADV,ADP,AUX,1200
VERB,ADP,NUM,1298
NUM,NOUN,ADV,2607
ADV,PRON,SYM,231
ADJ,CCONJ,NUM,234
NUM,INTJ,INTJ,63
INTJ,INTJ,AUX,458
VERB,AUX,VERB,785
DET,PUNCT,CCONJ,67
PUNCT,CCONJ,NUM,15
CCONJ,NUM,AUX,142
NUM,AUX,ADP,51
PRON,INTJ,AUX,568
VERB,SYM,INTJ,346
ADJ,CCONJ,ADV,2577
ADV,NOUN,AUX,1289
PRON,ADJ,CCONJ,1243
INTJ,ADJ,AUX,720
ADP,DET,CCONJ,161
DET,CCONJ,ADJ,170
CCONJ,ADJ,INTJ,404
ADJ,INTJ,NOUN,1246
ADP,DET,PRON,758
DET,PRON,VERB,405
NOUN,PROPN,DET,594
INTJ,CCONJ,ADJ,259
NOUN,CCONJ,CCONJ,612
CCONJ,CCONJ,DET,324
AUX,AUX,VERB,1925
INTJ,INTJ,SYM,992
PROPN,SCONJ,INTJ,157
AUX,PROPN,ADV,807
ADJ,ADJ,AUX,2077
ADJ,AUX,INTJ,339
AUX,INTJ,SCONJ,148
ADV,NUM,ADJ,328
VERB,SCONJ,DET,4049
NOUN,PRON,PUNCT,580
ADP,DET,AUX,43
DET,AUX,VERB,32
PROPN,ADP,DET,4418
DET,AUX,PUNCT,12
CCONJ,PRON,INTJ,1027
DET,PROPN,SYM,264
PROPN,SYM,PUNCT,349
SCONJ,ADV,SCONJ,175
SCONJ,ADV,PUNCT,657
ADV,PUNCT,INTJ,982
SCONJ,PROPN,PUNCT,430
PROPN,PUNCT,CCONJ,231
PUNCT,CCONJ,SCONJ,135
AUX,PUNCT,VERB,144
PUNCT,VERB,ADV,601
SCONJ,INTJ,INTJ,763
NUM,SYM,CCONJ,34
INTJ,DET,CCONJ,59
NOUN,PRON,ADV,4405
PROPN,VERB,SCONJ,1069
CCONJ,PROPN,PRON,648
SCONJ,INTJ,AUX,465
ADP,ADV,CCONJ,288
ADV,SCONJ,NOUN,936
AUX,DET,DET,423
PROPN,SYM,INTJ,350
PROPN,PROPN,NOUN,806
PROPN,NOUN,VERB,678
CCONJ,NOUN,INTJ,658
CCONJ,ADV,NOUN,1234
PROPN,SYM,PROPN,246
PROPN,PROPN,CCONJ,2309
CCONJ,INTJ,NOUN,1007
ADJ,VERB,ADV,1961
PUNCT,ADJ,INTJ,43
AUX,ADJ,PROPN,189
ADJ,PROPN,VERB,545
CCONJ,NOUN,VERB,1784
PRON,PUNCT,NOUN,245
INTJ,PRON,DET,705
ADP,PROPN,ADP,3609
VERB,PUNCT,INTJ,475
PUNCT,INTJ,SYM,138
SYM,SCONJ,INTJ,104
ADV,DET,DET,1221
CCONJ,DET,SYM,196
DET,CCONJ,NUM,20
VERB,PRON,NUM,665
ADP,NUM,DET,42
NUM,DET,ADJ,67
ADP,ADJ,PROPN,445
ADJ,PROPN,SYM,59
AUX,DET,SYM,163
NOUN,SCONJ,DET,1694
VERB,CCONJ,AUX,564
DET,PROPN,ADV,1073
SYM,DET,NOUN,1007
ADJ,AUX,AUX,1147
ADV,PROPN,SCONJ,119
PROPN,SCONJ,PRON,1118
ADV,PUNCT,DET,125
INTJ,NOUN,PROPN,583
DET,VERB,SCONJ,140
ADV,INTJ,NUM,424
PROPN,SYM,ADJ,81
SYM,ADJ,PRON,60
VERB,AUX,NOUN,200
AUX,NOUN,VERB,896
INTJ,PROPN,ADV,769
PROPN,ADV,DET,856
SYM,SYM,PRON,437
SYM,PRON,DET,105
PRON,DET,SYM,240
ADJ,SCONJ,VERB,119
SCONJ,VERB,PUNCT,200
ADP,VERB,INTJ,969
SCONJ,X,DET,13
X,DET,NOUN,231
SYM,NOUN,VERB,370
PROPN,INTJ,NOUN,211
NOUN,INTJ,CCONJ,446
CCONJ,ADJ,AUX,697
ADV,NOUN,ADJ,694
NOUN,ADJ,ADP,3494
ADV,ADV,SYM,601
ADV,SYM,SYM,649
INTJ,AUX,INTJ,127
ADP,DET,ADV,866
DET,ADV,ADP,353
NOUN,DET,ADV,187
SYM,INTJ,ADP,339
PRON,SYM,PUNCT,351
SYM,PUNCT,DET,42
PRON,NOUN,SCONJ,809
DET,SYM,ADJ,155
ADJ,SCONJ,ADV,638
SCONJ,ADV,VERB,389
VERB,AUX,PRON,2968
VERB,AUX,AUX,1429
NOUN,PUNCT,DET,155
VERB,NOUN,NUM,126
NOUN,NUM,CCONJ,254
NUM,CCONJ,CCONJ,18
DET,CCONJ,ADV,24
DET,ADV,PRON,225
ADJ,AUX,NOUN,186
AUX,NOUN,NUM,64
DET,SYM,CCONJ,408
SYM,CCONJ,NOUN,733
CCONJ,NOUN,AUX,983
ADV,NOUN,NUM,123
SCONJ,INTJ,ADJ,345
ADP,ADJ,PUNCT,1127
SCONJ,SCONJ,DET,511
NOUN,INTJ,DET,799
ADV,ADJ,NUM,365
CCONJ,NUM,ADP,172
NUM,ADP,PRON,249
PUNCT,VERB,ADJ,94
ADJ,ADV,NUM,249
ADV,NUM,ADP,643
NUM,ADP,X,9
SYM,PUNCT,SYM,149
INTJ,NUM,PUNCT,189
PROPN,VERB,CCONJ,1143
NOUN,PUNCT,INTJ,429
ADV,INTJ,PROPN,1051
PROPN,PUNCT,AUX,162
ADV,DET,PROPN,940
NOUN,PUNCT,NOUN,325
PUNCT,NOUN,ADV,290
SCONJ,INTJ,PROPN,448
INTJ,PROPN,NOUN,275
PROPN,NOUN,PUNCT,1232
CCONJ,PUNCT,PRON,157
PRON,INTJ,DET,920
DET,ADJ,CCONJ,1297
ADJ,CCONJ,DET,784
CCONJ,PRON,X,8
PRON,X,CCONJ,4
X,CCONJ,CCONJ,3
PRON,NOUN,SYM,380
ADJ,INTJ,PRON,576
ADJ,ADV,NOUN,795
NOUN,VERB,ADJ,2176
SYM,SYM,AUX,370
SYM,AUX,ADJ,244
ADJ,ADP,AUX,960
ADP,AUX,CCONJ,275
INTJ,VERB,ADP,1305
ADV,SYM,DET,98
ADP,PRON,NUM,401
VERB,ADJ,INTJ,554
ADJ,INTJ,DET,553
ADP,ADJ,SCONJ,132
VERB,NOUN,ADJ,703
ADV,NOUN,SCONJ,347
NOUN,DET,PRON,128
PRON,PRON,SYM,246
SYM,SCONJ,PROPN,27
SCONJ,PROPN,ADV,644
ADV,PRON,SCONJ,568
CCONJ,SYM,X,3
SYM,X,ADV,13
X,ADV,AUX,26
PRON,SYM,PRON,123
INTJ,ADP,NUM,349
CCONJ,NUM,DET,30
NUM,DET,PRON,2
DET,PRON,ADV,289
ADP,ADJ,NUM,705
ADJ,NUM,ADJ,122
NOUN,NOUN,CCONJ,2168
NOUN,NOUN,SCONJ,404
VERB,PUNCT,ADP,99
ADP,SCONJ,PUNCT,66
PRON,ADP,X,21
ADP,X,CCONJ,10
X,CCONJ,PRON,22
AUX,ADP,ADV,501
INTJ,NUM,ADP,123
NUM,ADP,VERB,212
INTJ,PUNCT,NOUN,352
INTJ,ADV,PROPN,671
VERB,ADP,AUX,538
ADV,ADV,CCONJ,2011
DET,PRON,ADP,348
INTJ,SYM,ADP,354
SYM,ADP,PUNCT,79
CCONJ,NUM,PUNCT,330
AUX,CCONJ,DET,318
AUX,DET,PROPN,782
DET,PROPN,INTJ,369
PROPN,INTJ,AUX,61
NUM,VERB,PUNCT,612
VERB,ADP,SCONJ,734
NOUN,SYM,ADJ,116
SYM,ADJ,NOUN,417
NUM,NOUN,DET,667
PRON,NOUN,DET,875
VERB,CCONJ,ADJ,1032
DET,PRON,PUNCT,265
INTJ,DET,SYM,215
SYM,NOUN,CCONJ,210
INTJ,NOUN,PRON,909
INTJ,SCONJ,NOUN,276
SCONJ,NOUN,INTJ,241
INTJ,ADP,ADV,479
ADV,ADP,NUM,1355
ADP,NUM,VERB,300
NUM,VERB,DET,100
NOUN,ADV,DET,3229
ADP,AUX,PUNCT,1086
ADP,INTJ,ADJ,744
INTJ,ADJ,SCONJ,297
PRON,DET,PRON,284
DET,PRON,NOUN,948
VERB,INTJ,CCONJ,494
ADP,ADJ,INTJ,215
INTJ,CCONJ,ADP,444
SYM,PRON,SYM,55
SYM,SYM,ADV,513
SYM,ADV,CCONJ,103
ADJ,INTJ,AUX,186
ADJ,PUNCT,PRON,138
NOUN,NOUN,ADJ,884
VERB,SCONJ,ADJ,641
SCONJ,ADJ,ADP,266
NUM,NOUN,INTJ,479
VERB,VERB,ADJ,343
INTJ,ADJ,DET,559
DET,PUNCT,NOUN,63
PUNCT,INTJ,VERB,118
NOUN,ADV,CCONJ,1179
NUM,NOUN,SCONJ,309
AUX,PUNCT,ADV,111
PUNCT,ADV,AUX,356
ADJ,NOUN,SYM,707
NOUN,SYM,ADP,226
CCONJ,VERB,ADP,1274
NOUN,ADJ,DET,633
CCONJ,ADP,ADP,436
CCONJ,ADJ,VERB,1141
ADJ,VERB,PRON,3882
CCONJ,NOUN,PRON,826
PRON,INTJ,CCONJ,245
NOUN,CCONJ,ADJ,1601
CCONJ,ADJ,PRON,346
ADV,PRON,PROPN,303
PRON,PROPN,SCONJ,93
INTJ,CCONJ,PROPN,410
ADP,PUNCT,DET,136
PRON,SYM,VERB,369
SYM,VERB,AUX,130
AUX,CCONJ,INTJ,332
NOUN,DET,DET,408
ADJ,AUX,DET,680
PRON,SCONJ,NOUN,578
NOUN,SCONJ,ADV,824
INTJ,ADJ,CCONJ,541
NOUN,ADP,SYM,570
ADP,SYM,ADJ,51
INTJ,PROPN,ADJ,255
PROPN,ADJ,VERB,496
ADP,NUM,NUM,1231
SCONJ,ADV,NOUN,591
VERB,SCONJ,AUX,211
SCONJ,AUX,PRON,408
PRON,NOUN,PRON,1861
AUX,SCONJ,AUX,26
DET,CCONJ,DET,79
PROPN,AUX,ADV,2901
PROPN,ADJ,PUNCT,738
ADJ,ADV,SCONJ,755
PROPN,INTJ,ADP,267
DET,ADV,SYM,34
ADV,SYM,INTJ,570
ADP,ADP,ADP,2092
INTJ,SYM,ADJ,227
SYM,ADJ,VERB,201
ADP,NOUN,PRON,1757
ADP,SCONJ,ADJ,138
NOUN,PRON,ADJ,1955
ADV,AUX,ADP,677
ADP,ADV,AUX,583
VERB,VERB,AUX,608
DET,VERB,PUNCT,1194
INTJ,PROPN,SYM,294
PROPN,SYM,ADV,186
SYM,ADV,ADP,585
NOUN,PRON,NOUN,2088
PRON,PROPN,INTJ,117
PRON,NUM,SCONJ,18
NUM,SCONJ,PRON,137
CCONJ,ADV,NUM,202
NOUN,NOUN,AUX,1450
AUX,PRON,SCONJ,399
PRON,SCONJ,INTJ,339
ADP,ADJ,VERB,820
PRON,SCONJ,ADV,319
CCONJ,PRON,ADV,1902
PUNCT,PROPN,VERB,174
VERB,ADJ,AUX,197
DET,SYM,AUX,49
ADP,PROPN,NOUN,861
PROPN,ADJ,ADP,520
INTJ,CCONJ,CCONJ,372
ADP,CCONJ,NOUN,179
CCONJ,NOUN,SYM,271
CCONJ,SYM,DET,40
DET,ADV,X,6
NOUN,AUX,X,16
AUX,X,INTJ,21
X,INTJ,SYM,12
CCONJ,SCONJ,ADP,66
ADP,NOUN,PROPN,1787
NOUN,PROPN,ADJ,281
PROPN,ADJ,NOUN,693
NOUN,DET,VERB,385
DET,VERB,PRON,348
PRON,PRON,DET,1834
ADP,ADP,NOUN,1766
PRON,AUX,AUX,812
AUX,AUX,PRON,894
NOUN,NOUN,DET,452
ADV,ADJ,PROPN,373
ADJ,PROPN,PROPN,644
SYM,ADV,NOUN,195
VERB,SCONJ,ADP,1085
DET,ADV,VERB,595
AUX,ADJ,CCONJ,711
ADJ,ADP,SCONJ,436
INTJ,DET,PRON,203
ADV,CCONJ,VERB,448
SYM,VERB,ADP,575
ADP,NUM,ADJ,505
INTJ,AUX,ADJ,815
PRON,NOUN,NOUN,919
NOUN,VERB,DET,4140
PRON,NOUN,X,14
NOUN,X,DET,47
NOUN,AUX,NUM,307
AUX,NUM,INTJ,35
NUM,INTJ,NUM,134
INTJ,NUM,SCONJ,6
INTJ,NOUN,SCONJ,265
NUM,ADP,NUM,636
ADP,NUM,PRON,51
NUM,PRON,INTJ,25
ADP,NUM,ADP,622
NUM,ADP,NOUN,248
ADP,CCONJ,SYM,51
CCONJ,SYM,CCONJ,159
SYM,CCONJ,INTJ,429
