pos1,pos2,pos3,freq
NUM,CCONJ,PRON,93
NUM,PROPN,PUNCT,93
ADV,PUNCT,NOUN,93
PUNCT,VERB,ADV,93
DET,ADJ,PROPN,93
ADV,INTJ,PUNCT,92
VERB,SCONJ,SCONJ,92
AUX,DET,PROPN,92
AUX,ADJ,PRON,92
NUM,VERB,PRON,91
ADP,ADJ,CCONJ,91
PROPN,ADV,ADP,91
AUX,PROPN,PROPN,91
AUX,NOUN,ADJ,90
NOUN,PROPN,ADP,90
ADP,PRON,DET,89
AUX,CCONJ,ADJ,89
ADJ,INTJ,PUNCT,89
ADP,ADV,NOUN,89
AUX,CCONJ,ADP,89
DET,NOUN,SYM,88
CCONJ,AUX,ADJ,88
PRON,DET,VERB,88
ADP,ADP,AUX,88
ADJ,ADV,NOUN,88
NOUN,PROPN,AUX,87
AUX,SCONJ,DET,87
ADJ,PRON,AUX,87
PUNCT,ADV,PUNCT,87
VERB,SCONJ,PROPN,87
VERB,NOUN,PROPN,86
SYM,NOUN,PUNCT,86
ADP,ADP,PROPN,86
ADJ,ADV,CCONJ,86
ADV,AUX,AUX,86
PRON,PUNCT,PUNCT,86
DET,VERB,VERB,85
ADV,PUNCT,ADV,85
ADP,NUM,PUNCT,85
VERB,PROPN,VERB,85
VERB,ADV,PROPN,85
CCONJ,AUX,VERB,84
CCONJ,ADP,ADJ,84
ADP,NUM,ADP,84
NOUN,SCONJ,PUNCT,84
PROPN,PRON,AUX,84
PRON,AUX,SCONJ,83
ADP,ADJ,ADJ,83
ADP,ADJ,VERB,83
VERB,SCONJ,PUNCT,83
ADP,ADJ,DET,83
ADJ,CCONJ,PROPN,82
SCONJ,PUNCT,PRON,82
PUNCT,ADP,PRON,82
VERB,VERB,PROPN,82
ADV,NOUN,ADJ,82
ADJ,PRON,PRON,82
ADV,PROPN,VERB,81
PUNCT,NUM,PUNCT,81
PUNCT,ADV,ADV,81
INTJ,INTJ,PUNCT,80
ADV,CCONJ,ADP,80
PROPN,VERB,SCONJ,80
ADP,VERB,DET,79
PUNCT,VERB,NOUN,79
CCONJ,NOUN,ADJ,79
CCONJ,ADP,PUNCT,79
VERB,NOUN,DET,79
VERB,PROPN,PRON,78
NOUN,VERB,NUM,78
CCONJ,VERB,PROPN,78
PUNCT,NOUN,NOUN,78
PROPN,DET,ADJ,78
ADJ,NUM,NOUN,78
NUM,NOUN,NUM,77
SCONJ,ADV,ADJ,77
SCONJ,PUNCT,NOUN,77
SCONJ,ADJ,NOUN,77
VERB,INTJ,PUNCT,77
ADV,NOUN,NOUN,76
CCONJ,NOUN,DET,76
SCONJ,PRON,PROPN,76
SCONJ,PRON,PUNCT,76
PUNCT,DET,ADJ,76
AUX,PROPN,ADV,76
PUNCT,CCONJ,ADJ,76
ADJ,ADV,SCONJ,76
NOUN,CCONJ,PUNCT,76
ADV,NUM,CCONJ,76
AUX,AUX,VERB,76
PROPN,SCONJ,PRON,76
PRON,PRON,CCONJ,75
ADJ,PUNCT,ADV,75
SCONJ,NOUN,NOUN,75
PUNCT,ADV,ADP,75
PUNCT,NOUN,ADV,75
AUX,VERB,DET,75
ADV,DET,PROPN,75
CCONJ,ADP,NUM,74
SCONJ,VERB,PUNCT,74
PUNCT,NOUN,ADP,74
PROPN,NUM,PROPN,74
AUX,PUNCT,CCONJ,74
VERB,ADP,SCONJ,74
AUX,ADP,ADV,74
ADV,CCONJ,SCONJ,74
ADJ,PRON,ADV,74
ADP,PRON,NUM,74
NUM,ADP,NUM,74
ADV,PRON,CCONJ,73
PUNCT,PROPN,VERB,73
CCONJ,ADJ,DET,73
VERB,PUNCT,ADJ,73
CCONJ,NOUN,PROPN,73
NOUN,NOUN,PRON,72
AUX,DET,VERB,72
ADP,PROPN,DET,72
NOUN,SCONJ,PROPN,72
NOUN,SYM,PUNCT,72
DET,ADJ,PRON,71
VERB,SCONJ,VERB,71
AUX,NOUN,NOUN,71
SCONJ,NOUN,AUX,71
VERB,PUNCT,SYM,71
VERB,DET,VERB,71
PROPN,PROPN,NOUN,71
PRON,DET,PROPN,71
CCONJ,AUX,DET,70
SCONJ,PROPN,PUNCT,70
AUX,PROPN,ADP,70
ADJ,ADP,SCONJ,70
PRON,CCONJ,PROPN,69
NUM,PUNCT,VERB,69
AUX,ADV,SCONJ,69
PRON,PROPN,CCONJ,69
AUX,PRON,AUX,68
PRON,PUNCT,CCONJ,68
DET,ADV,ADJ,68
PRON,VERB,SYM,68
ADP,DET,SYM,68
DET,PROPN,NOUN,68
ADP,DET,PUNCT,68
AUX,CCONJ,NOUN,68
ADJ,PUNCT,NOUN,67
ADP,NUM,VERB,67
ADV,NUM,VERB,67
NOUN,PUNCT,AUX,67
PRON,SCONJ,NOUN,67
NOUN,ADP,SCONJ,66
ADJ,PUNCT,VERB,66
PROPN,ADV,ADJ,66
ADP,AUX,CCONJ,66
SCONJ,NUM,NOUN,66
ADP,PROPN,PRON,66
AUX,PRON,PROPN,65
PUNCT,PRON,ADV,65
SYM,PROPN,PUNCT,65
CCONJ,PRON,CCONJ,64
CCONJ,ADV,CCONJ,64
AUX,CCONJ,VERB,64
PUNCT,ADV,PRON,64
NOUN,ADV,NUM,63
ADP,PRON,PROPN,63
NOUN,SCONJ,ADV,63
SCONJ,ADP,VERB,63
PROPN,NOUN,CCONJ,63
VERB,ADP,SYM,63
NOUN,PRON,PUNCT,63
PUNCT,CCONJ,PROPN,63
CCONJ,PROPN,ADV,62
NUM,NOUN,PRON,62
PRON,AUX,AUX,62
ADP,SYM,PUNCT,62
PROPN,ADP,ADP,62
VERB,SCONJ,ADJ,61
ADP,DET,ADV,61
CCONJ,ADV,NUM,61
NUM,PROPN,NUM,61
NUM,AUX,VERB,61
CCONJ,DET,ADV,61
VERB,DET,ADV,61
NOUN,SYM,SYM,61
ADP,NUM,SYM,60
SCONJ,VERB,PRON,60
PRON,CCONJ,NOUN,60
SYM,CCONJ,PRON,60
VERB,NOUN,SCONJ,60
PRON,NUM,AUX,60
ADP,AUX,ADV,60
NUM,VERB,ADV,59
DET,ADJ,SCONJ,59
NUM,VERB,CCONJ,59
AUX,ADP,PUNCT,59
INTJ,ADV,VERB,59
INTJ,CCONJ,PRON,59
PRON,PUNCT,PRON,58
PROPN,CCONJ,ADJ,58
ADV,NOUN,SCONJ,58
ADV,AUX,CCONJ,58
AUX,PROPN,VERB,58
SCONJ,ADV,VERB,58
PROPN,PUNCT,DET,57
AUX,PUNCT,VERB,57
CCONJ,INTJ,PRON,57
AUX,PRON,SCONJ,57
SCONJ,PROPN,ADV,57
ADV,ADV,PROPN,57
PRON,ADP,SCONJ,57
NUM,ADP,PRON,57
SCONJ,NOUN,DET,57
PRON,NUM,VERB,57
PUNCT,ADV,ADJ,57
NOUN,NUM,ADP,56
ADP,DET,ADP,56
ADP,ADV,SCONJ,56
SYM,CCONJ,NOUN,56
ADP,SCONJ,DET,56
PROPN,PUNCT,ADV,56
NOUN,SCONJ,ADP,56
NUM,SYM,NOUN,55
PRON,CCONJ,DET,55
NOUN,ADJ,DET,55
NUM,AUX,ADV,55
INTJ,PUNCT,VERB,55
PROPN,NOUN,ADP,55
SCONJ,PROPN,CCONJ,55
PRON,VERB,INTJ,55
ADV,PROPN,CCONJ,54
VERB,PROPN,NOUN,54
PROPN,VERB,AUX,54
NOUN,ADP,SYM,54
SCONJ,ADV,ADP,54
NUM,PROPN,VERB,54
AUX,NOUN,PRON,54
ADJ,PUNCT,SYM,54
SYM,CCONJ,ADV,54
ADP,PUNCT,PRON,54
NOUN,PRON,PROPN,53
ADJ,PRON,ADJ,53
INTJ,VERB,PRON,53
PRON,SCONJ,NUM,53
SCONJ,ADP,NOUN,53
PUNCT,CCONJ,PUNCT,53
ADP,ADJ,NUM,52
PRON,PROPN,PROPN,52
DET,PRON,VERB,52
AUX,SCONJ,NOUN,52
PRON,DET,ADV,52
ADV,PUNCT,SCONJ,52
SCONJ,ADV,PUNCT,52
NOUN,VERB,INTJ,52
PUNCT,PROPN,AUX,51
ADP,CCONJ,SCONJ,51
CCONJ,PUNCT,PRON,51
PROPN,PUNCT,ADJ,51
PRON,PUNCT,VERB,51
ADJ,ADJ,PRON,51
AUX,PROPN,ADJ,51
INTJ,DET,NOUN,50
SCONJ,AUX,PRON,50
SYM,INTJ,PUNCT,50
SCONJ,DET,PROPN,50
AUX,SCONJ,ADV,50
DET,VERB,ADV,50
ADV,PRON,SCONJ,50
CCONJ,INTJ,PUNCT,50
PRON,ADV,PROPN,50
ADJ,SCONJ,ADJ,49
PUNCT,ADJ,ADJ,49
SYM,NOUN,CCONJ,49
PUNCT,ADP,VERB,49
ADJ,ADJ,DET,49
CCONJ,ADP,CCONJ,48
SYM,CCONJ,PROPN,48
PROPN,PROPN,ADV,48
VERB,PUNCT,PROPN,48
NUM,CCONJ,ADV,48
PUNCT,VERB,VERB,48
SCONJ,ADP,PUNCT,48
PROPN,SYM,PUNCT,48
SYM,PUNCT,PUNCT,47
NOUN,NOUN,NUM,47
NUM,VERB,DET,47
PROPN,PUNCT,SYM,47
PROPN,ADJ,NOUN,47
AUX,AUX,ADV,47
ADJ,PROPN,VERB,47
INTJ,NOUN,PUNCT,47
VERB,ADP,AUX,47
VERB,ADJ,AUX,46
NUM,VERB,ADP,46
DET,ADJ,DET,46
ADJ,SCONJ,SCONJ,46
INTJ,PUNCT,PUNCT,46
AUX,PRON,CCONJ,46
ADJ,PUNCT,SCONJ,45
ADP,PUNCT,PUNCT,45
DET,PROPN,ADV,45
CCONJ,PROPN,DET,45
ADP,PRON,SCONJ,45
DET,ADV,VERB,45
ADP,ADP,ADV,45
ADV,SCONJ,ADP,45
AUX,PUNCT,PRON,45
DET,SYM,CCONJ,45
AUX,PUNCT,ADV,45
CCONJ,PRON,DET,45
DET,PUNCT,NOUN,45
ADP,PROPN,ADJ,45
PUNCT,ADJ,VERB,44
ADP,PUNCT,NOUN,44
PROPN,SYM,SYM,44
NUM,AUX,PRON,44
CCONJ,NUM,PUNCT,44
CCONJ,PROPN,PRON,44
ADP,NOUN,SYM,44
PRON,PROPN,AUX,44
PROPN,ADJ,ADP,44
SYM,ADP,NOUN,43
AUX,AUX,CCONJ,43
PUNCT,SCONJ,NOUN,43
ADJ,SCONJ,PROPN,43
PROPN,ADP,CCONJ,43
ADJ,VERB,ADJ,43
DET,PRON,ADP,43
AUX,VERB,PROPN,43
PUNCT,SCONJ,DET,43
NOUN,CCONJ,CCONJ,43
AUX,AUX,SCONJ,43
SCONJ,PROPN,PROPN,43
NOUN,SYM,CCONJ,43
ADV,SYM,PUNCT,43
DET,SYM,NOUN,43
VERB,DET,PRON,42
AUX,ADV,CCONJ,42
ADJ,AUX,PROPN,42
DET,NUM,PUNCT,42
PRON,PUNCT,NOUN,42
ADV,AUX,SCONJ,42
INTJ,VERB,PROPN,42
PRON,NOUN,NUM,42
ADP,PROPN,NUM,42
NUM,DET,ADJ,42
ADV,SYM,SYM,42
DET,SYM,PUNCT,42
CCONJ,NOUN,SCONJ,42
NUM,ADP,PUNCT,42
NOUN,DET,VERB,42
ADJ,PRON,PUNCT,41
PROPN,PROPN,PRON,41
ADJ,NOUN,NUM,41
DET,ADV,PUNCT,41
DET,ADP,DET,41
PROPN,NOUN,AUX,41
PROPN,PRON,ADV,41
PUNCT,PRON,PRON,41
PRON,PROPN,ADV,41
PROPN,ADJ,ADJ,41
ADV,DET,DET,41
ADJ,AUX,ADJ,40
ADP,ADV,NUM,40
ADP,CCONJ,AUX,40
NUM,ADP,NOUN,40
ADV,PUNCT,DET,40
ADV,NUM,ADJ,40
CCONJ,AUX,ADP,40
SCONJ,PRON,CCONJ,40
ADP,ADP,ADJ,40
ADP,AUX,AUX,40
ADP,ADV,AUX,40
SYM,SYM,CCONJ,40
PROPN,AUX,NUM,39
SYM,SYM,VERB,39
NOUN,NOUN,SCONJ,39
ADP,SYM,VERB,39
NOUN,NOUN,DET,39
DET,ADJ,NUM,39
SYM,VERB,PRON,39
ADJ,SCONJ,VERB,39
ADV,CCONJ,ADJ,39
NOUN,DET,PROPN,39
ADJ,AUX,NOUN,39
VERB,PRON,SYM,39
PROPN,AUX,CCONJ,39
ADP,PROPN,SCONJ,39
PUNCT,ADV,DET,39
ADP,ADJ,AUX,39
CCONJ,ADJ,SCONJ,39
AUX,ADP,CCONJ,38
PROPN,ADV,DET,38
PROPN,PROPN,DET,38
ADV,PUNCT,ADP,38
PUNCT,AUX,ADJ,38
PRON,ADJ,PROPN,38
SCONJ,ADJ,VERB,38
CCONJ,SCONJ,PROPN,38
SCONJ,PROPN,ADP,38
SCONJ,PRON,SCONJ,38
NOUN,ADV,PROPN,38
PROPN,ADJ,CCONJ,38
VERB,CCONJ,CCONJ,38
SCONJ,ADP,PRON,38
ADJ,CCONJ,PUNCT,38
PROPN,PROPN,SYM,38
NUM,ADV,VERB,37
ADP,CCONJ,PROPN,37
ADJ,PUNCT,ADP,37
CCONJ,NOUN,NUM,37
PRON,NUM,ADP,37
NOUN,PROPN,ADV,37
PROPN,NUM,NOUN,37
VERB,NOUN,NUM,37
PROPN,AUX,PROPN,37
CCONJ,ADJ,PRON,37
INTJ,PUNCT,CCONJ,37
PRON,SCONJ,ADV,37
PRON,PRON,SCONJ,37
VERB,DET,DET,37
SCONJ,PROPN,VERB,37
VERB,CCONJ,NUM,37
PUNCT,PUNCT,NOUN,37
SYM,DET,NOUN,36
VERB,NUM,ADP,36
PUNCT,PUNCT,PRON,36
INTJ,INTJ,PRON,36
AUX,PROPN,DET,36
PUNCT,AUX,ADV,36
AUX,PUNCT,AUX,36
PROPN,ADV,AUX,36
PRON,PUNCT,PROPN,36
NOUN,INTJ,PUNCT,36
AUX,AUX,DET,36
NOUN,ADJ,PRON,36
PUNCT,PRON,ADJ,36
AUX,NUM,PUNCT,36
DET,PROPN,NUM,36
ADV,SCONJ,PROPN,36
CCONJ,SYM,PUNCT,36
ADP,AUX,ADP,35
ADP,NUM,CCONJ,35
PROPN,PUNCT,ADP,35
PRON,PROPN,ADP,35
ADJ,ADP,NUM,35
VERB,AUX,NOUN,35
PROPN,PROPN,ADJ,35
CCONJ,DET,PRON,35
AUX,ADV,PROPN,35
VERB,DET,NUM,34
CCONJ,PROPN,NOUN,34
ADV,NOUN,DET,34
ADV,ADV,SYM,34
ADJ,PUNCT,DET,34
VERB,DET,SYM,34
ADJ,PUNCT,PROPN,34
AUX,NUM,VERB,34
SYM,PROPN,PROPN,34
PROPN,NUM,VERB,34
ADJ,PROPN,CCONJ,34
ADV,DET,NUM,34
PUNCT,ADV,SCONJ,34
ADV,PROPN,PROPN,34
NUM,PROPN,AUX,34
VERB,SYM,PUNCT,34
CCONJ,NUM,ADP,34
PROPN,ADJ,VERB,33
PROPN,NOUN,NOUN,33
CCONJ,NUM,VERB,33
PRON,PRON,PROPN,33
PRON,CCONJ,ADP,33
ADP,ADJ,ADV,33
INTJ,PUNCT,ADV,33
PUNCT,ADV,NOUN,33
ADV,PUNCT,ADJ,33
CCONJ,CCONJ,PRON,33
ADP,PUNCT,ADV,33
CCONJ,ADV,PROPN,33
ADV,PUNCT,SYM,33
PRON,ADP,SYM,33
SYM,PUNCT,SYM,32
PRON,PUNCT,ADV,32
CCONJ,AUX,NOUN,32
PROPN,PUNCT,AUX,32
INTJ,ADJ,PUNCT,32
DET,ADV,ADP,32
NOUN,SYM,NOUN,32
ADP,CCONJ,ADJ,32
ADP,ADJ,PROPN,32
PROPN,PROPN,NUM,32
ADP,NUM,ADJ,32
ADJ,PROPN,PROPN,32
SYM,VERB,CCONJ,32
SCONJ,VERB,CCONJ,32
ADV,DET,ADV,31
AUX,NOUN,DET,31
ADP,PUNCT,VERB,31
NUM,AUX,DET,31
ADP,NUM,ADV,31
DET,SYM,SYM,31
AUX,NOUN,PROPN,31
SCONJ,ADJ,ADP,31
INTJ,SCONJ,PRON,31
PUNCT,PUNCT,SYM,31
NOUN,SCONJ,VERB,31
ADP,SYM,ADP,31
CCONJ,SCONJ,ADJ,31
ADP,PUNCT,ADP,31
CCONJ,PUNCT,ADV,31
AUX,PUNCT,SCONJ,31
PRON,AUX,SYM,31
PRON,CCONJ,ADJ,30
AUX,PROPN,PRON,30
VERB,ADV,SYM,30
ADJ,NUM,PUNCT,30
AUX,DET,NUM,30
NOUN,PRON,CCONJ,30
ADP,VERB,PROPN,30
CCONJ,NUM,CCONJ,30
ADP,SYM,CCONJ,30
SYM,PUNCT,VERB,30
ADV,NUM,SYM,30
NOUN,NOUN,PROPN,30
NUM,CCONJ,DET,30
SCONJ,ADV,AUX,30
SYM,ADP,PROPN,30
SYM,SYM,PROPN,30
PRON,NUM,PUNCT,29
SYM,ADP,DET,29
DET,VERB,ADJ,29
ADV,CCONJ,PROPN,29
PUNCT,PUNCT,CCONJ,29
PROPN,PRON,ADJ,29
SCONJ,ADP,PROPN,29
NOUN,SYM,VERB,29
AUX,NUM,CCONJ,29
PROPN,ADV,CCONJ,29
ADV,ADV,INTJ,29
PROPN,PRON,ADP,29
DET,VERB,PRON,29
DET,ADV,ADV,29
ADJ,SCONJ,PUNCT,29
NUM,NUM,NUM,29
NOUN,ADJ,PROPN,29
NUM,ADV,ADV,29
SCONJ,PUNCT,VERB,29
PROPN,CCONJ,SCONJ,28
VERB,SCONJ,AUX,28
ADJ,NOUN,SYM,28
AUX,CCONJ,AUX,28
ADV,ADJ,PROPN,28
PROPN,SYM,PROPN,28
PUNCT,ADP,PROPN,28
CCONJ,SYM,CCONJ,28
AUX,DET,ADV,28
NOUN,PROPN,PRON,28
ADP,DET,DET,28
NUM,NUM,NOUN,28
PRON,CCONJ,SCONJ,28
NUM,ADV,ADJ,28
AUX,NOUN,NUM,28
AUX,VERB,ADJ,28
CCONJ,VERB,NUM,28
AUX,NUM,ADP,28
NOUN,PROPN,NOUN,28
SCONJ,ADJ,PUNCT,28
SYM,SYM,NOUN,27
VERB,PUNCT,INTJ,27
NUM,ADP,PROPN,27
INTJ,VERB,DET,27
ADP,PUNCT,DET,27
NUM,VERB,VERB,27
NUM,VERB,AUX,27
NUM,CCONJ,VERB,27
ADV,SCONJ,ADJ,27
NUM,SYM,ADP,27
AUX,PROPN,NOUN,27
ADP,NUM,AUX,27
AUX,NOUN,AUX,27
PUNCT,AUX,DET,27
NUM,SYM,PUNCT,27
PUNCT,NOUN,PRON,27
DET,PROPN,DET,27
NUM,NOUN,SCONJ,27
PUNCT,PRON,PUNCT,27
PRON,SYM,PUNCT,27
PRON,ADV,SYM,26
SYM,CCONJ,DET,26
SYM,PUNCT,CCONJ,26
VERB,AUX,PROPN,26
CCONJ,INTJ,VERB,26
INTJ,ADV,AUX,26
SCONJ,PROPN,DET,26
PRON,NUM,CCONJ,26
PUNCT,SCONJ,ADV,26
INTJ,INTJ,VERB,26
INTJ,PRON,NOUN,26
PROPN,CCONJ,SYM,26
NOUN,CCONJ,INTJ,26
SYM,PUNCT,NOUN,26
PRON,SCONJ,ADJ,26
ADV,NOUN,PROPN,26
PROPN,ADP,NUM,26
PUNCT,ADP,NUM,26
AUX,PUNCT,PUNCT,25
PUNCT,CCONJ,AUX,25
PUNCT,PUNCT,PROPN,25
CCONJ,PRON,PROPN,25
ADP,PUNCT,PROPN,25
DET,PROPN,PRON,25
AUX,AUX,ADP,25
PRON,ADV,INTJ,25
ADV,CCONJ,AUX,25
PRON,NUM,ADJ,25
ADV,PUNCT,PROPN,25
PROPN,ADJ,ADV,25
PUNCT,ADJ,ADP,25
NOUN,PUNCT,INTJ,25
SCONJ,ADJ,ADJ,25
ADV,ADJ,INTJ,25
SCONJ,PUNCT,DET,25
NOUN,CCONJ,SYM,25
DET,PRON,ADJ,25
SYM,CCONJ,VERB,24
VERB,NUM,PUNCT,24
ADV,DET,SYM,24
ADP,ADP,SCONJ,24
PUNCT,PROPN,SYM,24
PROPN,VERB,INTJ,24
ADV,SCONJ,VERB,24
SYM,NOUN,VERB,24
PUNCT,NOUN,ADJ,24
INTJ,ADV,ADV,24
PROPN,ADJ,AUX,24
PROPN,ADV,PRON,24
AUX,NUM,PROPN,24
VERB,SYM,CCONJ,24
ADP,ADP,NUM,24
SYM,NOUN,NOUN,24
PUNCT,NOUN,PROPN,24
PUNCT,NUM,CCONJ,24
ADP,SCONJ,ADP,24
DET,NUM,ADP,24
ADP,SYM,SYM,24
CCONJ,PUNCT,NOUN,24
AUX,AUX,ADJ,23
PROPN,ADP,ADJ,23
NUM,AUX,PUNCT,23
ADP,AUX,ADJ,23
VERB,SYM,SYM,23
NUM,SYM,CCONJ,23
SYM,CCONJ,SYM,23
AUX,SCONJ,ADJ,23
PRON,NOUN,SYM,23
SYM,NOUN,ADP,23
NOUN,NUM,PRON,23
SYM,VERB,ADP,23
NUM,ADJ,ADJ,23
CCONJ,INTJ,INTJ,23
ADV,SCONJ,SCONJ,23
PROPN,NUM,CCONJ,23
SCONJ,PROPN,ADJ,23
PRON,DET,DET,23
INTJ,SYM,PUNCT,22
SCONJ,DET,VERB,22
SCONJ,PROPN,PRON,22
VERB,NUM,ADJ,22
NUM,CCONJ,PROPN,22
SCONJ,SCONJ,DET,22
PUNCT,SCONJ,VERB,22
INTJ,INTJ,INTJ,22
CCONJ,NUM,AUX,22
PUNCT,AUX,VERB,22
ADV,DET,PRON,22
ADP,SCONJ,ADV,22
PUNCT,INTJ,INTJ,22
AUX,NOUN,SCONJ,22
ADV,PROPN,ADV,22
NUM,ADP,VERB,22
NUM,NOUN,PROPN,22
NUM,VERB,NOUN,22
PUNCT,VERB,ADJ,22
CCONJ,PROPN,ADJ,21
NUM,PROPN,ADJ,21
PUNCT,SYM,CCONJ,21
NUM,ADV,PUNCT,21
NOUN,NUM,ADJ,21
SCONJ,ADJ,DET,21
ADP,PUNCT,SCONJ,21
NOUN,DET,PRON,21
PRON,DET,NUM,21
AUX,ADJ,NUM,21
NUM,PROPN,ADP,21
CCONJ,CCONJ,ADV,21
SYM,PUNCT,PROPN,21
AUX,ADV,SYM,21
NUM,PRON,VERB,21
DET,PRON,ADV,21
NUM,CCONJ,NOUN,21
PROPN,PUNCT,NUM,20
PRON,INTJ,PUNCT,20
PRON,DET,PRON,20
CCONJ,PROPN,NUM,20
DET,VERB,SCONJ,20
PRON,SCONJ,PROPN,20
DET,PROPN,SCONJ,20
ADP,AUX,SCONJ,20
NUM,PUNCT,NOUN,20
ADV,SCONJ,PUNCT,20
ADJ,PRON,CCONJ,20
VERB,PROPN,SCONJ,20
ADV,SYM,CCONJ,20
SYM,ADP,PRON,20
PROPN,NUM,AUX,20
SCONJ,NOUN,SCONJ,20
VERB,PRON,INTJ,20
DET,ADP,NOUN,20
ADP,PROPN,SYM,20
DET,ADP,VERB,20
PRON,PUNCT,DET,20
ADJ,SYM,PUNCT,20
PROPN,CCONJ,AUX,20
PUNCT,PRON,ADP,19
PRON,PUNCT,SYM,19
NOUN,PROPN,ADJ,19
NUM,PUNCT,PUNCT,19
DET,PROPN,ADJ,19
AUX,DET,SYM,19
PUNCT,DET,PROPN,19
CCONJ,SYM,SYM,19
VERB,NUM,CCONJ,19
SYM,ADJ,PUNCT,19
SCONJ,PUNCT,PROPN,19
ADV,PROPN,AUX,19
DET,ADV,DET,19
VERB,CCONJ,INTJ,19
PUNCT,SCONJ,PROPN,19
ADP,ADJ,SCONJ,19
DET,PRON,AUX,19
CCONJ,CCONJ,VERB,19
CCONJ,NUM,ADJ,19
CCONJ,INTJ,ADV,19
ADV,PUNCT,AUX,19
PUNCT,PROPN,NOUN,19
PROPN,VERB,NUM,19
AUX,PRON,SYM,19
SCONJ,NOUN,PROPN,19
NOUN,NUM,SYM,19
INTJ,ADJ,VERB,19
PROPN,DET,PROPN,19
VERB,CCONJ,SYM,19
ADP,AUX,DET,19
ADJ,DET,VERB,19
PRON,PRON,NUM,19
ADJ,PROPN,AUX,19
NOUN,NUM,PROPN,18
ADP,SCONJ,NOUN,18
NOUN,SCONJ,ADJ,18
SCONJ,ADJ,AUX,18
ADV,DET,ADP,18
INTJ,VERB,ADV,18
SCONJ,ADV,NUM,18
NUM,AUX,ADJ,18
AUX,SCONJ,ADP,18
ADP,INTJ,PUNCT,18
VERB,NUM,VERB,18
VERB,SYM,VERB,18
INTJ,PROPN,PUNCT,18
ADJ,ADJ,INTJ,18
PUNCT,INTJ,PRON,18
DET,NUM,VERB,18
AUX,ADP,SYM,18
CCONJ,CCONJ,NOUN,18
DET,NUM,DET,18
DET,NOUN,INTJ,18
PROPN,SYM,VERB,18
ADJ,CCONJ,NUM,18
ADV,CCONJ,PUNCT,18
NOUN,PRON,SCONJ,18
SYM,ADV,PUNCT,18
ADV,NUM,PROPN,18
ADP,ADJ,PRON,18
PUNCT,ADJ,ADV,18
CCONJ,PRON,SCONJ,18
SCONJ,SCONJ,ADV,18
NOUN,VERB,SYM,17
ADV,PROPN,ADP,17
SYM,VERB,PROPN,17
ADP,SYM,NOUN,17
AUX,PROPN,NUM,17
NUM,ADV,ADP,17
INTJ,ADJ,ADV,17
PUNCT,DET,VERB,17
PRON,DET,SYM,17
INTJ,PUNCT,PROPN,17
PUNCT,ADJ,AUX,17
PRON,SYM,VERB,17
ADP,PUNCT,SYM,17
NOUN,SYM,ADP,17
NUM,ADV,CCONJ,17
PROPN,AUX,AUX,17
PROPN,PRON,PUNCT,17
CCONJ,DET,NUM,17
PUNCT,ADP,PUNCT,17
AUX,DET,PRON,17
PRON,PROPN,NOUN,17
PROPN,NOUN,NUM,17
NOUN,DET,DET,17
ADP,PUNCT,ADJ,17
NUM,ADP,ADJ,17
NUM,ADJ,PUNCT,17
ADJ,NUM,VERB,17
NOUN,PROPN,DET,17
INTJ,INTJ,ADV,17
DET,ADJ,SYM,17
VERB,ADV,INTJ,17
AUX,AUX,AUX,17
PRON,PUNCT,ADJ,17
PUNCT,NOUN,SYM,17
SCONJ,DET,ADV,17
PRON,SYM,CCONJ,17
ADV,NUM,ADV,17
INTJ,CCONJ,SCONJ,17
PRON,PUNCT,SCONJ,17
AUX,PUNCT,NOUN,16
PRON,SYM,SYM,16
NUM,VERB,SCONJ,16
ADV,ADP,SYM,16
ADV,ADJ,NUM,16
PUNCT,NOUN,DET,16
AUX,CCONJ,PROPN,16
SYM,NUM,PUNCT,16
NOUN,DET,PUNCT,16
ADJ,ADV,NUM,16
INTJ,CCONJ,ADV,16
VERB,NOUN,SYM,16
INTJ,CCONJ,INTJ,16
PUNCT,VERB,AUX,16
ADJ,PROPN,ADP,16
INTJ,ADV,PUNCT,16
NUM,CCONJ,ADP,16
VERB,DET,PUNCT,16
PRON,PUNCT,ADP,16
NOUN,DET,ADV,16
NUM,PROPN,CCONJ,16
SYM,SYM,ADP,16
PUNCT,PUNCT,ADV,16
SYM,VERB,ADV,16
VERB,PROPN,SYM,16
SCONJ,ADP,CCONJ,16
PROPN,ADV,NOUN,16
ADJ,CCONJ,CCONJ,16
NUM,SCONJ,PRON,16
PRON,PROPN,ADJ,16
SCONJ,PUNCT,ADV,16
ADP,PRON,SYM,16
INTJ,ADV,PRON,16
NOUN,DET,CCONJ,15
DET,VERB,PROPN,15
DET,PRON,PRON,15
PUNCT,PRON,DET,15
PUNCT,CCONJ,NUM,15
AUX,NUM,SYM,15
CCONJ,DET,SYM,15
PROPN,PRON,PRON,15
DET,DET,ADJ,15
SCONJ,DET,NUM,15
INTJ,ADP,DET,15
PUNCT,PUNCT,INTJ,15
NUM,CCONJ,ADJ,15
CCONJ,CCONJ,DET,15
PUNCT,CCONJ,INTJ,15
PRON,PUNCT,AUX,15
NUM,PRON,ADV,15
ADJ,ADV,PROPN,15
VERB,INTJ,PRON,15
AUX,SYM,VERB,15
NOUN,DET,ADP,15
INTJ,VERB,PUNCT,15
VERB,PROPN,NUM,15
ADJ,PROPN,NOUN,15
