lemma1,lemma2,freq
zin,klop,4
boos,wolvin,35
geit,atten,1
geit,zitten,2
jong,geit,2
vrolijk,kind,2
kruidenboter,maken,2
bom,gebruikt,1
moeder,vuurpijl,1
vuurwerk,gebruik,1
gebruik,gebruik,6
controle,komen,3
mening,komen,4
stuk,leven,2
internetten,zijn,8
waar,opzoeken,2
internetten,zoeken,1
algemene,ontwikkeling,7
leven,samenvatten,1
leven,beginnen,9
groot,aarde,1
seks,hebben,2
kleinkind,hebben,4
totaal,prullenbak,1
totaal,loser,1
schub,hebben,4
snoep,gaan,3
warm,nest,3
fiets,zingen,1
voetbal,zingen,1
prachtig,huis,7
geweldig,leven,2
schuld,doen,5
eigen,punt,1
oma,missen,2
kelen,doen,1
oma,voorlezen,1
oma,opereren,4
keelontsteking,gnopen,1
oma,gnopen,1
ki,keelontsteking,1
vliegtuig,pak,5
mens,pak,6
nestje,broeden,1
die,zien,6
fietsen,optillen,2
zwemles,vinden,6
leuk,zwemles,2
lerares,krijgen,4
leuk,lerares,5
groen,blouse,1
zalmkleurig,top,1
topje,dragen,1
spijkerbroek,pakken,1
bruine,schoudertas,1
roosteren,doen,1
roosteren,hebben,7
vierkant,roosteren,1
kleuter,weet,2
telefoon,kapotgaan,5
stripboek,zijn,2
idee,klagen,1
geschiedenis,staat,1
e-book,hebben,1
boeken,downloaden,2
boeken,staat,2
klemmen,zitten,2
bange,schijtert,1
bon,horen,2
goed,werkstuk,1
bon,komen,1
clown,zitten,4
gek,clown,3
voicemail,komen,1
bericht,spreken,1
telefoon,opnemen,6
pizza,mogen,2
broertje,lachen,1
mens,duwen,4
bazen,steel,1
goud,steel,1
broertje,fluisteren,1
harden,klap,3
kamer,loop,3
zeef,klinken,1
lichaam,hebben,27
groot,lichaam,1
groot,tijger,1
volleybalwedstrijd,zien,1
opwarmspelletje,doen,1
afkorting,staan,10
lek,dingen,7
onderwerp,verspringen,1
ballen,werpen,2
atletiek,doen,3
vorig,trainer,1
nieuw,groep,4
wachtwoord,deel,1
minuut,zitten,1
half,minuut,5
uitslag,hebben,6
meneer,houden,2
remmen,houden,1
gebeuren,zien,5
auto,stappen,12
pleister,krijgen,1
groot,pleister,1
i,hebben,1
nationaal,opruimdag,1
kikker,hebben,4
pingpongen,krijten,1
fiets,eten,3
tijd,aftrekken,1
leuken,zender,2
eegeks,vinden,1
reish,winkelen,1
erg,stme,1
staart,zien,1
anaconda,hebben,3
sprookje,zijn,8
slechterik,komen,5
sprookje,maken,3
personage,hoeve,1
slechterik,hoeve,1
sprookje,vinden,3
sprookje,komen,3
nieuw,sprookje,3
sprookje,zeg,1
verkeersexamen,vinden,2
fiets,duren,4
bordje,volgen,1
heel,zit,2
jong,verzorgen,2
cheeta,kunnen,1
dierentuin,gebouwd,4
aapje,dansen,1
eigenaar,gaan,2
horen,afhalen,1
klimrek,staan,4
verdwaald,viking,10
verhalen,lullen,1
riet,wonen,1
neptaartje,maken,1
rijen,uitknippen,1
taartvorm,uitknippen,1
kers,maken,1
slingeren,maken,5
tafelkleed,kleur,1
fietsen,verzekeren,1
shirt,maken,1
r,zitten,1
vt,luisteren,1
laat,letter,11
seconde,ademhalen,1
lerares,komen,8
kanten,betekenen,1
rode,kanten,2
kelvins,zien,1
poes,vang,2
groot,spektakel,2
verschillende,trekker,1
gronden,vliegen,1
oordopje,doen,5
poster,meenemen,1
sticker,meenemen,1
trekker,rijen,5
finaal,halen,4
vaen,staan,1
èèn,vinden,1
broer,outeeg,1
gezellig,hok,1
knus,hok,1
lek,voedsel,5
dierentuinverzorgers,geven,1
bekennen,liedje,6
kerstliedje,spelen,2
paasliedjes,spelen,1
sinterklaasliedje,spelen,1
tokkelaanslag,spel,1
gitaar,zijn,3
verkoper,zeggen,5
verkoper,wijs,1
tas,zet,7
sorry,zeg,6
overgewicht,nemen,1
snoep,mogen,14
snoepen,mogen,13
gezond,brood,2
bouw-,hebben,1
lichaam,krijgen,7
lienoozienen,willen,1
sheltie,luisteren,1
zacht,sheltie,1
lassie,laten,1
lassie,noemen,1
verrassing,wild,1
die,staan,3
doen,vinden,2
fris,wateren,3
debat,voeren,1
oliën,zeggen,5
vliegtuig,verbruiken,5
vogel,pak,8
zij,pak,1
kleine,steegje,2
bomen,gaan,12
heel,meneer,2
drie,roep,2
vuilnisman,horen,1
au,roep,1
vriendje,zien,5
hoi,horen,1
zak,vraag,1
ander,zak,2
vriend,verbranden,1
virus,hebben,5
patat,lusten,1
blik,drinken,1
hamburger,atten,3
een,atten,3
kibbeling,lusten,1
tijd,mogen,7
rijkleding,hebben,1
leuk,rijkleding,1
woordje,vergeten,1
bank,reizen,6
nieuw,vrouw,11
vloow,slijpen,1
hooren,komen,4
echt,lichten,4
bericht,hooren,2
wesp,speuren,2
herdershond,wake,2
bussen,beginnen,4
radio,zwijgen,1
lang,zitten,1
radio,uitvallen,1
chauffeuse,verdwijnen,1
klappen,klinken,1
kind,overleven,4
busongeluk,hebben,1
bussen,deuken,1
jongensstem,horen,1
aardig,jongensstem,1
duizelig,stemmen,1
4e,stemmen,1
3,roepen,1
stoelen,trek,1
een,klimmen,1
uitgang,klimmen,1
vakantie,meemaken,1
verhalen,volgen,2
Nederlands,antillen,1
worm,kronkelen,1
stranden,kronkelen,1
reusachtig,worm,1
worm,signaleren,2
geweldig,multitasker,1
mevrouw,horen,3
worm,komen,4
prehistorisch,dier,2
diep,rusten,2
artikel,vervolg,1
onderzoeken,lopen,1
journalist,zijn,1
bonus,krijgen,1
fiksen,bonus,1
hoog,salaris,1
groot,staan,2
buitenaards,talen,1
ander,aliën,1
headsetje,opzetten,1
vertellen,zeggen,1
aarde,val,1
beugel,vastzitten,1
pijnlijk,schokken,1
aliën,roepen,1
groot,aliën,1
list,verzinnen,1
pakken,zeggen,6
paraplu,zeggen,1
plannen,werken,1
paraplu,pakken,2
kapot,paraplu,1
verslag,doen,5
coördinaat,geven,1
toestel,vliegen,1
Amerikaans,toestel,1
nasa,toestel,1
aliëns,hebben,1
die,leven,1
planeet,mislopen,1
wetenschappelijk,bedrog,1
dingen,zitten,10
aanbieden,krijgen,1
hotel,aanbieden,1
levenslang,eten,1
ding,snappen,11
inleiding,worden,1
fluit,gaan,3
portaal,vlieg,1
vers,vlieg,1
skateboarden,vlieg,1
hgh,opnoemen,1
open,deur,3
veiling,hebben,8
rad,doen,1
techniek,gebruik,2
schoen,pak,4
jongensfilm,zien,1
paasei,verven,4
laarzen,ophalen,1
steil,trappen,4
zwerfster,zijn,3
enkel,hebben,1
mama,kennen,2
papa,kennen,3
mama,nemen,10
roos,hebben,3
blauw,roos,1
een,schatten,1
schommelen,schatten,1
spul,klaarmaken,3
tv-kijken,eten,2
heel,punt,4
lage,punt,3
verzorgpony,aanwassen,1
verjaardag,doorrijden,1
krultang,krijgen,1
nieuw,krultang,1
parcours,gaan,1
balk,hebben,2
toetje,atten,2
bomen,kopen,2
kerstboom,kiezen,1
deurklink,horen,1
bomen,vinden,10
groot,kerstboom,6
pieken,zet,2
moeder,trakteren,1
kerstdag,vinden,1
ander,kerstdag,1
verzorger,vrijlaat,1
heel,prijs,2
leuk,prijs,3
gracht,zijn,1
mooi,gebouw,16
trekpleister,horen,1
echt,trekpleister,1
er,gaan,1
beeld,zijn,2
achterkant,vinden,1
o,eten,2
vriend,lachen,6
;),zien,1
love,komen,1
rokken,trekken,1
leuk,rokken,2
leuk,top,1
glas,pakken,6
rode,limonade,1
vampietelefoon,pakken,1
nummer,drukte,1
glas,geven,3
kisten,gaan,2
fietsbel,horen,2
bestie,zeggen,1
pak,zien,3
groetje,zien,1
groot,stap,2
bent,doei,1
pa,worden,1
vertrouwen,gezicht,1
taart,zien,4
reuze,taart,2
rode,vlaggetje,1
leven,brengen,5
groen,zien,8
2-0,verliezen,5
wachten,wachten,2
info,willen,6
hoge,afstand,1
katten,horen,2
leuk,paasontbijt,1
keren,verzoeken,1
leeuw,bekijken,2
pakjesavond,houden,1
lief,willen,1
animator,willen,1
juist,ervaring,1
tekening,verkopen,2
komma,moeten,3
uitroepteken,komma,1
poepen,noemen,1
jongen,stop,3
plastic,zakje,1
route,dag,1
d,lopen,1
dier,afleiden,1
medewerker,vinden,1
mens,hopen,5
medewerker,zorg,1
eikel,verzamelen,1
lessen,zeggen,2
verkeerd,benen,3
leven,spelen,2
leuk,verstoppertje,4
spellen,staat,4
mortier,geüpgrade,1
tafeltennis,hebben,2
gouden,bekeren,13
schildknaap,komen,2
prins,opgesloten,3
ridderen,denken,1
wateren,vinden,7
erg,hebben,2
heel,erg,1
pot,gaan,11
vet,antwoorden,1
wissal,trekken,1
van,hebben,1
stormen,komen,18
ramp,overleven,5
orkaan,ontstaan,4
haantje,mogen,1
kuiken,gaan,4
anders,kuiken,1
voeren,verspreiden,1
eigen,gezondheid,4
derglijke,ding,1
oké,geven,4
bagage,zit,1
plattegrond,krijgen,4
appel,voegen,5
mama,vertrek,1
jongedame,staan,1
mijn,staan,1
jongen,uitstap,1
eigen,koffer,1
kleren,smijten,1
fietsen,vragen,1
vrouw,vragen,4
goed,fietsen,2
Italiaans,vrouw,1
kwal,zwemmen,1
kwal,zit,3
papa,besluit,1
schepnet,nemen,1
kwal,gaan,1
fietsen,rijden,3
vereniging,heten,5
hondje,zit,2
groepje,zijn,9
verschillende,groepje,4
enorm,pestkop,1
ordinair,meisje,1
kleuren,dragen,2
paraplu,hebben,9
iq,hebben,2
schooljaar,doen,2
hoornse,plassen,6
buschauffeuse,vinden,1
moment,zijn,9
mooi,kanten,2
oliebol,krijgen,5
poedersuiker,krijgen,1
allerleukst,klassenfeest,1
aardappel,gaan,5
pen,gaan,4
harken,stop,1
kleine,vergrootglas,1
pechdag,mompelen,1
roeby,staat,1
roeby,zien,1
poes,zien,29
halsband,vliegen,1
roeby,stuiven,1
tranen,prik,2
autodeur,openen,1
zalven,doen,4
kartrijden,gaan,1
nepbomen,zaten,1
hondenkoekjes,vinden,2
gedoe,zijn,4
ballen,laten,7
klein,ballet,8
vergelen,ballet,1
www,vinden,1
verkeersexamen,leer,1
binnen,krijgen,1
winkelen,opgemaakt,1
echt,horen,1
eten,ophangen,1
gezelligheid,krijgen,1
koe,verplaatsen,1
vliegen,gaan,2
doodskop,papegaai,1
vechten,gaan,4
vet,wapen,1
ding,onderzoek,4
aantal,verzamelen,13
woongenot,verstoren,12
papiertje,liggen,2
speeltje,pak,1
zus,treiteren,1
me,treiteren,1
tandje,hebben,7
pot,winnen,13
één,pot,9
koek,nemen,4
kaars,pak,1
groot,kaars,3
lieveheersbeest,plak,1
heel,lieveheersbeest,1
kleine,lieveheersbeest,1
papa,vergeten,4
blad,vergeten,1
zacht,opa,1
lieve,familie,4
dat,verslinden,1
leeuw,verslinden,1
mens,verslinden,2
mens,kopen,31
pookie,hebben,1
grijsgroen,vacht,1
gele,buik,1
veulen,vinden,2
vieren,veulen,1
pup,hebben,3
veulen,gaan,1
molenaar,zijn,3
molenaar,worden,1
heel,molen,1
oud,molen,2
veel,zeg,1
apin,vinden,4
rondreis,zien,1
punt,kamperen,1
dier,kamperen,1
zeedier,zien,2
keer,maken,4
internetten,gebruik,4
internettaal,gebruik,8
internettaal,gebruikt,1
appel,smeren,1
pan,pan,1
kunstje,luisteren,2
verschillende,kleuren,4
carnaval,zijn,12
kleren,vergeten,1
lentespullen,verkopen,1
dingen,verkopen,1
mens,wilde,11
zondagoch-,kijken,1
pokémons,zijn,1
mooi,pokémons,1
joo,onkr,1
fluit,komen,1
paren,duren,1
opvoeden,komen,1
stom,trucje,2
starten,hebben,3
slechte,starten,3
streng,juf,7
l,schrijven,2
die,lust,1
fietsen,duwen,3
flat,rennen,1
man,verdwijnen,5
jong,schaven,1
kaas,zien,4
schoolbal,komen,1
tijd,zeuren,5
knap,jong,1
populair,jong,2
trriing,lopen,1
aula,lopen,1
vingeren,hebben,2
hand,zetten,3
lip,doen,2
lieven,huisdier,4
e,blaf,1
zeer,buik,1
jongentje,plassen,1
Engelsman,bulldog,2
moeder,kies,2
ballet,zitten,4
inkt,komen,7
balpen,opgaan,1
pen,opgaan,1
pen,blijven,3
ananasplak,leggen,2
hondenkoek,eten,1
vissenkom,hebben,2
groot,vissenkom,1
talentenshow,hebben,2
voorronde,doen,2
klas,vertegenwoordigen,2
groot,kar,6
stap,zijn,2
hoed,dragen,1
middelmatig,koffie,1
duren,koffie,1
hipster,voelen,1
echt,hipster,1
leuk,wand,2
ballet,weggooien,2
wang,hebben,7
gemeen,hoofd,1
lichamelijk,wang,1
dik,wang,1
dunnen,arm,1
benig,rug,1
bolle,rug,1
skeere,vrouw,1
zus,slaan,4
bakken,bestellen,1
auto,vroeg,1
kip,heten,2
net,gooien,1
lelijk,ezelin,1
grijs,ezelin,1
sloom,ezelin,1
samenvatting,zijn,2
zombie,stond,2
tyrese,hebben,1
lichtgeweer,kopen,1
bussen,rennen,2
robot,staan,1
chauffeuse,staan,1
misten,staan,1
bussen,lopen,2
deur,kopen,1
bussen,zijn,7
roe,hebben,4
buurhondje,hebben,1
vaste,vleugel,4
snavel,zitten,1
ander,vliegtuig,13
sliding,krijgen,2
8-8,staan,1
goal,moeten,1
jureny,rennen,1
omhaalgoal,maken,1
verslaving,krijgen,4
stom,computergame,1
flessen,legen,2
flessen,val,1
zak,krijgen,23
naturel,zak,1
hééél,ophalen,1
groentekraam,staat,2
zakenmens,staat,1
nieuw,snoepen,2
groen,snoepen,4
hik,krijgen,5
paardenstaart,hebben,10
hond,gave,4
wii-controller,gooien,2
droom,hebben,7
raar,droom,1
vogel,kunen,7
paard,vragen,1
bakken,willen,2
palm,zijn,3
vrucht,zijn,2
lekker,vrucht,1
man,beginnen,6
tijdmachine,uitvinden,6
touw,binden,3
waslijn,kopen,1
klinker,hebben,1
keuze,zijn,5
kwartier,hebben,7
mibo-avond,hebben,1
bewegen,moeten,1
voetbal,zwemmen,4
abc,halen,1
gelden,poepen,2
juist,kleding,1
kleren,hoeve,2
tennissen,hebben,4
belangrijk,slag,1
sporten,worden,3
groepje,hebben,5
kind,teken,2
eigen,spellen,2
leuk,verslag,1
plakband,doen,3
schoolboek,verstoppen,1
nakker,noemen,1
brood,verkopen,2
brood,willen,3
dukaat,kosten,1
kijbitschieten,doen,1
woordenboek,pak,2
argument,schrijven,3
taalgebruik,gaan,2
mobieltje,doen,1
veiligheid,hebben,1
mobiel,veiligheid,1
kind,vermaken,14
regelen,wegblijven,1
spin,opeten,1
paren,opeten,2
heliumballonnen,hebben,1
monopoly,doen,3
leeuw,komen,10
biologe,willen,1
opname,maken,1
nicht,leren,1
nieuw,tip,1
deel,zet,1
hulp,willen,5
huishoudelijk,hulp,1
haas,verstoppen,1
eitje,breken,1
stelling,krijgen,13
nadeel,zeggen,1
hulp,bel,8
aanmaak,drinken,2
groene,aanmaak,1
houden,komen,1
monsteren,kauwen,1
diep,rivier,1
hulp,halen,21
letter,zit,4
kleine,haar,2
biebel,zeggen,2
harreld,zeggen,1
ronde,zeggen,1
kikkeren,vliegen,2
konijn,vliegen,1
mierenhoop,komen,1
mier,komen,4
klein,strand,2
gym,geven,7
voetbalster,worden,2
centje,verdienen,4
ander,vechten,1
haai,kijken,1
ijsberen,gaan,2
meisje,spugen,1
koepteren,spel,1
lievelingsdier,zien,6
scheef,ogen,8
oorlog,voer,13
grootmoeder,komen,1
handig,afkorting,4
sms,sturen,36
inkt,gebruik,1
verhalen,kun,1
papier,schelen,1
expres,doen,7
fijn,verblijven,4
een,plukken,1
leeuwentemmer,opeten,1
poten,verzorgen,1
rest,verzorgen,1
tring,drukken,1
spook,herinneren,1
meneer,maken,3
weer,beginnen,2
spook,kijken,1
meneer,lijken,1
spook,willen,1
cadeau,leggen,8
spook,maken,2
clownshoofd,springen,1
gek,glimlachen,1
raar,geluid,27
spook,schrokken,1
precies,clownshoofd,1
klokken,hebben,9
hoofd,ontploffen,2
mooi,kleding,7
vriendin,betekenen,2
ander,verkering,1
echt,rotdag,1
tranen,vegen,4
drogen,schoen,2
Nederlands,boeken,9
tippen,maken,5
verhaaltje,maken,2
komma,vergeten,3
beet,helpen,7
succes,groetje,1
w,schrijven,5
sterken,land,1
soldaat,hebben,7
die,neerschieten,1
kind,neerschieten,1
boterham,gaan,5
snoep,willen,10
snoepje,pak,2
ding,steel,4
grijpen,spellen,1
gokken,doen,1
vijfhonderdvijftig,punt,1
waren,krijgen,1
monchoutaart,maken,1
saus,vinden,2
nederlands,kunnen,2
teken,kunnen,4
verslaafd,raken,10
energie,steek,2
veel,steek,1
sportdag,zijn,4
sport,stimuleren,1
scheppen,doen,5
beet,strooien,2
driehoek,zien,1
reusachtig,ster,1
heel,winkel,3
beroemd,winkel,1
heel,liften,1
groot,liften,1
verdieping,zijn,10
hoog,verdieping,3
laat,verdieping,2
kleine,mens,4
teken,maken,6
verschillende,foto,1
feestplanners,noemen,1
goed,feest,2
sukkel,zeggen,2
11x24,verdienen,1
later,zzzz,1
schoon,leefomgeving,1
uitstap,vinden,3
vogel,weet,18
weg,besturen,1
skelet,hebben,8
verzamelplek,zoeken,1
watershow,zijn,1
twee,stelling,10
motor,vliegen,3
raam,vliegen,2
vliegveld,rijen,1
weeg,hebben,3
wiel,vliegen,2
rood,hou,1
tafel,kennen,3
rekentoetsen,halen,1
huiswerk,nemen,1
ver,vraag,1
puppyhondje,hebben,1
woord,vertellen,2
betekenis,kunnen,1
hand,zeggen,4
eigen,hand,2
woord,uitgelegd,1
trappen,krijgen,23
tand,slaan,1
taalprobleem,krijgen,2
vellen,vinden,2
gemeente,leggen,1
gelden,leggen,3
vellen,weet,1
goed,vellen,2
schande,vinden,1
lama,spugen,2
vlak,wc,1
paashaas,wonen,3
paashaas,tellen,1
jongen,staat,1
paashaas,schrikken,2
kind,meppen,1
3-jarig,kind,2
arm,draaien,2
paashaas,gooien,1
paashaas,proberen,1
kind,springen,2
knie,geven,2
paashaas,vermoorden,1
gruwelijk,manier,1
spookhuis,roepen,1
spookhuis,vroeg,1
spookhuis,zeggen,2
matten,willen,2
de,hebben,11
beroemd,paardrijder,5
diezel,leven,1
feest,organiseren,4
echt,spel,1
wachten,gebruik,2
gelijken,leren,2
buldog,heten,3
stok,halen,6
schommelen,gaan,3
kaartje,halen,6
huisbezoek,doen,1
klein,piet,3
teveel,eten,5
tankspel,gaan,1
kleren,maken,29
gewonde,mens,3
griezelfeestje,hou,1
griezeltaart,krijgen,1
nijgen,gaan,2
circusmens,aangevallen,2
kleedkamer,stromen,1
één,kwartier,3
spits,schieten,2
doelman,redden,1
cillessen,tegenhouden,1
penalty,stoppen,2
verdriet,opleveren,1
babyvries,leren,1
teken,noemen,1
stooteren,doen,1
poes,klim,1
poes,krab,3
meisje,kunnen,1
baby,kunnen,3
tijd,eten,5
gum,gaan,1
karwei,aanpakken,4
hand,steek,3
werken,aanpak,1
verdrietig,tijd,4
gezond,ochtend,1
spellen,val,2
schaatsen,rijen,3
scheef,schaatsen,3
verkeerd,ding,28
chip,willen,6
gezellig,buurten,5
vlak,scholen,4
vlak,voetbalstadion,1
coole,kamer,1
pop,vallen,2
controller,pakken,2
kruis,springen,2
huizen,bezoeken,1
rijen,komen,3
woest,olifant,1
rustig,mens,3
begeleider,roepen,1
mens,schreeuw,10
olifant,gestopt,1
stopps,vinden,1
vader,gebeurt,1
kinderauto,gebruik,1
proefjesmiddag,beginnen,1
juf,praten,3
proef,snappen,1
vervelende,kind,2
briefje,schrijven,1
vel,schrijven,1
kaas,vinden,2
mooi,speeltuin,2
fota,kijken,1
hake,kunnen,1
aanwijzing,zeggen,2
natuur,zingen,1
springen,roep,1
munten,liggen,4
poort,betekenen,1
één,woord,17
ja,staat,3
oke,staat,1
laat,deur,4
jarloten,zeggen,1
krant,moeten,1
hersenen,worden,1
computeren,leer,3
olili,zijn,1
jeugd,hebben,4
z,zien,1
ommezijde,zien,4
smiley,gebruik,3
emotie,laten,1
vorig,juf,1
echt,noot,1
nieuw,prinses,2
vliegtiug,poep,1
driehoofdig,hond,1
blikken,maken,6
plakken,nemen,2
tippen,eten,1
kus,krijgen,5
achterste,stuk,1
kunstje,staan,6
hondje,spel,7
wereldtitel,winnen,1
ander,racer,1
goed,racer,2
skylander,krijgen,3
skylander,wild,1
rest,pakken,3
eten,opgeruimd,1
vogel,geraken,3
mens,besturen,6
ex,hebben,1
opa,passen,2
groot,onweersbui,1
meester,stappen,1
meester,zuchten,1
onweren,gaan,2
ver,schijnen,1
kerosine,gebruikt,10
heel,soort,5
tas,afzet,2
team,strijd,2
zorg,begrijpen,1
frisbeeën,doen,1
poten,kneuzen,7
kleuter,huilen,2
kleuter,zeggen,6
doos,doen,4
verband,pakken,2
voet,wikkelen,2
praten,vinden,6
extra,pufje,1
pensoline,krijgen,1
ontbijtkoek,krijgen,1
astma,krijgen,1
kind,aanwennen,1
korting,aanwennen,1
grootouder,maken,1
talen,maken,18
mens,ophouden,1
verzorging,hebben,13
welpje,geboren,2
paars,tong,1
groot,berenbos,1
bedrog,doen,1
goed,meester,7
euten,strand,1
tijd,rondvliegen,1
héle,tijd,1
diep,zee,4
zeeschildpad,zijn,1
goed,dingen,4
mammie,zeg,1
muziek,kennen,1
klamboe,zitten,1
ander,speelgoed,10
hond,groeien,6
luchten,nemen,9
radslag,vinden,1
hoefslag,noemen,1
doorstappen,komen,1
balken,doen,2
blik,pakken,23
den,leggen,1
minuut,koken,2
regenen,plassen,1
spel,mogen,4
dog,noemen,2
wetten,doen,1
ander,muis,6
friet,overeten,1
koningin,heten,10
psssss,horen,1
aaaaaaaaaaaaaaaa,schreeuwen,1
jongen,plassen,2
teen,verliezen,1
ver,lies,1
verschillende,oor,2
fietser,bijhouden,1
speciaal,vlees,2
bil,vegen,2
jongen,til,1
poten,til,1
band,lopen,3
een,stuur,2
sms,geven,2
mager,hond,1
gewonde,hond,2
gaan,krijgen,8
straffen,gaan,1
hond,bezoeken,1
super,hebben,11
hond,doodgaan,22
gemeen,doen,3
gezin,ontmoeten,1
aardig,gezin,4
spannende,avontuur,3
smurf,vinden,2
hulphond,krijgen,2
grappig,neuzen,3
Italiaans,hond,4
kindje,gaan,3
kindje,lage,1
beatboxen,doen,2
rappen,gaan,2
duur,mobiel,1
film,staan,4
beuleoutas,hebben,1
cupcake,krijgen,1
kleding,uitzoeken,5
kledingstuk,vinden,1
leuk,kledingstuk,1
zonnebril,zitten,1
make-up,opdoen,3
leuk,kinderfeest,5
mens,opschrijven,2
eigen,bodem,1
echt,kind,4
achtbaan,maken,9
saai,onderwerpen,1
tenue,zien,1
vergelen,t-shirt,3
bruin,rok,2
gele,sok,3
club,kijken,2
nieuw,clubkleur,1
vergelen,shirt,4
groen,rok,2
lichtblauw,tenue,1
oranje,tenue,1
kleur,lijk,1
ouder,stem,1
slagbal,vinden,1
tennisbal,wegslaan,1
mens,bekogelen,3
piet,vallen,3
noodgeval,gebeurt,1
spijker,val,1
neusje,geven,1
tijd,slapen,1
puppy,spel,5
gevaar,blaf,1
verleiding,krijgen,1
gamen,spel,33
favoriet,serie,2
leerzaam,site,1
scholen,schrijven,2
luis,krijgen,5
irritant,jongen,1
concentratievermogen,test,1
geduld,gesteld,1
concentratie,houden,1
talles,gaan,1
taalles,zijn,1
doodgewoon,taalles,1
band,gillen,1
drummen,zingen,1
repetitie,zeggen,1
één,repetitie,1
toet,mogen,4
meisje,wekken,1
wekker,rinkelen,4
deken,trek,1
holp,trek,1
minuut,hebben,28
haastig,stemmen,1
ei,gebakken,5
proef,roepen,1
nemen,schreeuwen,1
tekst,bedenken,3
melodie,bedenken,1
piano,krijgen,2
twee,zeggen,4
lichten,verdwijnen,1
paradijs,snappen,1
groep,vroeg,1
ochtend,staan,5
gronden,zakken,4
draak,schreeuwen,1
ander,springen,7
warm,hollen,1
draak,afgeleid,1
dag,blijven,8
prinses,nodigen,1
groep,nodigen,1
groep,laten,3
groot,klerenkast,1
instrument,zeggen,1
rol,omdraaien,1
lied,spel,10
instrument,pakken,1
schram,hebben,5
mens,doden,16
bergen,gebouwd,1
bergen,hebben,5
receptie,hebben,1
één,klacht,1
bejaarde,loop,1
voet,breken,3
twee,klacht,1
schuilen,uitgaan,1
verschillende,tijd,3
bewoner,spugen,1
snellen,reactie,1
haagse,poort,10
volwassene,denken,9
chip,gaan,8
neef,mogen,2
pizza,halen,6
ritselen,horen,7
slang,kruipen,3
vet,slang,1
ander,meter,2
half,meter,10
gek,weg,3
lam,bakker,1
jrjes,bakker,1
reuze,reu,4
reuze,bakkerin,1
mooi,knikker,1
sport,zien,2
sporten,eten,1
avondeten,opeten,1
vlietuigen,zit,1
afdruk,maken,2
cadeautje,drijven,1
vergunning,geven,1
kinderpardon,willen,2
kinderpardon,vinden,1
leuk,sowieso,1
trainer,zien,4
personage,hebben,5
beginner,hebben,1
pokeballen,hebben,1
greetbal,hebben,1
spiegel,hebben,5
heel,spiegel,1
heerlijk,bed,2
groene,gordijn,1
fijn,stoelen,2
kinderboerderij,maken,2
succes,denken,2
munt,schoonmaken,1
flessen,maken,4
ballon,doen,2
bekertje,maken,1
dat,verstaan,1
handschoen,laten,1
slim,kind,8
proefje,proberen,1
superleuk,middag,1
taart,verrassen,1
taart,vinden,5
indianenproject,hebben,2
totempaal,maken,5
witten,meenemen,1
indianenjurkjes,maken,1
verven,maken,1
patroon,knippen,2
mooi,patroon,1
indiaan,verkleden,1
kleren,worden,7
fietsen,aanrijden,1
dier,sluiten,18
dier,bewonderen,11
olifant,platstampen,1
vijf-één,staan,1
snoekduik,nemen,1
fijn,kijkplezier,1
fiets,knikkeren,2
computeren,weet,1
fout,manier,1
kleine,neefje,1
groot,neef,7
broer,gave,1
stuk,atten,5
stuk,gave,1
oom,geven,1
bescherming,geven,2
moderne,tijd,4
moderne,telefoon,2
hoge,koorts,3
verwarming,staat,2
babyaapje,gooien,1
bananenschil,gooien,1
regering,uitgeven,1
koffer,wacht,1
mens,leek,2
spel,drinken,1
harig,klein,1
zus,mogen,8
eigen,drumstel,1
vreemd,bellen,6
ballen,scoren,6
stee,scoren,1
snoepje,zaten,2
monster,wonen,5
groot,monster,2
eng,klauw,1
monster,vuurspuwen,1
vreselijk,monster,2
leuk,figuur,3
doodgewoon,dag,18
piet,pak,5
pakje,pakken,5
huispiet,maken,1
dekken,maken,1
hoofdpiet,staat,2
sop,halen,1
huispiet,hebben,2
dekken,komen,1
dekken,schrobben,1
pietenfeest,vroeg,1
piet,vier,1
hoofdpiet,zoeken,2
paniek,roep,2
sorry,weglopen,1
piet,stond,3
verrassing,roepen,4
feesten,vierde,15
kruiptikkertje,vinden,1
rode,motor,2
jong,willen,19
goudvis,willen,24
poppen,liggen,6
ander,voetballiefhebber,1
groot,fout,4
mooi,schot,5
krachtig,schot,1
goed,samenwerkers,1
voetballer,zijn,6
de,scoren,4
omhaal,scoren,1
oppas,komen,9
oppas,zeggen,1
groot,pietenhuis,7
voorraad,leggen,2
luisterpiet,laten,1
luisterpiet,horen,3
cadeautje,vergeven,1
brugklas,lijken,4
tweetalig,onderwijzen,5
wiskunde,volgen,1
hboopleiding,doen,1
superlange,dag,1
docent,lijken,1
ander,docent,3
stage,loop,9
trouwfeest,hebben,1
hennadag,hebben,1
zwarte,jurk,2
groene,jurk,1
blauwe,mandje,1
katje,volgroeid,1
meisje,willen,6
paardrijden,willen,4
springen,vinden,5
wereldberoemd,ruiter,1
tandenpoetsen,was,3
dierrentuin,komen,1
salade,brengen,1
kokkin,heten,2
taak,bespreken,1
’,zitten,2
tweepersoonshemelbed,staat,1
fluwelen,dekbed,1
aam,beginnen,1
schoonheidsslaapje,beginnen,1
limo,doen,1
jachten,staat,1
krokodil,drinken,1
dierenschoonheidsspecialist,komen,1
boottocht,afgelopen,1
gewoon,villa,2
kledingstuk,laten,1
