pos1,pos2,pos3,freq
ADP,PRON,VERB,7877
ADP,DET,ADP,450
DET,ADP,DET,281
SCONJ,NUM,NOUN,462
ADP,ADP,SCONJ,188
ADJ,ADJ,SCONJ,1673
ADV,CCONJ,ADV,2938
ADP,ADP,ADV,393
PRON,ADJ,INTJ,67
ADJ,INTJ,PUNCT,710
VERB,PROPN,VERB,770
PROPN,ADJ,PUNCT,1118
PROPN,ADJ,ADV,160
INTJ,ADV,PUNCT,198
CCONJ,DET,PUNCT,60
DET,PUNCT,NOUN,358
CCONJ,CCONJ,NOUN,157
PROPN,PUNCT,PUNCT,1479
ADP,DET,PUNCT,536
SCONJ,SCONJ,DET,262
AUX,ADP,PUNCT,487
ADP,NOUN,X,32
NOUN,NUM,DET,950
NUM,DET,NOUN,1076
NOUN,ADJ,SCONJ,1147
SCONJ,NOUN,AUX,730
ADJ,CCONJ,ADJ,9390
CCONJ,ADJ,CCONJ,1810
INTJ,PUNCT,PRON,1032
ADV,DET,DET,390
DET,DET,NOUN,1639
DET,NOUN,DET,7709
SCONJ,NOUN,ADV,2422
ADV,ADP,AUX,1594
PRON,ADJ,DET,1857
ADJ,DET,NUM,32
DET,NUM,NOUN,1745
CCONJ,PRON,PRON,2264
PRON,CCONJ,DET,502
PRON,NOUN,SCONJ,1257
NOUN,PRON,PROPN,399
PRON,PROPN,VERB,1278
ADP,NOUN,NOUN,1975
CCONJ,PUNCT,PROPN,58
PUNCT,PROPN,ADJ,75
ADP,PROPN,ADP,3381
PROPN,ADP,PROPN,1778
PROPN,AUX,VERB,3187
PRON,VERB,PROPN,5994
VERB,NOUN,PRON,1065
PUNCT,CCONJ,VERB,1345
NOUN,NUM,ADV,1289
NUM,ADV,DET,780
ADV,DET,PUNCT,119
PUNCT,NOUN,AUX,681
VERB,ADP,ADV,2243
ADP,ADV,CCONJ,879
NUM,PUNCT,ADV,99
AUX,PRON,AUX,632
CCONJ,ADJ,PUNCT,5324
ADJ,PUNCT,NOUN,657
PUNCT,NOUN,DET,120
PRON,ADV,INTJ,197
ADV,INTJ,PUNCT,719
AUX,NOUN,PUNCT,4050
VERB,DET,SYM,328
DET,SYM,CCONJ,354
SYM,CCONJ,PROPN,452
CCONJ,PROPN,CCONJ,2950
VERB,ADJ,PROPN,211
ADJ,PROPN,NOUN,162
PROPN,NOUN,PUNCT,1606
PUNCT,ADV,PRON,540
PUNCT,CCONJ,PROPN,651
AUX,VERB,VERB,3093
DET,PROPN,NOUN,570
VERB,PUNCT,AUX,892
PUNCT,AUX,PRON,1616
DET,VERB,PRON,300
ADP,ADP,DET,6311
CCONJ,SCONJ,DET,2837
ADV,AUX,DET,5150
SCONJ,DET,VERB,220
DET,VERB,PUNCT,2501
PRON,ADV,NUM,1745
ADV,NUM,VERB,693
NUM,VERB,ADP,382
ADP,PROPN,CCONJ,5277
PRON,PRON,AUX,4144
ADV,CCONJ,PUNCT,194
CCONJ,PUNCT,PRON,532
PRON,AUX,PROPN,4429
AUX,PROPN,VERB,646
ADV,PUNCT,PRON,1108
CCONJ,DET,VERB,985
DET,VERB,ADJ,242
CCONJ,DET,PROPN,1135
DET,PROPN,NUM,265
PROPN,NUM,ADP,137
NUM,ADP,NUM,649
ADP,NUM,CCONJ,422
NUM,CCONJ,DET,340
NOUN,PUNCT,NUM,802
PUNCT,NUM,PRON,11
NUM,PRON,CCONJ,8
CCONJ,DET,SYM,134
DET,SYM,PUNCT,346
VERB,CCONJ,PUNCT,938
INTJ,ADV,ADP,75
ADJ,ADJ,INTJ,158
ADP,ADP,NOUN,2448
AUX,ADP,ADP,940
VERB,PRON,INTJ,221
PRON,INTJ,PUNCT,195
PRON,DET,PRON,210
DET,PRON,VERB,489
ADV,ADV,INTJ,209
DET,VERB,CCONJ,1296
NOUN,PRON,PUNCT,516
AUX,VERB,ADJ,285
ADJ,SCONJ,ADJ,325
SCONJ,ADJ,NOUN,771
CCONJ,ADV,DET,3305
PUNCT,PUNCT,SYM,216
PRON,CCONJ,NOUN,514
PRON,DET,SYM,188
SYM,CCONJ,ADV,497
INTJ,PRON,AUX,1482
PRON,PROPN,ADV,319
PROPN,ADV,ADV,942
PRON,PRON,PRON,2305
ADJ,ADV,NOUN,770
AUX,PRON,CCONJ,339
PRON,PUNCT,CCONJ,519
PRON,PUNCT,SYM,148
PUNCT,SYM,SYM,1245
SYM,SYM,SYM,3205
DET,ADJ,PUNCT,4087
PROPN,VERB,INTJ,200
VERB,INTJ,INTJ,109
INTJ,INTJ,SCONJ,9
INTJ,SCONJ,PRON,266
INTJ,SYM,PUNCT,149
VERB,PROPN,PRON,738
PROPN,PRON,ADP,274
PRON,ADP,INTJ,30
VERB,NUM,INTJ,2
NUM,INTJ,PUNCT,9
AUX,VERB,INTJ,43
VERB,INTJ,PUNCT,730
ADP,VERB,DET,568
PROPN,PROPN,DET,300
CCONJ,PROPN,AUX,2669
CCONJ,PROPN,NOUN,322
ADP,ADV,ADJ,825
NOUN,DET,ADJ,2645
ADV,NOUN,ADV,1242
NOUN,ADV,AUX,3337
NOUN,AUX,NUM,984
AUX,NUM,NOUN,4019
ADV,ADV,SYM,216
ADV,SYM,PROPN,27
SYM,PROPN,ADJ,15
PROPN,ADJ,ADJ,435
PROPN,PROPN,VERB,2415
SCONJ,ADP,NOUN,433
PRON,ADP,SYM,247
ADP,SYM,NOUN,125
SYM,NOUN,VERB,213
PROPN,PUNCT,ADJ,412
PUNCT,ADJ,CCONJ,672
NOUN,NUM,VERB,1949
ADJ,CCONJ,NUM,170
SCONJ,DET,ADJ,1912
ADP,ADV,AUX,407
ADJ,PRON,ADJ,560
ADJ,ADV,INTJ,101
DET,PUNCT,PRON,17
PUNCT,PRON,PUNCT,319
PRON,PUNCT,NOUN,317
SCONJ,ADJ,VERB,372
DET,VERB,SCONJ,170
AUX,PUNCT,SCONJ,244
PUNCT,SCONJ,PRON,2762
AUX,PUNCT,PUNCT,260
ADV,AUX,AUX,754
AUX,AUX,DET,359
ADJ,PUNCT,VERB,723
ADJ,PUNCT,ADJ,2076
PUNCT,ADJ,ADV,215
PUNCT,CCONJ,INTJ,105
CCONJ,INTJ,PUNCT,443
AUX,AUX,ADJ,157
NOUN,NUM,ADP,576
NUM,ADP,PROPN,235
PROPN,PUNCT,CCONJ,1054
SCONJ,ADV,PRON,1250
ADV,VERB,AUX,3189
AUX,PROPN,PUNCT,2854
PROPN,AUX,NOUN,1649
PROPN,VERB,NOUN,1036
AUX,VERB,AUX,1930
VERB,SCONJ,SCONJ,892
CCONJ,ADV,NOUN,1994
ADV,NOUN,SCONJ,507
AUX,SCONJ,SCONJ,136
PUNCT,VERB,CCONJ,1350
ADP,NOUN,SCONJ,1196
ADP,NOUN,SYM,320
NOUN,SYM,PROPN,143
SYM,PROPN,VERB,88
PROPN,CCONJ,NOUN,2131
ADV,PUNCT,CCONJ,1437
ADJ,ADP,PUNCT,4324
ADJ,CCONJ,NOUN,2032
PUNCT,PUNCT,PUNCT,1226
PROPN,PUNCT,PRON,1425
PRON,AUX,NUM,3951
NUM,NOUN,CCONJ,3824
DET,PRON,ADP,407
ADJ,ADJ,ADV,1765
VERB,PROPN,NUM,140
PROPN,NUM,PUNCT,859
NUM,CCONJ,ADV,532
CCONJ,ADV,PROPN,341
ADV,PROPN,NUM,89
ADJ,AUX,ADV,1604
NOUN,NOUN,SCONJ,385
NOUN,SCONJ,DET,1383
ADP,PRON,NUM,652
PRON,NUM,PUNCT,307
AUX,PROPN,PROPN,907
ADP,DET,ADV,550
DET,ADV,PUNCT,313
ADP,ADP,ADJ,384
AUX,NOUN,ADP,2006
ADJ,ADJ,DET,555
ADJ,PRON,NOUN,1327
VERB,PUNCT,ADJ,706
PUNCT,ADJ,AUX,186
SCONJ,NOUN,PRON,1365
ADV,PUNCT,SCONJ,407
VERB,DET,ADP,109
PRON,VERB,INTJ,524
ADV,DET,SYM,185
NOUN,NOUN,DET,365
VERB,PROPN,ADJ,942
PROPN,ADJ,NOUN,401
ADV,ADP,ADV,2325
ADP,ADV,PUNCT,2387
ADV,PUNCT,PROPN,247
PROPN,PUNCT,DET,499
NOUN,PROPN,PRON,247
PROPN,PRON,AUX,742
ADJ,VERB,DET,1218
ADV,PUNCT,NOUN,742
PUNCT,NOUN,ADV,568
NOUN,PUNCT,ADJ,1445
NOUN,PUNCT,DET,2297
PUNCT,NOUN,NOUN,707
NUM,VERB,DET,430
CCONJ,VERB,NUM,273
PUNCT,ADP,PRON,662
SCONJ,VERB,NOUN,126
VERB,NOUN,AUX,1329
ADJ,PRON,AUX,702
PRON,AUX,AUX,597
CCONJ,DET,ADV,530
PUNCT,CCONJ,DET,2039
CCONJ,SCONJ,NOUN,869
PUNCT,PRON,ADJ,351
AUX,AUX,PRON,3042
NOUN,CCONJ,AUX,1633
AUX,ADV,SCONJ,611
SCONJ,ADV,AUX,273
ADJ,ADV,NUM,159
ADJ,DET,PUNCT,23
CCONJ,VERB,VERB,2022
ADV,PUNCT,NUM,84
VERB,NUM,PUNCT,274
NOUN,ADP,X,33
ADP,X,ADP,6
X,ADP,DET,39
PROPN,ADP,CCONJ,433
ADV,ADV,CCONJ,2836
VERB,ADJ,SCONJ,1289
ADP,ADP,PROPN,812
ADP,PROPN,ADV,888
AUX,CCONJ,DET,846
PUNCT,DET,ADP,15
DET,ADP,CCONJ,102
VERB,ADP,AUX,416
ADP,AUX,PUNCT,1163
PRON,PRON,SCONJ,322
PRON,SCONJ,NOUN,618
VERB,DET,PRON,361
DET,VERB,PROPN,113
DET,VERB,DET,142
CCONJ,ADV,NUM,535
ADV,AUX,ADP,841
AUX,ADP,VERB,1718
CCONJ,AUX,NOUN,297
PUNCT,NOUN,PRON,208
PRON,ADP,ADP,4730
ADP,ADP,PRON,2396
CCONJ,AUX,DET,618
PRON,PROPN,AUX,349
PROPN,AUX,AUX,189
PRON,SCONJ,ADJ,204
SCONJ,ADJ,NUM,7
ADJ,NUM,NOUN,640
ADV,NUM,PUNCT,1043
ADV,DET,NUM,266
NUM,VERB,CCONJ,548
CCONJ,PUNCT,ADJ,51
CCONJ,PUNCT,NOUN,185
PRON,DET,ADV,415
DET,ADV,ADP,198
PRON,PUNCT,VERB,475
PUNCT,VERB,AUX,154
ADJ,PUNCT,ADV,618
PUNCT,ADJ,VERB,466
AUX,PUNCT,VERB,490
PUNCT,VERB,PRON,4386
PRON,PUNCT,AUX,94
PUNCT,AUX,ADV,267
PROPN,PUNCT,ADV,523
AUX,NOUN,PRON,494
PRON,ADP,AUX,2010
AUX,NUM,PRON,25
NUM,PRON,ADV,115
ADV,CCONJ,CCONJ,43
AUX,AUX,ADV,437
DET,ADJ,ADV,1297
PRON,PRON,DET,1393
ADP,PUNCT,VERB,382
NOUN,SCONJ,ADV,576
VERB,SCONJ,ADJ,579
SCONJ,ADJ,PRON,108
NOUN,CCONJ,INTJ,159
CCONJ,INTJ,ADJ,22
INTJ,ADJ,ADJ,80
DET,VERB,VERB,787
ADP,NOUN,ADJ,1002
AUX,AUX,SCONJ,300
ADV,SCONJ,ADV,801
DET,NUM,ADV,92
NUM,ADV,ADP,139
NOUN,DET,NUM,91
DET,NUM,PUNCT,282
ADV,PROPN,ADV,142
PROPN,ADV,NOUN,141
ADJ,NOUN,SYM,221
NOUN,SYM,VERB,254
SYM,VERB,CCONJ,314
ADV,PROPN,AUX,227
ADP,AUX,ADP,241
VERB,PUNCT,NUM,140
PUNCT,NUM,NOUN,1007
INTJ,NUM,NOUN,30
CCONJ,NUM,ADP,370
NUM,ADP,ADP,92
VERB,VERB,X,17
ADP,PUNCT,ADV,298
AUX,CCONJ,ADJ,740
ADP,PRON,DET,841
NUM,ADP,DET,1429
NOUN,ADJ,PRON,323
ADP,NUM,PROPN,998
VERB,PROPN,PROPN,1621
ADV,AUX,NUM,110
AUX,NUM,VERB,184
PROPN,AUX,CCONJ,305
CCONJ,ADP,CCONJ,359
PROPN,VERB,CCONJ,2448
VERB,NOUN,X,26
NOUN,X,NUM,11
X,NUM,NOUN,27
ADJ,PUNCT,PROPN,243
PUNCT,VERB,VERB,402
ADJ,NOUN,NUM,298
PROPN,PROPN,ADJ,305
ADJ,PUNCT,NUM,65
PUNCT,NUM,ADJ,56
NUM,ADJ,ADJ,147
ADJ,ADP,NUM,277
ADP,NUM,NUM,100
NUM,NUM,ADP,32
PROPN,ADJ,PROPN,46
ADJ,PROPN,PROPN,274
ADP,ADJ,SCONJ,139
PRON,DET,PROPN,577
DET,PROPN,PROPN,2008
PROPN,PROPN,AUX,1166
CCONJ,PRON,PROPN,266
PUNCT,NOUN,PROPN,334
PUNCT,PUNCT,SCONJ,26
PUNCT,SCONJ,PROPN,125
SCONJ,PROPN,DET,241
NOUN,VERB,X,90
VERB,X,PRON,14
X,PRON,ADJ,7
AUX,SCONJ,DET,758
AUX,NUM,ADJ,108
NUM,ADJ,VERB,103
CCONJ,VERB,PROPN,621
ADP,ADP,PUNCT,4571
SCONJ,DET,PROPN,426
AUX,AUX,AUX,155
ADJ,CCONJ,PROPN,730
PROPN,PRON,PRON,133
VERB,PRON,SYM,371
PRON,SYM,ADV,70
SYM,ADV,PUNCT,189
AUX,PRON,SCONJ,414
PRON,SCONJ,DET,869
VERB,AUX,NUM,46
ADP,ADV,VERB,949
VERB,AUX,AUX,1072
AUX,AUX,CCONJ,388
INTJ,ADV,ADJ,96
INTJ,VERB,PRON,501
SCONJ,PRON,PUNCT,708
NOUN,DET,VERB,362
NOUN,SCONJ,PUNCT,649
SCONJ,PUNCT,DET,174
DET,ADJ,SYM,137
ADJ,SYM,SYM,117
SYM,SYM,PUNCT,1857
SCONJ,PRON,NUM,1272
PRON,NUM,AUX,444
NUM,AUX,VERB,408
PROPN,VERB,ADJ,1696
AUX,VERB,NOUN,791
NOUN,PRON,ADP,3249
NOUN,AUX,SYM,95
AUX,SYM,NUM,8
SYM,NUM,PUNCT,155
ADP,ADJ,ADP,1239
NOUN,SCONJ,ADP,482
SCONJ,ADP,ADJ,110
SCONJ,ADV,ADP,491
ADV,ADP,SYM,185
ADP,SYM,AUX,44
SYM,AUX,VERB,52
ADJ,SCONJ,SCONJ,346
SCONJ,SCONJ,ADV,173
DET,VERB,ADV,394
CCONJ,ADJ,DET,692
SCONJ,NOUN,PUNCT,2245
ADV,PUNCT,SYM,281
ADV,PUNCT,ADV,655
NOUN,ADJ,DET,456
ADV,NUM,ADV,133
NUM,ADV,ADV,297
DET,ADV,VERB,427
ADP,NOUN,PRON,1413
PRON,NOUN,SYM,223
PROPN,ADP,PRON,1514
SCONJ,PROPN,ADP,440
DET,ADJ,PRON,620
ADJ,PRON,PUNCT,344
ADV,DET,PROPN,610
SYM,VERB,PROPN,129
NOUN,PUNCT,AUX,553
CCONJ,NOUN,DET,624
PUNCT,VERB,ADV,1100
AUX,ADV,PUNCT,1664
ADP,PROPN,SYM,161
PROPN,SYM,PUNCT,452
ADV,PROPN,PROPN,443
PROPN,PROPN,ADP,1030
CCONJ,PROPN,PROPN,1508
PROPN,PROPN,ADV,395
PROPN,ADV,ADP,952
PROPN,PRON,ADV,315
NOUN,NOUN,PROPN,361
DET,SYM,VERB,110
SYM,VERB,ADV,135
DET,PROPN,DET,280
PROPN,DET,NOUN,2816
AUX,ADP,CCONJ,300
ADP,NOUN,PROPN,1273
VERB,DET,VERB,652
AUX,PRON,NUM,1073
PRON,NUM,VERB,408
VERB,VERB,SCONJ,1284
ADV,AUX,CCONJ,462
NUM,VERB,SCONJ,122
PUNCT,PROPN,VERB,570
PROPN,ADJ,PRON,48
INTJ,PRON,ADP,27
INTJ,INTJ,PROPN,32
INTJ,PROPN,VERB,79
ADP,VERB,ADJ,1551
ADP,PROPN,NOUN,967
NOUN,NOUN,SYM,122
NOUN,SYM,PUNCT,713
PROPN,SYM,DET,22
SYM,DET,NOUN,285
VERB,CCONJ,PROPN,1481
ADV,AUX,INTJ,16
AUX,INTJ,NOUN,3
INTJ,NOUN,PUNCT,508
CCONJ,PUNCT,SCONJ,103
VERB,AUX,DET,1246
CCONJ,ADP,ADV,901
VERB,PROPN,ADV,1503
INTJ,PRON,NOUN,181
ADJ,PUNCT,PRON,1027
PUNCT,PRON,ADV,507
PRON,SYM,ADJ,29
SYM,ADJ,PRON,6
CCONJ,ADJ,SCONJ,352
ADP,ADV,NOUN,700
NOUN,ADV,SCONJ,936
PROPN,PRON,NOUN,1100
INTJ,ADV,SCONJ,31
VERB,NOUN,DET,756
NOUN,PROPN,ADJ,169
PROPN,ADJ,DET,71
ADJ,DET,ADV,32
SYM,INTJ,ADV,69
INTJ,ADV,AUX,272
CCONJ,NOUN,PRON,1532
ADP,ADP,AUX,674
AUX,PUNCT,CCONJ,784
VERB,DET,ADV,492
NOUN,NOUN,AUX,1629
ADV,VERB,INTJ,144
VERB,INTJ,CCONJ,153
INTJ,CCONJ,PRON,521
DET,ADP,ADP,65
CCONJ,NOUN,ADJ,874
CCONJ,NOUN,SYM,131
NOUN,SYM,NOUN,268
INTJ,VERB,ADJ,84
INTJ,NOUN,CCONJ,66
PRON,ADP,SCONJ,535
ADP,PRON,SYM,160
PRON,SYM,PUNCT,226
SCONJ,CCONJ,PRON,81
CCONJ,PRON,CCONJ,516
ADJ,CCONJ,VERB,3637
SCONJ,NOUN,DET,532
CCONJ,ADJ,AUX,1997
ADV,CCONJ,SCONJ,603
PROPN,VERB,AUX,431
PUNCT,CCONJ,ADJ,795
AUX,NOUN,ADV,1454
PUNCT,ADV,ADJ,537
CCONJ,SCONJ,PROPN,298
PROPN,ADJ,VERB,282
ADJ,ADV,CCONJ,817
INTJ,INTJ,VERB,184
INTJ,VERB,NOUN,111
SCONJ,ADJ,CCONJ,134
VERB,PROPN,NOUN,457
PROPN,NOUN,ADV,184
PUNCT,ADV,PUNCT,824
PUNCT,PUNCT,VERB,2003
PUNCT,VERB,PROPN,2807
PROPN,PUNCT,SCONJ,128
SCONJ,PRON,PROPN,682
PRON,PROPN,PROPN,574
PROPN,NOUN,ADJ,100
ADJ,PUNCT,ADP,303
PUNCT,ADP,NOUN,803
PROPN,ADP,ADP,567
ADV,PROPN,VERB,631
ADP,NUM,ADJ,258
CCONJ,PROPN,ADV,721
PROPN,ADV,CCONJ,229
PROPN,VERB,PROPN,1051
SCONJ,PROPN,AUX,136
ADP,PUNCT,ADJ,119
DET,ADJ,SCONJ,425
PUNCT,AUX,ADJ,258
INTJ,PUNCT,ADV,305
PUNCT,ADJ,PUNCT,2203
VERB,SCONJ,VERB,611
SCONJ,VERB,AUX,58
AUX,NOUN,PROPN,271
NOUN,PROPN,CCONJ,1532
VERB,PROPN,AUX,146
VERB,NUM,ADJ,242
SCONJ,PROPN,PROPN,478
NOUN,ADJ,ADV,1434
VERB,DET,PROPN,1209
PRON,PROPN,ADP,448
PROPN,ADP,VERB,1178
ADP,CCONJ,SCONJ,512
ADP,NUM,PUNCT,734
PRON,ADJ,NUM,151
PROPN,ADV,AUX,372
ADJ,VERB,SYM,71
SCONJ,NOUN,ADJ,1170
VERB,SCONJ,AUX,191
SCONJ,AUX,PRON,420
ADP,ADJ,DET,600
PRON,NOUN,NUM,351
NUM,NOUN,NUM,607
PUNCT,PROPN,ADP,124
ADP,CCONJ,PROPN,350
CCONJ,PROPN,ADP,1018
ADP,NUM,PRON,47
NUM,PRON,ADP,54
ADV,CCONJ,SYM,31
CCONJ,SYM,CCONJ,257
NOUN,ADV,INTJ,102
NOUN,ADV,PROPN,317
PRON,CCONJ,ADP,348
PROPN,PROPN,PRON,252
VERB,ADP,SYM,631
ADP,SYM,ADP,193
SYM,ADP,DET,271
ADV,CCONJ,ADJ,408
CCONJ,CCONJ,PRON,298
PROPN,PROPN,CCONJ,2976
CCONJ,DET,PRON,291
SYM,PUNCT,NOUN,215
VERB,ADV,INTJ,187
ADV,INTJ,PROPN,23
INTJ,PROPN,PROPN,51
ADV,ADJ,INTJ,246
PUNCT,PROPN,AUX,305
AUX,PROPN,ADV,631
ADP,ADV,PRON,885
AUX,PROPN,PRON,258
PROPN,PRON,VERB,999
VERB,SCONJ,ADP,1114
SCONJ,ADP,PUNCT,372
PUNCT,ADJ,ADJ,402
PROPN,PROPN,NOUN,722
PROPN,NOUN,ADP,544
VERB,VERB,PROPN,950
NUM,PROPN,NOUN,85
PUNCT,SCONJ,NOUN,335
ADP,ADJ,CCONJ,822
NUM,ADJ,PUNCT,200
ADP,PROPN,SCONJ,311
PROPN,SCONJ,DET,103
NUM,PROPN,CCONJ,173
DET,NOUN,SYM,753
ADJ,ADV,PRON,1235
SCONJ,DET,ADV,155
PRON,SYM,NOUN,116
SYM,NOUN,AUX,77
CCONJ,INTJ,NOUN,35
ADV,NOUN,NUM,185
VERB,CCONJ,INTJ,183
CCONJ,INTJ,CCONJ,46
INTJ,CCONJ,SCONJ,110
ADP,VERB,INTJ,61
VERB,INTJ,ADV,129
INTJ,ADV,CCONJ,23
ADJ,CCONJ,INTJ,101
INTJ,NOUN,VERB,128
ADJ,ADJ,PRON,469
VERB,VERB,NOUN,952
DET,PRON,AUX,231
SYM,VERB,PUNCT,771
PROPN,NOUN,AUX,370
ADP,PUNCT,SCONJ,168
DET,ADJ,DET,352
AUX,NUM,PUNCT,324
PUNCT,ADV,DET,385
ADV,NOUN,DET,271
NOUN,ADV,NUM,604
ADV,NUM,AUX,159
NUM,AUX,PRON,509
PUNCT,ADJ,ADP,290
DET,ADV,ADV,216
ADV,AUX,SCONJ,410
AUX,SCONJ,NOUN,472
ADP,PUNCT,NOUN,353
ADV,NUM,ADP,776
NUM,ADP,ADJ,146
ADV,ADP,SCONJ,1063
NOUN,SCONJ,SCONJ,141
ADP,DET,DET,292
SCONJ,ADJ,SCONJ,40
AUX,DET,PUNCT,86
PUNCT,PROPN,NOUN,152
PUNCT,PROPN,PROPN,1595
PUNCT,ADJ,PROPN,88
SYM,SYM,ADP,141
PROPN,PROPN,SYM,333
PROPN,SYM,SYM,389
PRON,AUX,SYM,308
AUX,SYM,SYM,79
SYM,SYM,NOUN,214
PROPN,VERB,SYM,78
VERB,SYM,SYM,163
PUNCT,AUX,ADP,61
DET,ADV,AUX,106
ADP,NUM,ADP,694
INTJ,INTJ,PUNCT,907
SCONJ,NOUN,PROPN,165
PUNCT,VERB,NOUN,947
VERB,NOUN,PROPN,741
VERB,NUM,ADP,235
PROPN,VERB,SCONJ,769
DET,PROPN,ADV,381
ADP,AUX,SCONJ,116
VERB,ADP,X,33
ADP,X,DET,16
X,DET,NOUN,109
SYM,PROPN,PROPN,245
SCONJ,DET,NUM,112
PROPN,VERB,X,8
PROPN,VERB,VERB,1625
NUM,PROPN,NUM,518
ADP,SCONJ,NUM,6
SCONJ,NUM,ADP,54
ADV,CCONJ,AUX,235
ADJ,AUX,NUM,55
PRON,CCONJ,PROPN,641
AUX,ADP,ADJ,887
SCONJ,VERB,ADP,111
ADJ,PUNCT,SYM,357
AUX,ADV,CCONJ,408
ADP,PUNCT,SYM,143
NOUN,NUM,AUX,842
NUM,AUX,DET,264
AUX,NOUN,NOUN,627
ADP,AUX,ADV,541
PROPN,PRON,ADJ,330
VERB,PUNCT,PROPN,491
PUNCT,SYM,CCONJ,211
CCONJ,NOUN,SCONJ,388
SCONJ,NOUN,SYM,43
SYM,PUNCT,SYM,234
SYM,CCONJ,SYM,166
CCONJ,SYM,PUNCT,286
VERB,SYM,PUNCT,393
VERB,ADV,PROPN,833
ADV,PROPN,PUNCT,1102
INTJ,PUNCT,SCONJ,88
PUNCT,SCONJ,DET,476
PRON,PRON,PROPN,203
PROPN,ADV,ADJ,600
PRON,AUX,PUNCT,1518
ADP,ADV,SCONJ,604
ADJ,PRON,PRON,715
AUX,DET,NUM,233
VERB,SCONJ,NUM,75
CCONJ,ADP,SYM,77
ADP,SYM,VERB,268
NUM,PROPN,VERB,466
CCONJ,PRON,SCONJ,150
CCONJ,NUM,PRON,57
NUM,PRON,VERB,171
ADV,PRON,NUM,135
SCONJ,NUM,CCONJ,42
CCONJ,NUM,X,7
ADP,ADP,SYM,63
ADP,SYM,SYM,211
SYM,SYM,CCONJ,372
SYM,CCONJ,PUNCT,83
PROPN,ADV,PUNCT,1352
AUX,PUNCT,ADP,129
AUX,PROPN,DET,308
CCONJ,PROPN,SCONJ,67
PROPN,SCONJ,ADV,71
PUNCT,PUNCT,PRON,233
CCONJ,INTJ,VERB,225
VERB,NUM,NUM,47
PUNCT,DET,VERB,126
PRON,PUNCT,PUNCT,869
AUX,NOUN,NUM,204
NUM,SCONJ,PRON,168
NOUN,ADJ,PROPN,262
SCONJ,PRON,SYM,104
SYM,ADP,PRON,157
PROPN,PUNCT,ADP,379
AUX,SCONJ,VERB,59
SCONJ,PUNCT,ADV,106
PUNCT,ADV,NOUN,245
PRON,CCONJ,SCONJ,235
NOUN,NUM,ADJ,210
SCONJ,ADV,VERB,599
PUNCT,CCONJ,AUX,261
AUX,PRON,PROPN,705
PRON,PROPN,ADJ,152
PUNCT,DET,ADJ,709
NOUN,PROPN,ADP,805
AUX,PUNCT,AUX,300
NUM,NOUN,SCONJ,240
AUX,NOUN,AUX,222
PROPN,CCONJ,ADP,1148
ADJ,ADV,PROPN,113
ADP,ADJ,PRON,188
NUM,AUX,PROPN,58
PROPN,DET,VERB,69
NUM,VERB,ADV,621
PUNCT,PUNCT,INTJ,95
PUNCT,INTJ,PUNCT,1223
INTJ,PUNCT,ADJ,136
PRON,PUNCT,PRON,581
INTJ,PUNCT,PUNCT,455
NOUN,PRON,NUM,134
PUNCT,ADV,PROPN,76
NUM,DET,ADJ,319
PUNCT,NOUN,ADP,748
NOUN,SCONJ,PROPN,605
NOUN,PUNCT,X,75
PUNCT,X,CCONJ,20
X,CCONJ,VERB,3
SCONJ,ADJ,ADV,124
PRON,ADV,X,22
ADV,X,PUNCT,9
VERB,PUNCT,SCONJ,1296
SCONJ,PUNCT,NOUN,620
NOUN,NUM,CCONJ,1006
NUM,CCONJ,NOUN,191
CCONJ,NOUN,NUM,334
NUM,ADP,PUNCT,288
DET,NOUN,X,98
PROPN,PROPN,NUM,269
PRON,DET,ADP,76
AUX,VERB,PROPN,370
ADP,ADP,NUM,222
ADP,NUM,SYM,518
NUM,SYM,SYM,93
SYM,SYM,ADV,87
SYM,ADV,NUM,10
ADJ,PUNCT,DET,316
CCONJ,ADJ,PROPN,136
ADP,NOUN,INTJ,45
CCONJ,NUM,ADJ,136
PRON,ADJ,PROPN,283
ADJ,PROPN,VERB,376
NOUN,VERB,NUM,802
ADP,AUX,DET,170
NUM,ADJ,INTJ,2
SCONJ,ADJ,ADP,226
ADP,SCONJ,NOUN,227
DET,SYM,AUX,38
SYM,AUX,PRON,82
ADP,NUM,ADV,180
CCONJ,INTJ,SYM,8
INTJ,SYM,NOUN,28
SYM,NOUN,NOUN,286
NUM,ADV,ADJ,188
CCONJ,INTJ,ADP,31
INTJ,ADP,NOUN,53
VERB,INTJ,ADP,31
INTJ,ADP,NUM,5
NOUN,NOUN,NUM,316
SYM,PRON,AUX,152
AUX,ADV,PROPN,359
INTJ,ADV,PRON,195
VERB,ADJ,INTJ,80
DET,PROPN,PRON,207
INTJ,PUNCT,AUX,60
ADJ,SCONJ,PUNCT,235
ADP,DET,NUM,1294
DET,NUM,AUX,118
CCONJ,AUX,ADP,319
VERB,PUNCT,SYM,597
PROPN,ADJ,SCONJ,85
ADJ,SCONJ,PROPN,390
ADV,X,PRON,6
X,PRON,ADP,2
SCONJ,PRON,CCONJ,366
ADV,SCONJ,PROPN,351
SCONJ,PROPN,CCONJ,473
PRON,CCONJ,ADJ,257
NOUN,SYM,SYM,546
INTJ,PRON,PROPN,17
PROPN,ADV,VERB,1161
PUNCT,AUX,DET,266
SCONJ,ADP,PRON,338
INTJ,ADJ,PUNCT,319
