lemma1,lemma2,freq
mens,versieren,1
deur,versieren,1
hoi,zeggen,4
Anna-Lies,vragen,2
meisje,giecheld,2
jongen,meemaken,1
vreselijk,ongeluk,2
oud,bedenk,1
moeder,instren,1
bruiloft,gaan,2
veulen,missen,1
wild,veulen,1
Miri,wekken,1
Praw,laten,1
ze,aangezet,1
tv,aangezet,1
programma,ontdekken,1
oorzaak,achterhalen,1
vreemd,visioen,1
deel,onderzoeken,1
geheug,opslaan,1
herseon,onderzoeken,1
wat,onderzoeken,4
tentoonstelling,bekijk,1
beroemd,kok,1
zoveel,hebben,3
Water,lopen,1
Löss,houden,1
regenwater,houden,1
grond,worden,6
persoon,komen,8
spannend,gedeelte,1
schat,liggen,12
Juf,peinzen,1
ridder,laten,1
goud,laten,1
vliegtuig,laat,1
regel,aanklikken,1
hij,aanklikken,1
Plusschool,hebben,1
afname,veranderen,1
afname,inzetten,1
groei,nemen,1
groei,afzetten,1
kernzinn,horen,1
boombast,hebben,1
eetbaar,boombast,1
perfect,zeil,1
we,afschieten,2
wind,opsteekken,1
we,storen,3
telefoon,-Neem,1
fontein,overstruiomd,1
podium,staan,1
show,doorgaan,2
Gary,komen,2
scheikundeproject,lijken,1
Chinees,soep,1
wat,demonstreren,1
ik,demonstreren,1
worm,blijven,3
monster,aanvallen,1
ze,beten,2
tand,beten,1
vlees,beten,1
Orc,scheppen,1
kol,scheppen,1
hij,stampte,4
worm,komen,2
bier,eisen,1
Orc,eisen,1
Sam,vergaan,1
erven,kopiëren,1
Pinkeltje,worden,5
hij,rondgewandeld,1
ei,staan,3
je,reden,7
paaseier,maken,2
de,oplopen,2
dankje,gaan,1
hij,stapte,10
trap,liep,5
steropdracht,bedenk,4
film,aflopen,5
eng,film,2
kersten,spelen,1
1/9,deel,1
iedereen,vergat,1
geloof,vergat,1
groep,vluchten,1
Ierland,liggen,2
eiland,blijven,2
monniak,stichten,1
klooster,stichten,1
kopieën,maken,1
boek,verzamelden,1
ze,bekeren,2
bewoner,bekeren,2
christelijk,gebied,1
verhuisbericht,uitpakken,1
vloerkleed,uitpakken,1
brood,moeten,1
Spannende,verhaal,1
Eva,steken,1
straat,steken,7
vriendin,staan,1
Karlijn,hebben,1
kind,stormen,2
Leuk,show,1
optreedvergunning,laten,1
slipper,handremmen,1
Mickey,pesten,1
leraar,pesten,2
wandelpaden,zijn,1
je,huren,5
fietsen,huren,2
Hoge,staan,1
wit,fiets,3
fiets,gebruiken,2
ander,fiets,1
Salim,vermissen,1
Ma,zijn,2
ik,toegeven,6
vorig,dag,13
Salim,zijn,7
hij,teruggegaan,2
ideaal,service,1
woordenlijst,maken,1
klein,woordenlijst,1
ander,zoekmachine,4
Zuid-Limburgse,streekproduct,2
Schrijf,maken,2
gratis,lid,1
VOC,maken,1
voorschrift,maken,1
prijs,innen,1
zus,zitten,6
zeker,melk,1
cent,doen,1
hoed,pakken,5
suikerspin,kopen,1
dorpeling,geschrokken,1
sommig,keken,2
moed,verdedigen,1
ons,verdedigen,2
Pinkeltje,keek,4
prachtig,winkel,1
smal,glazen,1
lekker,taart,5
plank,hingen,1
glazen,staan,3
pott,staan,6
Pinkeltje,stapte,1
winkel,stapte,1
reuzetrek,krijgen,1
meisje,staan,20
lekkernij,legde,1
roomsoes,legde,1
heerlijk,lekkernij,1
wit,doos,2
groot,roomsoes,1
klein,taar,1
rond,taar,1
Vrouwtjesdieren,hebben,1
eit,hebben,1
mannetjesdieren,bevruchten,1
eit,bevruchten,3
paring,noemen,1
bevruchting,vinden,1
mannetjeskikker,lokken,1
luid,gekwaak,1
mannetjeskikker,zeggen,1
paar,klimmen,1
eit,drukken,1
eit,noemen,1
kikkerdril,noemen,1
man,bevruchten,2
kikkerdril,bevruchten,1
dat,programmeren,1
kruisboog,hebben,1
Cray,bestoken,1
hem,bestoken,1
agent,bedanken,1
dakloze,man,1
dakloos,man,1
agent,arresteren,2
vrouw,bedelen,1
dollar,bedelen,1
bijzonder,manier,12
Bas,spelen,4
wedstrijd,zijn,10
Jan,vertellen,4
vuilnis,ophalen,2
park,onderhouden,1
gemeente,zorgen,5
inkomen,hebben,3
uitkering,krijgen,10
werk,kosten,3
gemeente,krijgen,2
Bavianen,herkennen,1
woord,herkennen,3
lezen,herkennen,1
baviaan,herkennen,1
Bavianen,onderscheiden,1
woord,onderscheiden,1
echt,woord,4
kort,woord,4
baviaan,trainen,1
gelijk,hoogte,3
ze,bedanken,7
één,landen,1
Convallario,heten,1
heer,zijn,2
hem,bedanken,7
al,bedanken,1
Tuffende,sloegen,1
GESCHREVEN,GAAT,1
boek,stelen,6
land,helpen,7
vluchteling,ontvangen,1
slim,soldaat,1
koningin,terugkeren,1
Wilhelmina,willen,1
land,opbouwen,6
vraag,Bedenken,13
Anneloes,gaan,1
meester,trekken,3
hen,trekken,2
spekkie,verdienen,1
controle,houden,2
',houden,1
jee,houden,1
1,zijn,3
haas,roepen,2
haas,zet,1
storm,neemt,1
pet,neemt,1
pet,komen,2
12,eeuw,1
zeewater,stroomen,1
water,spoellen,1
land,spoellen,1
zeearm,ontstaan,1
visser,voeren,1
papa,geven,5
Ties,vinden,2
ander,zin,6
tong,hebben,9
lang,tong,5
tong,plakken,1
vlees,plakken,1
kikker,bad,1
bees,komen,3
stad,steken,1
tong,lijken,2
bees,plakken,1
dorpeling,volgen,2
lavastroom,volgen,2
meubel,dragen,2
monster,komen,4
lava,kruipt,2
zafferana,lijken,2
bewoner,geloven,1
monster,liggen,1
koningin,wonen,4
Nederlands,koningin,3
Nederlander,spreken,1
geheim,zender,1
bevel,geven,12
iedereen,inleveren,1
radio,inleveren,3
sommig,verstopen,1
radio,verstopen,1
precies,garage,1
Lola,hangen,1
Muskaat,voorlezen,1
verhaal,voorlezen,10
Rosanne,eten,1
Rik,kopen,1
grasmaaier,kopen,1
elektrisch,grasmaaier,1
Russisch,staan,1
tragisch,ongeval,1
koopman,hebben,3
bruidsschat,overgeven,1
rijk,bruidsschat,1
slecht,gedachte,1
dochter,verkopen,1
dochter,uithuwelijken,1
oud,dochter,5
bisschop,horen,1
groot,moeilijkheid,2
goudstuk,geven,1
heel,zak,5
-Niet,opgeven,1
lied,Maak,3
chips,vliegen,2
Bram,lopen,5
kratt,staan,1
bier,staan,1
chip,vliegen,1
Tim,lachen,4
zeven,gaan,2
vader,brengen,7
pionn,neerzetten,1
oranje,pionn,1
we,dribbelen,1
Peter,vaart,3
precies,rug,1
vaart,laten,1
Bil,blijven,2
wereld,Begint,1
Bil,gaan,2
steun,trekken,1
baant,nemen,1
twee,jaar,5
ik,vliegn,13
voet,Hou,1
Dik,hebben,1
Jannie,Hebben,1
jullie,voorstellen,2
enkel,staan,1
lief,mevrouw,1
enkel,gebruiken,1
ziek,zwembad,1
brandweer,onderzoeken,1
zwembad,ontruimen,1
slachtoffer,mochten,1
troep,hoeven,1
Astrid,afleggen,1
klein,scanderen,1
mooi,hebben,2
Kim,blijven,2
spiegel,hebben,2
Janine,blijven,1
Brand,roepen,1
dorp,gillen,1
het,gillen,3
half,dorp,2
machinist,zien,1
drenkeling,zien,1
nieuw,stadhuis,1
haak,zakken,1
Bob,geven,2
extra,ruk,1
Tivoli-boys,aandraaien,1
zwart,jas,10
kant,staan,10
spandoek,hangen,3
enorm,spandoek,1
affiche,bekijk,1
dat,plakken,3
je,moppren,2
Tara,moppren,2
-Meiden,versieren,1
niks,gooi,1
publiek,gooi,1
groot,applaus,9
juf,stuurt,1
bus,stuurt,1
Saar,dansen,1
fee,zingen,1
druk,fee,1
juf,schuden,3
Poepie,doe,1
biet,aanvoeren,1
klemtoon,vallen,5
boek,voldoen,2
nieuw,spelling,2
bijzonder,boek,4
onbekend,schrijver,1
boek,zorgen,1
verschil,Zet,2
eigen,tent,3
groep,samenwerken,2
werkelijk,doel,1
echt,doel,4
eigenlijk,doel,1
Renske,steken,1
die,afsteken,5
middelvinger,afsteken,1
Pieter,zien,2
gebaar,zien,1
tong,uitgestoken,1
kind,paken,1
stoel,paken,1
eigen,groep,6
appelboomp,hebben,1
Pim,kopen,2
klein,appelboem,1
kort,kant,3
lang,kant,2
appelboem,hebben,1
licht,huid,1
diersoort,hebben,3
jaarlang,onderzoek,1
diersoort,bestaan,1
Wetenschapper,gaan,1
oostelijk,gedeelte,1
zijn,zijn,5
gebied,bereiken,1
alles,opgeschrijven,1
dik,rapport,1
nieuw,apensoort,1
klein,hertensoort,1
Himalaya,gebied,1
perfectie,laten,1
wereld,zijn,5
je,verveelen,16
futuristisch,draai,1
Beppie,begrijpen,1
meneer,bedoelen,1
ze,tasten,2
iemand,tasten,1
u,filmen,1
kind,filmen,1
blind,kind,4
eigen,film,5
filmer,zeggen,2
kind,meemaken,3
ze,nagestaard,2
Nikki,lachen,3
Janine,stappen,1
journalist,proberen,2
primeur,krijgen,1
Noord-Holland,liggen,1
Jongens,zoeken,1
lekker,gebit,1
gouden,gebit,1
Bram,tellen,1
Bram,kennen,1
Elsa,lopen,1
Elsa,willen,1
verstopplek,vinden,1
goed,verstopplek,3
Lang,woord,5
letter,inschrijven,3
computer,worden,2
kler,doen,1
je,verkleden,4
ander,kler,1
iK,BEGIN,2
hij,ingrijpen,3
Deal,zeggen,1
Max,kijken,4
nagel,kijken,1
lang,nagel,5
nummer,zetten,3
Blok,zetten,1
bankbiljet,kunnen,1
vals,geld,1
eerlijkheid,hebben,1
die,vervalsen,2
geld,vervalsen,1
hoog,eerlijkheid,1
ik,verkoopen,2
papegaai,zoeken,1
nieuw,papegaai,2
mannequin,beantwoorden,3
quizvrag,beantwoorden,2
consequent,beantwoorden,1
kwisvrag,beantwoorden,1
Tineke,ingehalen,1
haar,ingehalen,4
Tineke,blijven,1
haar,blijven,5
papier,trekken,1
bakboord,betekenen,1
jij,luister,2
je,abonneren,2
één,tent,2
ze,pompen,4
luchtbed,pompen,1
Rik,zitten,3
hij,mikken,6
slaapzak,mikken,1
slaapmat,volgen,1
modern,wijk,2
wapen,staken,1
Één,verliezen,1
zwaard,terugtrekken,1
Één,breken,1
‘,lachen,3
Jesse,geven,1
bloes,strijken,1
oma,staan,3
traan,wrijfen,1
bus,haalt,1
wij,tonen,1
Madame,tonen,1
Siamees,tweeling,3
half,stuiver,1
enorm,bovenlijf,1
recept,gebruiken,2
saai,Grootmoeder,1
hij,snoof,3
speciaal,kookboek,1
ze,overhandigen,4
boek,overhandigen,1
slappe,kaft,1
kersenvlaai,staan,1
doodgewoon,kersenvlaai,1
leger,aanvoeren,1
dame,stellen,2
Sharkey,zeggen,1
Chrissy,slenteren,1
schaal,ontdekken,1
chips,ontdekken,1
lekker,chips,1
groep,uitdunnen,1
Judge,riep,1
leerling,riep,1
iedereen,stappen,3
Judge,tellen,2
hoofad,tellen,1
meneer,blijven,7
iemand,terugtrekken,1
gemiddeld,afstand,2
capuchon,trekken,2
probleemp,hebben,1
Z,passen,1
ik,vervoernen,1
container,vervoernen,1
kunstaas,maken,1
vlieghengel,gebruiken,1
Wereldkampioenschap,houden,1
vissen,houden,1
WK,houden,8
echt,bondscoach,1
die,sparen,4
wie,vangen,1
gewicht,vangen,2
WK,winnen,10
echt,beker,2
vragen,bedenk,1
vriendschap,kunnen,1
leuk,gebeurtenis,2
onderwerp,bedenken,5
vragen,Schrijf,1
Tony,horen,1
het,opvoeren,2
volgen,doe,5
Roosmarijn,lachen,6
Halima,denken,2
vriendin,laten,2
’,vliegen,1
haar,vliegen,4
walgelijk,joch,1
hij,schelden,7
Johan,schelden,1
blind,Vink,1
’,helpen,7
vliegtuig,komen,8
twee,week,6
angstaanval,krijgen,1
hij,opzoekken,1
Anna,opzoekken,1
neef,vertellen,1
Anna,brengen,3
scène,zitten,2
man,bedoelen,4
verhaal,indeellen,1
dierlijk,voedsel,5
sperwer,eten,2
echt,vleeseter,1
Meisje,vechten,1
Samantha,vechten,1
krokodillenboerderij,hebben,1
Samantha,vinden,1
stoeit,vinden,1
vader,gebeten,1
Samantha,zien,1
Duits,krant,3
test,beginnen,1
school,Hebben,2
haan,Hebben,1
-Belcor,vertoeft,1
jullie,meenemen,5
deel,meenemen,1
carriÃ¨re,kiezen,1
elektronisch,assistent,1
stuk,blijven,4
gamer,lopen,1
Slome,gamer,1
Lindsey,knijpen,1
je,kietelen,2
me,kietelen,3
Willem,opduiken,1
Lindsey,willen,4
afstand,rijd,1
enorm,brugg,1
weg,uitgehakt,1
steial,berghelling,2
gebruikmaken,betalen,1
Saudi-Arabië,grenzen,1
Jordanië,grenzen,1
Syrië,grenzen,1
Irak,grenzen,1
Georgië,grenzen,1
eind,tippelen,1
wereld,willen,2
gans,wereld,1
alvast,bedanken,1
tip,komen,2
jou,prikken,1
bult,krijgen,5
spin,hebben,8
kruis,hebben,5
kaak,lijken,1
vlinder,leven,2
jaartall,schrijf,1
goed,jaartall,1
leerkracht,werken,2
scheur,scheuren,1
maling,hebben,1
veten,geven,1
die,riepen,4
hard,bewijs,3
Rik,vertonen,1
gedrag,vertonen,4
Hassan,bedreigen,1
speelgoed,repareren,1
nepbom,maken,1
Luuk,zijn,1
Hoela,liggen,1
Luuk,gaan,2
hut,gaan,2
viskoek,bakken,1
-Die,zitten,2
fotograaf,denken,1
merkwaardig,jongen,1
Alex,mompellen,1
sigaret,pakken,2
hem,steken,7
hem,afsteken,1
rook,blies,4
lucht,blies,4
blauw,rook,1
persoonsvorm,zet,1
je,Vinden,4
ieder,kiesen,1
twee,kiesen,1
gevoel,leven,1
roze,wolk,1
dit,klaarmaken,1
her,redden,2
gewond,her,1
-Hij,geloven,1
enerveren,avond,1
-Je,hielp,1
haar,hielp,3
één,heten,4
mandala,heten,1
bhutan,tekenen,1
symmetrisch,figuur,1
mandala,zien,1
één,bedenklen,1
hem,Teken,3
stel,trouwen,4
Brits,stel,4
heel,manier,3
Christine,gaan,2
bezoeker,kleden,2
Keith,lijken,2
Christine,proberen,2
zoon,verkleden,2
18jarig,zoon,2
achternaam,passen,2
nieuw,achternaam,2
Green,heten,2
Shrek,hebben,2
film,bekijk,2
koning,begraven,2
Olympische,volgen,3
hengel,gooiden,1
water,doken,1
Iwan,komen,3
steiger,komen,1
’,verdrinken,1
water,schoot,1
hoog,fiets,1
zwart,fiets,1
Iwan,verdrinken,1
hengelaar,vissen,1
vrouw,worden,9
keurig,vrouw,1
politie,stuur,1
maria,buigen,1
Brandaan,knikken,3
Justin,hebben,5
munt,gaan,1
munt,doorbergen,1
klank,klonken,2
vals,klank,1
wat,tikken,1
Beng,doen,1
Pinkeltje,renen,2
heleboel,maken,2
dubbel,hebben,2
we,ruilen,5
die,Wil,2
Bram,wijzen,2
Luuk,schelen,1
veel,schelen,2
al.,hebben,5
Tijm,schudde,1
ik,vergoten,1
traan,vergoten,1
Astrid,liken,1
dat,achtervolgen,1
rest,achtervolgen,1
Dille,sluiten,1
natuurlijk,ouder,1
-naait,wachten,1
plaats,scheuren,1
iedereen,besluiten,1
Kat,draaien,1
tijd,draaien,2
krul,draaien,2
bruin,krul,2
tante,stak,1
sigaret,stak,1
opbrandde,kijken,1
rooksliert,volgen,1
die,opstijgen,4
rook,biegen,1
raam,openstinden,1
onzichtbaar,kracht,1
Tante,beginnen,2
voet,beginnen,2
woord,realiseren,1
vriend,belen,1
Suus,bellen,1
Oma,schriken,2
tijd,zorgen,1
Dolfijntje,strelen,1
die,opkeek,1
Quinty,krijgen,2
ze,wegsturen,4
ze,opgehalen,4
Goos,kroop,3
opluchting,gaan,1
onbeschrijflijk,opluchting,1
steen,sarcofaag,1
vlieger,komen,2
flink,snee,1
het,bloeden,2
niets,verbazen,3
je,overhouden,8
oog,overhouden,1
pleister,pakken,2
wond,verbinden,3
behandeling,krijgen,5
speciaal,behandeling,4
Milano,halen,1
Etiënne,zeggen,2
zaklamp,neem,1
Spoken,kunnen,1
Spoken,komen,1
Pepijn,knuffellen,1
haar,knuffellen,1
we,zúllen,2
’,zúllen,1
kind,beloven,3
ja,roept,2
bende,roept,1
eten,groeien,2
Sieb,kijken,1
Sara,spreken,1
tralie,moeten,1
verhaal,opschrijven,5
Sven,snapt,2
Kuifje,meemaken,1
avontuur,meemaken,2
nieuw,komen,4
groot,film,1
slimm,journalist,1
jong,journalist,1
die,afreisen,1
wereld,afreisen,1
filmregisseur,maken,1
beroemd,filmregisseur,1
bedenker,zeggen,4
vlak,dood,2
Frans,bedenker,1
Spielberg,maken,1
avonturenfilm,maken,1
rolle,zien,2
plakband,zien,1
igloo,maken,1
donker,lucht,3
onweer,komen,3
aardig,meid,2
vader,knooppen,1
tapijt,knooppen,1
stuk,knooppen,1
vos,renen,1
zes,zintuig,2
zintuig,hebben,6
Normale,mens,3
Geleerden,weten,1
verschijnse,verklaren,1
paranormaal,verschijnse,1
5,denken,1
Ho,roepen,3
Mazin,roepen,1
paard,leiden,1
bos,leiden,1
Gert,komen,1
super,gaan,1
Bout,bezeeren,1
Mazin,bezorgen,1
Gert,lachen,1
hij,krijsen,4
muziek,krijgen,3
Juf,nemen,1
beginhouding,nemen,1
juist,stemming,1
Rani,proberen,3
juf,bedoelen,2
één,beweging,1
heel,pagina,3
Lacandona,honing,2
Lacandona,oerwoud,1
bij,verzamelen,1
geurig,bloem,1
tropisch,bloem,2
bevolking,wonen,1
Indiaans,bevolking,1
bijenkast,hebben,1
extra,verdienen,1
aroma,hebben,1
straat,rennen,1
ik,móét,5
Keizer,geven,1
losse,euro,1
instructie,lezen,3
euro,werpen,1
bovenste,knop,2
uitleg,missen,1
joerie,missen,1
kompas,missen,1
hij,keren,2
tas,keren,1
Asnevoer,worden,2
Samir,stoot,2
hem,stoot,3
moeilijk,manoeuvre,1
hoog,tak,1
goed,stiftbal,1
vriend,vulen,1
stift,kunnen,1
onderkant,raken,1
standbeen,komen,1
vlak,bal,1
Loten,verkopen,1
foto,leveren,2
dit,uitleggen,3
we,ontslaan,1
fotograaf,ontslaan,1
slecht,werk,2
waterballonnen,gooien,1
knoflook,halen,1
verkeerd,doelwit,1
die,bestuurden,2
stad,bestuurden,3
stadrecht,krijgen,3
Jacoba,komen,2
’,Maak,2
Filips,zeggen,1
mij,gehoorzamen,2
Jacoba,schreeuwen,1
ze,stampte,1
stamper,worden,1
bloem,lokken,4
insect,lokken,4
folder,bestuderen,1
verschillend,model,3
bus,opbellen,1
ik,gebeuren,3
ruimtewes,zitten,1
Spees,zitten,2
winkel,komen,7
dien,naai,1
het,naai,1
herfstfeest,zijn,1
Oeps,vergeten,1
spaargeld,vergeten,1
spaargeld,liggen,1
zak,vergeten,1
geld,meenemen,2
meneer,nemen,3
Nona,rennen,3
bureau,staan,7
groot,bureau,5
blauw,stoel,2
tafeltje,staan,1
klein,tafeltje,1
wit,stoel,1
foto,hing,2
meneer,wijzen,3
Sjors,slepen,1
vuilniszak,slepen,1
fee,tikte,1
koets,staan,2
prachtig,koets,1
fee,zeggen,11
oud,kleren,8
jurk,veranderen,1
vieze,jurk,1
prachtig,dansjurk,1
jurk,zien,5
muilt,horen,1
Assepoester,doen,1
schoent,doen,2
pers,schrijven,1
debuut,schrijven,1
Wesley,horen,1
Sprookje,beginnen,1
Wesley,genoot,1
Efteling,bezoeken,1
bevrien,stel,1
sprookjesachtig,middag,1
wagen,lezen,1
gebak,mist,1
sprookjefiguur,mist,1
eigen,uitvinding,1
uitvinding,bedenken,2
uitvinding,dienen,1
ontwerp,Maak,4
mooi,ontwerp,2
Wagon,vastmaken,1
Nijskens,staan,2
bloed,lopen,4
de,bloden,1
Rosa,liggen,1
Amerikaan,trekken,2
Nijskens,wankelen,1
erachteraan,wankelen,1
één,richten,1
voorstelling,aflopen,4
rest,regelen,1
boekbespreking,houden,2
of,houden,1
loes,zitten,1
Frouke,kijken,1
dat,roeien,1
Joep,vragen,6
moeder,plukt,1
bloemet,plukt,1
Hassans,moeder,4
stamper,zien,1
zoiets,zitten,1
plantenkind,groeien,1
stuifmeel,komen,5
meeldraad,zitten,2
stuifmeel,bekendmaken,2
het,Volgen,1
heilig,stad,10
beweging,noemen,2
trilling,noemen,1
soijzen,maken,1
doos,vullen,6
soes,houden,1
alles,vergeven,2
groep,geschrokken,1
mezelf,tekenen,3
Joep,daagen,1
mij,daagen,1
zichzelf,tekenen,4
streep,halen,1
hij,inlevren,1
tekening,inlevren,1
dik,streep,2
‘,afzetten,1
stem,beven,3
Mam,doen,1
proces,doen,1
reus,doen,2
sliert,doen,1
reus,denken,1
vlees,moeten,1
TIJD,TE,1
VERLIEZEN,TE,1
thema,gaan,6
hij,bewaran,1
papier,bewaran,1
jullie,uitdoen,1
licht,uitdoen,2
iglo,maken,1
zwemdiploma,halen,3
hoog,leeftijd,3
asfalt,bezetten,1
dennenappel,bezetten,1
grasmaaier,bezetten,1
journaal,bezetten,1
krantenbericht,bezetten,1
redding,bezetten,1
nut,ontvoeren,1
prikkeldraad,ontvoeren,1
koopman,klaagden,1
steen,klaagden,1
koopwaar,vervoeren,1
rivier,afsluiten,1
jullie,oplossen,4
koopman,veranderen,1
markt,hielden,1
Incarijk,liggen,1
Egyptisch,hoofdstad,1
Tienduizenden,willen,1
Egyptenaar,willen,2
president,zitten,1
Egyptenaar,hoeven,1
leger,staan,3
rubberen,kogel,1
rookbomm,gooien,1
mens,wegkrijgen,1
beats,hebben,1
vett,beats,1
wie,rapnen,1
hem,uitstaan,2
ik,boarden,1
twee,baan,1
beschermer,neem,1
ik,openhouden,2
oog,openhouden,5
ww,rennen,1
ik-vorm,rennen,1
ze,bevallen,3
vet,drukken,1
het,blaasten,1
Zach,laten,1
goed,les,2
ik,respecteer,5
hem,respecteer,1
Paulien,begrijpen,1
Steffie,kniken,3
ik,verzorgen,7
hem,verzorgen,1
jij,bofen,2
trekvogel,doen,1
groot,trekvogel,1
ongeordend,groep,1
dier,uitkomen,1
plaats,bestaan,1
waar,leggen,1
vogel,leggen,6
je,gebruik,6
liter,gebruik,2
water,gebruik,2
prins,blijven,1
Pip,verstopten,1
21,zien,1
paard,liggen,1
26,maken,1
toverkruid,plukten,1
Naaldbomen,hebben,1
naaldvormig,blaad,1
ze,verdampen,3
naaldbomen,groeien,7
bijzonder,boom,3
hij,groeien,13
sprookje,kiezen,1
sprookje,raden,1
sprookje,zeggen,1
meningstek,vergelijken,1
ander,tekst,8
leesdoel,zijn,1
meningtekst,moeten,1
goed,meningtekst,1
pompoenlantaarn,Snijd,1
bovenkant,Snijd,1
ver,pompoen,1
stuk,Maak,2
lantaarn,dragen,1
kaars,Zet,1
het,steek,1
THEORIE,GEÏNSPIREERD,1
MIJ,GEÏNSPIREERD,1
JE,LATEN,1
BETREKKEN,TE,1
ONS,GEBRUIKT,1
krokodil,vangen,1
die,wandlen,1
krokodil,zien,2
bruin,krokodil,1
onderwatercameras,vinden,1
vijver,afsluiten,1
beest,ontsnappen,1
gemeente,gaan,8
verslaggever,gaan,13
krokodil,zitten,2
beest,vinden,6
ander,familie,6
spul,zijn,11
dAT,dENK,3
iK,dENK,3
Puck,blijven,2
Puck,bellen,1
ik,controleren,7
mobiel,controleren,1
ze,verpest,2
sms,gaan,1
rover,sprong,1
villa,staan,2
gedult,verliezen,2
Zack,geven,2
Mr,geven,1
vrouw,vallen,2
plons,horen,1
tropisch,suite,1
gevaar,opleveren,1
tunnel,opleveren,1
berg,opleveren,1
onverwacht,probleem,1
ik,gekropen,2
ik,berekenen,2
ik,treffen,4
hem,treffen,2
hem,inschakelen,2
muts,dragen,4
sjaal,binden,1
dik,sjaal,2
gezicht,tonen,1
secretaresse,lunchen,1
roeier,updaten,1
goed,roeier,1
hij,downloaden,1
team,mailen,1
regelmatig,buitenland,1
ijs,smelten,9
ijs,druipt,1
spierwit,shirt,1
mooi,broek,2
trein,beginnen,3
lengte,zijn,1
Vincent,Ken,1
tegel,liggen,7
fles,inpakken,1
druivensap,gaan,1
drievirie,liter,1
band,richten,1
kans,grijp,1
ding,probeer,1
vaardigheid,ontwikkelen,1
gevoel,leggen,1
leven,Blijf,1
verwaarloos,schoolwerk,1
lichamelijk,straf,1
kast,knalde,1
Simons,horen,1
tekst,weten,3
luierbroek,wacht,1
ze,super-absorberen,1
Opgetilde,aarde,2
bros,gram,1
Trijntje,gaan,1
plaatsnaam,zitten,1
grap,uitgehalen,3
gemene,grap,1
goed,oog,5
belangrijk,eis,1
uitstekend,gezondheid,1
mallen,vallen,2
dat,rijden,10
kankan,hebben,1
toeter,hebben,1
voortbrengen,zeggen,1
iets,voortbrengen,1
geluid,voortbrengen,1
A,zeggen,2
klein,beer,4
Jasper,zeggen,9
zingen,zetten,1
bruin,koffer,1
Jasper,uitpakken,1
kam,meebrengen,1
roodwit,streepjespyjama,1
groen,paraplu,1
hij,waken,2
oud,pater,1
Anke,trekken,1
ik,opschieten,7
één,trede,1
luik,duwen,1
twee,luik,1
Nona,klimmen,2
klein,dakraam,1
dat,dichtgetimmerd,1
kiert,overbleven,1
dos,zien,2
Nona,wennen,1
oud,gordijn,5
dik,stof,5
ding,gebruiken,7
hoek,liepen,1
Jop,beginnen,1
Saar,zingen,1
Jop,zongen,1
groen,stip,1
niks,verschijnen,1
nummer,zijn,3
uitschuifladder,staan,1
actie,hebben,5
resultaat,hebben,5
ploeg,Filmt,1
demonstratie,Filmt,1
windvlaag,laten,2
spandoek,wapperen,1
bomenrooiers,doorgaan,1
Fari,proberen,1
bomenrooier,stoppen,1
Bomen,zorgen,1
colaa,bestellen,1
Manon,staan,1
film,missen,2
hij,verslaafd,1
hulppakkette,bedoelen,1
vorm,bieden,1
wat,plaatsen,3
Marit,plaatsen,1
het,plaatsen,3
luchtballon,gaan,1
voetbalclub,winnen,4
dertig,keer,2
Siem,maken,2
één,goal,6
laat,goal,2
eigen,doelpunt,3
Vieze,voet,2
ettert,hebben,1
Flop,hebben,1
blauw,hebben,2
ettert,zijn,1
ettert,roepen,2
deur,lopen,12
Isabel,verschilen,1
Isabel,willen,1
lettergreep,schrijf,1
je,eindigen,1
elektrisch,neushaarknipper,1
oog,noemen,2
brief,bekijk,2
lief,hebben,1
tas,moeten,1
Jesse,denken,2
je,jaag,1
meisje,jaag,1
meisje,haten,1
Jesse,schrijven,2
ik,weerstaan,5
ze,weerstaan,1
rotjong,willen,1
echt,bandiet,1
jullie,discrimineren,1
niks,aantrekken,4
meisje,uitkijken,3
elkaar,uitkijken,1
Elise,flapte,1
Lang,zinn,1
onderwerp,Maak,3
slimme,meisje,1
computer,mogen,1
ik,doorzoek,2
bagage,doorzoek,1
druk,oefen,1
hendel,willen,1
licht,druk,1
ik,duim,2
nooit1,raadt,1
Sofie,vragen,1
Sofie,kietelen,1
Rins,kietelen,1
Rins,miauwt,1
boos,miauwt,1
oog,aansluiten,6
rap,gaan,1
lied,weten,2
Robin,komen,1
Robin,kijken,2
Kees,proberen,1
ik,verheugen,5
hij,onderteken,1
rapport,onderteken,1
Robin,halen,1
ouder,verras,1
André,stoppen,2
scout,leren,1
elkaar,leren,4
trog,ontstaan,2
politie,verhoorsen,1
mens,verhoorsen,1
Hamid,kopen,1
kron,kopen,1
Deens,kron,4
Zweeds,kron,4
kron,kosten,6
Hamid,betalen,1
gedeelte,belanden,1
klein,gedeelte,1
rest,uitspuugd,1
kauwgom,opruimen,1
tegel,zitten,2
schoonmaker,hebben,1
bloedhekel,hebben,1
veg,helpen,1
ze,wegkrabben,1
plakk,wegkrabben,1
stuk,wegkrabben,1
Meeuw,vallen,1
iets,oproepen,3
Meeuw,roepen,2
keer,horen,2
luisteren,keer,1
advocaat,doen,1
presentator,doen,1
getuige,doen,1
schadevergoeding,betalen,3
schuld,zeggen,5
armoede,oplossen,1
strip,zien,5
juist,verschil,3
Chinees,krijgen,1
armoede,verdwijnen,1
boortoren,staan,1
Bejaardentehuis,opknappen,1
complex,bedaeken,1
oud,complex,1
origineel,oplossing,1
