pos1,pos2,pos3,freq
ADP,PRON,PART,107
PRON,PART,NOUN,44
PART,NOUN,PRON,79
AUX,ADP,PROPN,73
CCONJ,VERB,ADV,125
AUX,ADP,SCONJ,13
ADP,SCONJ,ADJ,39
SCONJ,ADJ,ADV,5
CCONJ,PROPN,PRON,27
PROPN,PRON,VERB,259
NOUN,ADJ,DET,11
PRON,ADJ,PROPN,12
CCONJ,NUM,VERB,52
NUM,VERB,NOUN,44
NOUN,ADP,SCONJ,235
PART,ADV,ADP,73
DET,PROPN,ADP,89
NOUN,PRON,PROPN,56
PROPN,VERB,CCONJ,17
NUM,PRON,VERB,111
VERB,PART,SCONJ,23
PART,SCONJ,DET,19
PRON,CCONJ,ADV,101
VERB,SCONJ,PART,38
SCONJ,PART,VERB,113
SCONJ,PRON,PART,109
PART,NOUN,VERB,72
ADP,NUM,PRON,30
PART,ADV,ADV,130
ADV,ADV,VERB,520
ADV,PROPN,AUX,27
ADV,VERB,PROPN,59
VERB,PROPN,ADJ,19
PROPN,ADJ,NOUN,183
ADP,ADV,NOUN,24
ADV,NOUN,PRON,47
NOUN,DET,VERB,31
PART,ADJ,SCONJ,59
ADV,ADP,PROPN,204
PRON,DET,ADV,24
ADJ,CCONJ,ADV,103
CCONJ,ADV,ADJ,99
ADJ,NOUN,INTJ,69
NOUN,INTJ,NOUN,11
INTJ,NOUN,NOUN,27
PART,AUX,NOUN,53
PRON,ADP,PROPN,82
PRON,NUM,CCONJ,10
CCONJ,ADV,NOUN,63
PRON,SCONJ,NOUN,19
SCONJ,NOUN,ADV,9
ADP,CCONJ,PART,6
INTJ,ADJ,ADV,3
NOUN,VERB,CCONJ,169
ADP,SCONJ,PART,31
PRON,ADJ,ADJ,70
ADP,ADV,ADP,101
DET,PROPN,PRON,19
NOUN,AUX,INTJ,14
AUX,INTJ,CCONJ,1
ADJ,PRON,NOUN,46
AUX,ADJ,CCONJ,263
NOUN,NUM,ADP,118
NUM,ADP,VERB,18
CCONJ,PRON,NUM,7
PRON,NUM,NOUN,67
ADP,AUX,ADJ,27
VERB,VERB,NUM,8
ADP,SCONJ,NOUN,40
SCONJ,NOUN,VERB,160
PRON,ADV,SCONJ,62
PRON,CCONJ,SCONJ,42
CCONJ,SCONJ,AUX,49
SCONJ,AUX,PART,88
ADP,DET,INTJ,15
NUM,NOUN,SCONJ,110
ADV,AUX,ADV,81
PRON,SCONJ,SCONJ,46
AUX,SCONJ,SCONJ,40
SCONJ,SCONJ,ADJ,14
AUX,NUM,ADJ,32
ADJ,PROPN,ADV,8
PROPN,ADV,DET,12
PROPN,ADP,ADV,9
NUM,ADP,PROPN,36
ADP,PROPN,VERB,128
PROPN,VERB,INTJ,10
VERB,INTJ,ADJ,8
INTJ,ADJ,NOUN,34
PART,ADV,SCONJ,20
ADV,SCONJ,ADP,37
SCONJ,ADP,ADV,5
AUX,ADP,ADV,29
NOUN,CCONJ,ADJ,541
ADV,PRON,DET,34
NOUN,PART,NOUN,678
PART,NOUN,ADV,40
PART,NOUN,CCONJ,105
VERB,ADP,INTJ,18
ADP,INTJ,VERB,3
INTJ,VERB,PRON,183
VERB,ADJ,CCONJ,130
ADV,SCONJ,NOUN,63
SCONJ,NOUN,NOUN,109
ADJ,SCONJ,DET,136
NOUN,NOUN,INTJ,52
NOUN,INTJ,CCONJ,2
INTJ,CCONJ,ADJ,8
NOUN,AUX,NOUN,159
AUX,NOUN,SCONJ,23
PART,NOUN,ADP,231
CCONJ,ADV,VERB,345
PROPN,PRON,ADP,14
VERB,SCONJ,NOUN,217
PRON,SCONJ,DET,82
ADP,NUM,VERB,15
CCONJ,PART,ADJ,15
SCONJ,PRON,ADP,88
SCONJ,ADV,ADP,26
ADJ,PROPN,NUM,7
PROPN,NUM,NUM,105
NUM,DET,ADJ,36
ADJ,CCONJ,DET,64
ADV,PRON,ADV,228
PRON,ADV,ADP,203
ADP,ADV,AUX,42
PRON,ADV,PART,52
ADV,PART,DET,22
AUX,DET,ADV,203
NOUN,PRON,PART,16
ADJ,VERB,PRON,72
PRON,ADV,NOUN,29
ADV,NOUN,VERB,53
ADP,CCONJ,ADP,43
ADP,ADJ,DET,34
AUX,ADV,CCONJ,50
PROPN,PROPN,ADJ,62
SCONJ,ADP,NUM,18
NUM,NUM,VERB,58
AUX,ADJ,NUM,17
VERB,INTJ,VERB,23
INTJ,VERB,ADJ,8
AUX,ADV,INTJ,12
ADV,INTJ,INTJ,11
INTJ,PRON,DET,6
VERB,PROPN,PROPN,244
PROPN,PROPN,ADV,106
PROPN,ADV,ADP,39
PART,AUX,ADV,176
ADP,ADV,PART,19
NUM,NUM,SCONJ,39
NUM,SCONJ,PRON,56
NUM,ADP,ADP,35
NOUN,VERB,INTJ,30
ADP,VERB,PART,61
PRON,ADJ,VERB,23
INTJ,INTJ,ADJ,8
CCONJ,DET,ADV,22
DET,ADV,CCONJ,3
VERB,ADJ,PART,35
NUM,VERB,ADV,8
AUX,ADJ,VERB,56
VERB,VERB,ADJ,63
NOUN,PART,AUX,238
NOUN,VERB,VERB,141
ADJ,DET,ADJ,50
VERB,AUX,ADJ,64
CCONJ,ADV,SCONJ,159
PROPN,ADP,NUM,86
SCONJ,AUX,ADJ,7
CCONJ,AUX,DET,35
ADJ,ADV,CCONJ,13
NOUN,PART,ADP,36
PART,DET,DET,4
AUX,ADV,SCONJ,74
ADP,VERB,SCONJ,53
SCONJ,ADV,ADJ,17
NOUN,PART,ADJ,154
PART,ADJ,PART,40
PART,NOUN,NOUN,168
ADV,NOUN,ADP,121
ADJ,AUX,DET,28
VERB,ADV,PART,118
DET,PROPN,SCONJ,5
ADV,ADP,SCONJ,39
ADV,CCONJ,AUX,35
CCONJ,AUX,ADJ,43
NUM,NOUN,PART,89
ADJ,NUM,PART,7
SCONJ,DET,NUM,41
INTJ,DET,NOUN,127
CCONJ,ADP,ADP,24
NOUN,INTJ,ADP,11
PRON,CCONJ,NOUN,36
AUX,VERB,INTJ,64
INTJ,VERB,AUX,2
PART,INTJ,PRON,8
NOUN,VERB,PROPN,127
VERB,PROPN,NOUN,123
NOUN,PROPN,ADV,15
PROPN,NOUN,DET,54
CCONJ,VERB,CCONJ,74
ADP,PROPN,DET,64
PROPN,DET,ADJ,61
VERB,ADV,NOUN,67
PART,CCONJ,DET,5
ADV,ADV,NUM,66
VERB,ADJ,VERB,29
PART,NOUN,PART,48
ADP,NUM,PART,25
SCONJ,ADP,PRON,66
DET,NUM,PART,20
NOUN,ADJ,ADJ,49
ADV,CCONJ,SCONJ,39
NOUN,SCONJ,NUM,48
VERB,AUX,ADV,67
NOUN,NOUN,PART,447
CCONJ,VERB,INTJ,23
INTJ,PRON,NOUN,34
VERB,CCONJ,PART,39
VERB,NUM,DET,18
NOUN,SCONJ,VERB,107
SCONJ,VERB,AUX,4
PRON,ADJ,DET,11
VERB,CCONJ,AUX,83
PART,AUX,PRON,69
PART,ADJ,CCONJ,36
AUX,ADP,VERB,53
PROPN,NOUN,PROPN,91
NOUN,PROPN,CCONJ,59
DET,ADJ,ADV,69
ADJ,ADV,ADJ,40
CCONJ,NUM,PRON,83
PART,AUX,ADP,103
ADJ,VERB,VERB,7
SCONJ,PRON,PRON,140
ADV,PART,ADP,18
PART,ADP,PRON,21
ADV,VERB,CCONJ,112
PROPN,ADP,ADJ,37
ADV,ADJ,VERB,35
ADJ,VERB,DET,46
PRON,AUX,PROPN,90
VERB,VERB,CCONJ,31
VERB,SCONJ,NUM,30
SCONJ,NUM,NOUN,35
VERB,NUM,PRON,27
PRON,PART,AUX,73
AUX,NUM,PART,13
ADJ,ADP,ADV,47
ADV,CCONJ,NOUN,33
DET,ADJ,DET,43
ADV,ADV,PROPN,31
ADV,PROPN,PROPN,79
PROPN,AUX,PRON,93
PROPN,PROPN,PART,207
PROPN,PART,NOUN,312
NOUN,CCONJ,PROPN,150
NOUN,SCONJ,AUX,86
ADJ,ADV,DET,11
VERB,PART,ADP,15
PART,ADP,VERB,7
AUX,SCONJ,ADP,38
SCONJ,NUM,NUM,58
AUX,CCONJ,PART,6
CCONJ,PART,ADV,29
PART,ADV,DET,60
PRON,ADJ,AUX,29
AUX,PROPN,NOUN,72
ADV,VERB,AUX,44
ADJ,VERB,NUM,4
AUX,ADP,PART,10
PART,NUM,AUX,1
ADV,DET,VERB,22
NOUN,PART,PART,39
INTJ,ADV,ADJ,14
ADV,ADJ,AUX,39
ADJ,AUX,VERB,45
CCONJ,AUX,PRON,200
ADJ,CCONJ,NOUN,64
DET,VERB,PROPN,10
NOUN,NUM,VERB,18
PART,NOUN,SCONJ,41
ADP,ADP,ADJ,95
INTJ,NOUN,SCONJ,4
INTJ,ADV,VERB,24
ADV,PRON,SCONJ,8
PRON,SCONJ,AUX,28
VERB,ADJ,DET,19
PROPN,NOUN,PART,82
AUX,PRON,NUM,26
NUM,NOUN,NUM,63
ADP,INTJ,DET,3
INTJ,DET,NUM,11
CCONJ,PRON,PROPN,6
PROPN,PROPN,CCONJ,353
PROPN,CCONJ,PROPN,244
CCONJ,PROPN,PROPN,187
NOUN,INTJ,INTJ,27
PRON,ADV,NUM,12
ADV,INTJ,ADV,15
INTJ,ADV,DET,27
AUX,SCONJ,PART,10
SCONJ,PART,SCONJ,3
DET,ADJ,AUX,37
ADV,NUM,ADV,5
NUM,ADV,NUM,11
CCONJ,DET,VERB,26
AUX,DET,PRON,15
PART,INTJ,ADV,1
INTJ,ADV,ADV,52
ADV,SCONJ,ADV,22
SCONJ,ADV,NUM,5
ADV,NUM,AUX,5
NUM,AUX,VERB,44
CCONJ,PROPN,DET,5
PROPN,NOUN,NUM,115
ADJ,ADV,ADP,50
PART,ADV,NUM,6
NOUN,NUM,DET,25
CCONJ,NOUN,NUM,19
SCONJ,PRON,SCONJ,34
PART,VERB,INTJ,42
VERB,INTJ,ADV,26
PROPN,SCONJ,AUX,6
SCONJ,AUX,PROPN,3
INTJ,INTJ,SCONJ,14
PART,ADV,PRON,48
ADV,ADP,PART,14
SCONJ,ADJ,PRON,62
NOUN,ADV,INTJ,28
INTJ,ADV,ADP,19
SCONJ,VERB,PRON,49
NUM,PRON,ADP,10
SCONJ,NOUN,PRON,19
VERB,PART,DET,38
CCONJ,NOUN,DET,17
PRON,CCONJ,DET,83
NOUN,CCONJ,INTJ,18
CCONJ,INTJ,NUM,2
VERB,PROPN,ADV,13
PRON,ADV,DET,76
VERB,VERB,AUX,12
ADP,ADJ,SCONJ,26
ADJ,SCONJ,ADJ,18
AUX,PRON,INTJ,16
PRON,INTJ,VERB,19
INTJ,VERB,ADP,36
SCONJ,ADJ,DET,11
PART,NUM,PRON,4
DET,NUM,PROPN,4
NUM,PROPN,PROPN,21
DET,ADV,PRON,5
ADP,VERB,ADJ,129
ADP,VERB,VERB,27
AUX,PRON,ADP,125
PRON,ADP,AUX,26
ADP,AUX,NOUN,20
PART,SCONJ,ADJ,1
VERB,SCONJ,AUX,68
PART,PRON,DET,17
VERB,PROPN,NUM,17
NUM,NUM,PROPN,49
NUM,PROPN,PART,3
NOUN,NUM,PRON,31
ADP,NOUN,ADJ,160
NOUN,CCONJ,CCONJ,29
CCONJ,CCONJ,NOUN,9
DET,PROPN,PART,36
PROPN,PART,PART,3
PART,ADJ,PRON,58
PRON,PRON,ADJ,37
VERB,NUM,ADV,16
SCONJ,ADV,ADV,29
CCONJ,SCONJ,SCONJ,13
ADP,VERB,NUM,25
VERB,NUM,PART,17
ADP,ADP,INTJ,2
ADP,INTJ,NUM,4
AUX,SCONJ,NOUN,39
ADV,PRON,CCONJ,15
ADV,CCONJ,ADJ,16
PART,AUX,PART,29
PART,DET,VERB,4
NUM,ADV,PART,2
ADV,PART,NUM,6
PROPN,PROPN,DET,115
DET,DET,ADV,1
PROPN,CCONJ,NOUN,91
CCONJ,PROPN,AUX,36
PROPN,AUX,AUX,78
INTJ,ADP,PART,2
PROPN,PRON,PRON,24
PRON,ADV,INTJ,15
ADV,INTJ,PRON,65
ADV,PRON,ADP,78
INTJ,DET,ADJ,46
NUM,NUM,ADV,37
NOUN,INTJ,ADJ,8
NUM,ADJ,VERB,5
PART,NUM,VERB,7
DET,PROPN,ADJ,65
AUX,AUX,SCONJ,42
AUX,INTJ,ADV,9
ADP,NUM,AUX,6
PRON,SCONJ,NUM,9
NUM,AUX,SCONJ,15
ADP,NOUN,INTJ,49
ADJ,CCONJ,ADP,25
PROPN,SCONJ,SCONJ,5
ADP,PRON,INTJ,39
AUX,PRON,CCONJ,25
SCONJ,SCONJ,ADV,7
ADV,SCONJ,ADJ,40
SCONJ,ADJ,PART,7
PART,NOUN,AUX,116
INTJ,CCONJ,ADP,6
CCONJ,PART,ADP,14
VERB,NUM,AUX,12
NUM,AUX,AUX,19
PRON,SCONJ,PROPN,16
SCONJ,PROPN,VERB,56
ADP,AUX,SCONJ,15
ADP,CCONJ,NOUN,20
ADJ,ADP,PART,5
ADP,PART,ADJ,4
ADJ,SCONJ,NOUN,47
NOUN,INTJ,ADV,14
NUM,CCONJ,VERB,39
CCONJ,VERB,NUM,65
ADP,SCONJ,SCONJ,25
PART,PRON,ADV,33
ADP,VERB,CCONJ,52
ADJ,VERB,ADV,19
ADP,ADP,ADP,28
CCONJ,INTJ,SCONJ,3
ADV,PART,AUX,29
DET,NOUN,PROPN,205
NOUN,INTJ,SCONJ,10
INTJ,SCONJ,AUX,19
SCONJ,AUX,VERB,17
PART,ADP,NUM,4
INTJ,NUM,NUM,27
ADJ,PART,ADV,22
SCONJ,ADP,AUX,3
INTJ,NOUN,PART,6
PART,PRON,PROPN,4
PROPN,VERB,PART,50
ADV,PART,NOUN,10
NUM,CCONJ,AUX,14
CCONJ,AUX,NOUN,5
DET,NUM,AUX,12
ADJ,AUX,NOUN,5
ADP,PART,AUX,15
INTJ,PRON,ADJ,9
AUX,NUM,CCONJ,22
NUM,CCONJ,DET,91
PRON,SCONJ,ADV,13
ADV,AUX,ADJ,95
SCONJ,ADJ,ADP,27
PART,PRON,AUX,145
ADJ,PRON,DET,11
ADJ,DET,PRON,3
DET,PRON,ADP,39
INTJ,CCONJ,INTJ,5
CCONJ,INTJ,ADP,1
DET,INTJ,ADV,1
AUX,ADJ,PROPN,31
PROPN,VERB,NUM,25
PART,AUX,NUM,27
INTJ,ADV,NUM,8
ADP,ADP,PROPN,127
NUM,AUX,INTJ,2
AUX,INTJ,DET,6
PROPN,VERB,SCONJ,62
AUX,ADJ,DET,47
ADP,AUX,PRON,38
AUX,NUM,SCONJ,3
SCONJ,PRON,DET,31
SCONJ,ADP,VERB,11
CCONJ,ADJ,PART,19
CCONJ,CCONJ,PRON,40
NOUN,PRON,SCONJ,17
SCONJ,DET,VERB,36
ADV,AUX,NUM,26
NOUN,ADJ,SCONJ,38
DET,ADV,NOUN,14
SCONJ,SCONJ,NOUN,26
SCONJ,NOUN,NUM,9
NUM,CCONJ,NOUN,21
ADP,ADJ,ADV,22
ADJ,ADV,VERB,27
ADP,ADP,CCONJ,10
NOUN,NUM,CCONJ,55
PRON,NUM,VERB,3
NOUN,ADJ,NUM,13
NOUN,PROPN,SCONJ,8
AUX,NOUN,AUX,23
PROPN,NOUN,ADJ,39
VERB,PART,NOUN,37
ADJ,ADP,AUX,19
ADJ,AUX,PRON,55
VERB,SCONJ,INTJ,13
SCONJ,INTJ,PRON,12
AUX,SCONJ,CCONJ,6
SCONJ,CCONJ,VERB,2
VERB,CCONJ,NOUN,56
NUM,VERB,ADJ,15
INTJ,AUX,DET,5
VERB,INTJ,NOUN,10
INTJ,NOUN,AUX,13
SCONJ,NOUN,ADP,72
SCONJ,SCONJ,NUM,4
NUM,PROPN,NOUN,33
INTJ,NUM,ADP,5
NOUN,SCONJ,PART,43
VERB,CCONJ,SCONJ,55
CCONJ,SCONJ,VERB,18
VERB,SCONJ,CCONJ,25
SCONJ,CCONJ,ADV,5
NUM,ADP,ADV,12
NUM,AUX,PRON,23
INTJ,CCONJ,ADV,23
NUM,ADJ,ADJ,18
VERB,SCONJ,VERB,70
CCONJ,NUM,CCONJ,108
NUM,VERB,PRON,22
NOUN,PART,SCONJ,8
PART,SCONJ,PRON,58
CCONJ,VERB,SCONJ,126
CCONJ,ADJ,ADJ,47
SCONJ,PART,AUX,10
SCONJ,DET,ADV,12
DET,ADV,DET,22
AUX,SCONJ,ADV,24
DET,PRON,INTJ,1
ADJ,ADV,NOUN,7
ADV,INTJ,VERB,14
ADJ,ADP,ADP,47
ADJ,NUM,CCONJ,12
INTJ,ADV,SCONJ,12
ADP,SCONJ,CCONJ,20
SCONJ,CCONJ,PART,50
CCONJ,PART,PRON,48
SCONJ,DET,PROPN,81
PRON,PART,PART,7
NUM,PART,AUX,4
PART,AUX,SCONJ,25
NOUN,PRON,INTJ,5
PRON,INTJ,DET,8
VERB,INTJ,DET,20
AUX,PRON,PROPN,24
PRON,PROPN,PRON,3
CCONJ,PROPN,NOUN,71
PROPN,CCONJ,AUX,17
ADV,PRON,INTJ,3
ADP,VERB,AUX,7
CCONJ,NOUN,PROPN,21
NOUN,PROPN,DET,14
PRON,ADJ,ADV,18
CCONJ,PROPN,ADJ,6
PROPN,ADJ,PRON,4
PART,NUM,ADV,3
NUM,ADV,VERB,15
VERB,INTJ,SCONJ,16
PRON,ADP,PART,15
AUX,SCONJ,INTJ,3
DET,PRON,VERB,33
CCONJ,NUM,PROPN,14
NUM,CCONJ,PROPN,14
ADV,ADV,INTJ,36
PART,PART,AUX,19
INTJ,ADP,ADJ,4
PRON,INTJ,PRON,26
AUX,AUX,NOUN,70
INTJ,PRON,ADV,56
ADV,NOUN,ADV,25
AUX,NOUN,PART,33
INTJ,INTJ,NOUN,24
ADJ,VERB,CCONJ,5
CCONJ,VERB,PROPN,27
PRON,ADJ,PART,36
ADV,NOUN,CCONJ,33
CCONJ,PROPN,CCONJ,44
CCONJ,PROPN,ADV,16
PROPN,ADV,PRON,19
ADP,ADP,SCONJ,39
CCONJ,PART,AUX,27
ADP,PART,ADV,11
PROPN,VERB,PROPN,54
PROPN,PROPN,SCONJ,71
CCONJ,SCONJ,DET,89
ADP,SCONJ,ADV,20
VERB,AUX,NOUN,32
ADJ,ADP,CCONJ,13
PROPN,PART,ADJ,72
CCONJ,AUX,CCONJ,1
VERB,ADV,INTJ,25
PRON,CCONJ,PART,23
CCONJ,PROPN,SCONJ,5
ADP,PRON,NUM,45
PRON,NUM,PART,2
ADJ,CCONJ,PART,28
ADV,ADP,AUX,18
ADP,AUX,ADV,38
PRON,ADV,PROPN,15
ADV,PROPN,PRON,17
PART,ADV,PART,15
ADV,INTJ,NOUN,7
DET,ADV,INTJ,2
ADV,ADP,ADV,82
SCONJ,ADP,ADJ,24
NUM,ADP,ADJ,33
ADP,ADJ,PROPN,67
PRON,PART,PRON,8
ADP,DET,PRON,51
NOUN,PROPN,ADJ,11
NOUN,PROPN,NOUN,193
CCONJ,ADP,VERB,27
NOUN,DET,ADV,29
VERB,PRON,X,1
ADP,PROPN,ADJ,53
VERB,SCONJ,PROPN,79
PROPN,VERB,ADV,37
SCONJ,VERB,DET,48
ADJ,PROPN,ADJ,16
INTJ,PRON,CCONJ,2
VERB,PART,PROPN,2
PART,PROPN,PROPN,15
INTJ,PROPN,ADJ,2
PROPN,ADJ,PART,3
CCONJ,SCONJ,NOUN,42
VERB,VERB,INTJ,11
INTJ,SCONJ,SCONJ,2
ADP,SCONJ,PROPN,11
SCONJ,PROPN,NOUN,50
CCONJ,SCONJ,ADV,28
PART,ADJ,PROPN,2
PROPN,CCONJ,DET,128
ADP,SCONJ,VERB,5
SCONJ,VERB,NOUN,31
NOUN,ADJ,PART,29
ADJ,PRON,ADJ,14
ADJ,ADV,AUX,12
NUM,ADJ,ADV,9
AUX,NOUN,ADV,28
INTJ,ADJ,PRON,2
INTJ,SCONJ,NOUN,2
DET,PROPN,DET,11
PROPN,DET,PRON,1
DET,PRON,ADJ,9
ADJ,ADJ,PRON,10
PROPN,ADJ,ADP,20
INTJ,VERB,NOUN,22
INTJ,INTJ,INTJ,44
PRON,DET,X,1
DET,X,PRON,1
X,PRON,DET,1
NOUN,INTJ,DET,14
DET,VERB,ADP,20
ADV,INTJ,DET,9
DET,ADV,PROPN,4
CCONJ,PROPN,VERB,35
PART,NOUN,NUM,13
CCONJ,NOUN,PART,73
PRON,ADP,X,2
ADP,X,ADJ,1
X,ADJ,ADP,1
AUX,PART,NOUN,50
SCONJ,INTJ,DET,1
DET,PRON,ADV,8
PART,ADP,PROPN,10
SCONJ,CCONJ,PRON,13
CCONJ,NOUN,INTJ,3
NOUN,INTJ,PART,2
INTJ,PART,ADV,8
VERB,CCONJ,ADP,52
PRON,CCONJ,PROPN,18
PRON,CCONJ,ADP,34
NOUN,ADP,X,5
ADP,X,X,1
X,X,ADP,1
X,ADP,NOUN,1
SCONJ,SCONJ,AUX,8
ADV,SCONJ,VERB,21
NOUN,VERB,AUX,74
PROPN,CCONJ,VERB,67
ADV,ADJ,INTJ,5
PART,NOUN,DET,25
VERB,AUX,PROPN,10
NUM,PART,DET,1
ADJ,NUM,ADV,8
NUM,ADV,DET,7
SCONJ,PART,ADV,21
ADP,INTJ,INTJ,4
ADJ,NUM,ADP,33
CCONJ,INTJ,DET,5
INTJ,SCONJ,DET,12
VERB,VERB,PROPN,18
PART,DET,ADV,6
SCONJ,ADV,SCONJ,28
ADP,DET,SCONJ,3
DET,SCONJ,CCONJ,1
INTJ,INTJ,CCONJ,9
INTJ,PROPN,NOUN,8
AUX,CCONJ,VERB,25
AUX,PART,NUM,11
NOUN,SCONJ,CCONJ,12
PRON,PART,ADJ,14
AUX,AUX,INTJ,10
ADP,PART,DET,1
PROPN,CCONJ,SCONJ,19
SCONJ,DET,PRON,18
AUX,CCONJ,NUM,4
AUX,CCONJ,ADV,10
CCONJ,INTJ,PROPN,1
SCONJ,CCONJ,ADP,4
ADJ,AUX,ADJ,10
INTJ,CCONJ,DET,15
ADJ,CCONJ,AUX,38
AUX,CCONJ,SCONJ,19
SCONJ,CCONJ,SCONJ,7
PRON,SCONJ,VERB,12
SCONJ,VERB,ADV,13
VERB,ADV,PROPN,20
ADJ,DET,DET,3
DET,ADJ,PART,17
PROPN,DET,PROPN,31
DET,PROPN,VERB,76
PROPN,ADV,VERB,103
VERB,ADJ,NUM,12
ADJ,NUM,ADJ,10
SCONJ,SCONJ,CCONJ,3
SCONJ,ADJ,AUX,28
ADP,SCONJ,AUX,19
CCONJ,SCONJ,PART,11
SCONJ,NUM,ADP,21
PROPN,VERB,AUX,11
PROPN,CCONJ,ADJ,40
AUX,PART,PROPN,9
PART,ADP,NOUN,40
NOUN,PART,INTJ,2
PART,INTJ,VERB,7
AUX,SCONJ,AUX,27
PRON,ADJ,PRON,58
PART,AUX,INTJ,2
VERB,PROPN,VERB,53
PRON,PROPN,PART,11
PART,CCONJ,NUM,2
PROPN,ADV,AUX,20
INTJ,INTJ,DET,13
NUM,ADV,SCONJ,5
DET,ADV,ADV,35
AUX,NOUN,DET,12
PROPN,NOUN,ADV,68
PRON,ADJ,SCONJ,40
VERB,ADJ,AUX,12
INTJ,PRON,SCONJ,3
VERB,NUM,SCONJ,5
NUM,SCONJ,AUX,2
AUX,SCONJ,VERB,14
INTJ,NUM,ADV,3
NOUN,ADV,PROPN,20
ADJ,NUM,PRON,8
ADV,SCONJ,PART,9
ADP,PROPN,ADV,67
ADV,INTJ,SCONJ,3
SCONJ,PART,ADJ,5
PART,DET,NUM,12
ADV,SCONJ,NUM,11
INTJ,ADV,AUX,13
SCONJ,AUX,SCONJ,5
PROPN,PART,ADV,23
CCONJ,ADJ,PROPN,20
CCONJ,PROPN,PART,24
DET,PRON,AUX,21
NOUN,PROPN,PART,23
CCONJ,ADP,ADV,13
PRON,VERB,SYM,1
VERB,SYM,NOUN,1
SYM,NOUN,ADV,1
PROPN,ADV,ADV,32
ADP,DET,PART,2
DET,PART,DET,1
NOUN,VERB,SYM,1
INTJ,SCONJ,ADP,5
SCONJ,ADP,SCONJ,1
CCONJ,CCONJ,ADV,13
ADV,NOUN,DET,10
AUX,AUX,PART,47
NOUN,PROPN,NUM,21
PROPN,NUM,NOUN,25
VERB,PRON,INTJ,38
ADV,NOUN,PART,10
ADJ,ADP,SCONJ,30
NUM,NUM,INTJ,8
NUM,INTJ,DET,3
ADJ,SCONJ,PART,5
CCONJ,INTJ,VERB,5
PRON,SCONJ,ADP,18
INTJ,INTJ,VERB,15
ADV,NOUN,SCONJ,18
ADJ,PRON,ADP,13
ADJ,ADJ,ADV,5
ADV,PART,PRON,6
SCONJ,PART,PRON,14
NUM,ADJ,NUM,5
ADJ,AUX,NUM,2
NUM,SCONJ,VERB,6
NUM,CCONJ,ADV,41
AUX,NOUN,NUM,28
SCONJ,NUM,ADJ,4
INTJ,PROPN,PROPN,22
SCONJ,NOUN,PROPN,9
PART,AUX,CCONJ,13
VERB,CCONJ,CCONJ,7
CCONJ,CCONJ,VERB,9
NUM,AUX,ADP,19
NOUN,INTJ,VERB,29
SCONJ,PRON,CCONJ,12
ADJ,PROPN,CCONJ,26
NOUN,ADJ,ADV,19
INTJ,INTJ,ADV,22
DET,PROPN,INTJ,1
PROPN,INTJ,DET,2
DET,VERB,CCONJ,5
ADV,PART,SCONJ,5
INTJ,VERB,CCONJ,5
PROPN,PART,PROPN,5
SCONJ,PRON,PROPN,6
SCONJ,NOUN,DET,6
ADJ,INTJ,DET,2
ADJ,ADJ,SCONJ,5
ADJ,PART,PART,11
CCONJ,DET,PRON,11
NUM,VERB,DET,28
NOUN,VERB,PUNCT,1
VERB,PUNCT,NOUN,3
PUNCT,NOUN,ADP,2
INTJ,ADV,PART,6
NOUN,DET,PRON,6
PROPN,PART,PRON,7
ADP,AUX,CCONJ,3
PROPN,ADP,PRON,50
VERB,AUX,ADP,28
DET,VERB,AUX,4
VERB,NOUN,NUM,60
NUM,PRON,NOUN,12
AUX,ADV,PROPN,12
NOUN,INTJ,AUX,4
INTJ,AUX,AUX,4
SCONJ,SCONJ,ADP,13
SCONJ,AUX,NUM,3
SCONJ,PART,DET,2
PART,DET,PRON,4
SCONJ,ADV,NOUN,10
ADV,INTJ,ADP,7
SCONJ,ADV,VERB,29
ADJ,PROPN,PART,11
CCONJ,ADP,CCONJ,4
AUX,INTJ,PRON,24
AUX,PROPN,ADJ,7
PROPN,ADJ,PROPN,22
DET,DET,VERB,8
PROPN,ADJ,ADJ,8
PROPN,ADV,CCONJ,7
ADP,PROPN,INTJ,8
INTJ,ADP,PROPN,4
SCONJ,PRON,NUM,2
NUM,SCONJ,ADV,3
NUM,CCONJ,SCONJ,10
NUM,SCONJ,ADP,3
PRON,PRON,SCONJ,13
SCONJ,CCONJ,NOUN,1
VERB,INTJ,AUX,5
INTJ,AUX,ADJ,2
CCONJ,CCONJ,DET,12
VERB,PROPN,AUX,47
PROPN,INTJ,PRON,5
VERB,PROPN,INTJ,3
VERB,PROPN,ADP,49
ADV,DET,PROPN,36
INTJ,NOUN,ADV,5
ADJ,ADJ,DET,2
VERB,PROPN,PRON,19
PRON,NUM,ADP,13
PRON,PROPN,AUX,37
PROPN,AUX,INTJ,4
VERB,AUX,INTJ,3
VERB,INTJ,ADP,19
INTJ,ADP,PRON,11
CCONJ,ADJ,ADV,12
PROPN,PART,DET,9
NOUN,NUM,PART,23
PROPN,PART,AUX,25
PART,PROPN,ADP,3
ADP,PROPN,NUM,71
CCONJ,NOUN,ADJ,26
SCONJ,PROPN,NUM,5
PROPN,VERB,ADJ,46
PART,ADJ,ADJ,29
ADJ,VERB,PROPN,4
ADJ,NUM,VERB,6
ADP,ADJ,NUM,27
CCONJ,PROPN,ADP,26
PROPN,VERB,VERB,17
PART,PART,ADP,3
PART,ADP,ADJ,10
NUM,CCONJ,ADP,18
